,0
1111,"But I do have one rule: they'll only eat
"
1112,"good, nutritious food with me.
"
1113,"
"
1114,"And if there's any dispute, it's either
"
1115,"good, wholesome food or empty tummies.
"
1116,"
"
1117,"That's my rule.
"
1118,"I hope it's not too harsh for you, dear.
"
1119,"
"
1120,"No! Um...
"
1121,"
"
1122,"Would you mind coming on an interview?
"
1123,"Say, Monday night at 7.30?
"
1124,"
"
1125,"- Oh, I'd love to, dear.
"
1126,"- Wonderful.
"
1127,"
"
1128,"I'm at 2640 Steiner Street.
"
1129,"
"
1130,"Steiner. Oh, how lovely.
"
1131,"
"
1132,"- Could you tell me your name?
"
1133,"- My name?
"
1134,"
"
1135,"I thought I gave it to you, dear.
"
1136,"
"
1137,"- No.
"
1138,"- Oh!
"
1139,"
"
1140,"- Doubtfire.
"
1141,"- I beg your pardon?
"
1142,"
"
1143,"Doubtfire, dear. Mrs Doubtfire.
"
1144,"
"
1145,"- Well, I look forward to meeting you.
"
1146,"- Oh, lovely, dear. Me, too.
"
1147,"
"
1148,"- Bye-bye.
"
1149,"- Ta-ta.
"
1150,"
"
1151,"Showtime.
"
1152,"(chuckles)
"
1153,"
"
1154,"- Daniel, hi.
"
1155,"- Could you make me a woman?
"
1156,"
"
1157,"Honey, I'm so happy!
"
1158,"
"
1159,"- Oh, come here.
"
1160,"- I knew you'd understand.
"
1161,"
"
1162,"- Is this gonna hurt?
"
1163,"- Don't whine. Just relax.
"
1164,"
"
1165,"- Are you sure?
"
1166,"- Just remember, pain is beauty.
"
1167,"
"
1168,"- OK, take a deep breath... lnstant eye lift.
"
1169,"- Whoa.
"
1170,"
"
1171,"And the strings are under the wig.
"
1172,"
"
1173,"- The man has five-o'clock shadow at 8.30am.
"
1174,"- All right, we'll start with make-up.
"
1175,"
"
1176,"- I'm not gonna wax.
"
1177,"- Don't worry. We'll just lightly spackle.
"
1178,"
"
1179,"- I feel like Gloria Swanson.
"
1180,"- You look like her mother.
"
1181,"
"
1182,"(as Gloria Swanson)
"
1183,"I'm ready for my close-up, Mr DeMille.
"
1184,"
"
1185,"OK, everyone... Let's pray.
"
1186,"
"
1187,"(Spanish accent) I hope you are using
"
1188,"Jungle Red. That is the colour I love.
"
1189,"
"
1190,"- Matches your lips.
"
1191,"- God bless you.
"
1192,"
"
1193,"I'm feeling fabulous
"
1194,"because I met this beautiful Cuban.
"
1195,"
"
1196,"Every night is like the Bay of Pigs.
"
1197,"
"
1198,"I can't lie to you. It's beautiful with him.
"
1199,"
"
1200,"I don't know. This would scare the children.
"
1201,"Maybe this is too much for them.
"
1202,"
"
1203,"I think we have to go to the next level.
"
1204,"
"
1205,"Latex.
"
1206,"
"
1207,"(Yiddish accent)
"
1208,"Oy, it was such a shandeh.
"
1209,"
"
1210,"I should never buy gribbenes from a mohel.
"
1211,"It's so chewy.
"
1212,"
"
1213,"- No, I feel like Bubbee. This is not working.
"
1214,"- Don't worry.
"
1215,"
"
1216,"It's a work in progress and you're my brother.
"
1217,"I will never let you be embarrassed.
"
1218,"
"
1219,"- God bless you.
"
1220,"- We'll have to do the entire face.
"
1221,"
"
1222,"But look at this nice thing we have here.
"
1223,"
"
1224,"Matchmaker, matchmaker,
"
1225,"make me a match
"
1226,"
"
1227,"Find me a find, catch me a catch
"
1228,"
"
1229,"Don't tell me not to live, just sit and putter
"
1230,"
"
1231,"Life's candy and the sun's a ball of butter
"
1232,"
"
1233,"Don't bring around a cloud
"
1234,"to rain on my parade
"
1235,"
"
1236,"It's not working. I need to go older.
"
1237,"
"
1238,"Older? Like Shelley Winters older
"
1239,"or Shirley MacLaine older?
"
1240,"
"
1241,"- What's the difference?
"
1242,"- Some Scotch tape and red hair dye.
"
1243,"
"
1244,"- What about Joan Collins?
"
1245,"- Oh, I don't think I have the strength.
"
1246,"
"
1247,"But I have some plaster.
"
1248,"
"
1249,"( ""Luck Be a Lady Tonight""
"
1250,"by Frank Sinatra)
"
1251,"
"
1252,"Luck, be a lady tonight
"
1253,"
"
1254,"Luck, be a lady tonight
"
1255,"
"
1256,"Luck, if you've ever
"
1257,"been a lady to begin with
"
1258,"
"
1259,"Luck, be a lady tonight
"
1260,"
"
1261,"Luck, let a gentleman see
"
1262,"
"
1263,"How nice a dame you can be
"
1264,"
"
1265,"I know the way you've treated
"
1266,"other guys you've been with
"
1267,"
"
1268,"Luck, be a lady with me
"
1269,"
"
1270,"Luck, be a lady
"
1271,"
"
1272,"- Are we close?
"
1273,"- Any closer...
"
1274,"
"
1275,"..and you'd be Mom.
"
1276,"
"
1277,"Tonight!
"
1278,"
"
1279,"(Nattie)
"
1280,"That's disgusting!
"
1281,"
"
1282,"- The most revolting thing I've ever seen.
"
1283,"- (doorbell)
"
1284,"
"
1285,"Awesome.
"
1286,"
"
1287,"What is this? Turn it off, will you?
"
1288,"
"
1289,"Come on. I want you
"
1290,"to meet this lady with me.
"
1291,"
"
1292,"I want you to be polite to her, then...
"
1293,"tell me what you think.
"
1294,"
"
1295,"Everybody stand over here
"
1296,"and help me decide what to do.
"
1297,"
"
1298,"Hello. Mrs Hillard, I presume.
"
1299,"
"
1300,"Yes. I'm Miranda Hillard.
"
1301,"
"
1302,"Euphegenia Doubtfire.
"
1303,"
"
1304,"Yes. Won't you please come in?
"
1305,"
"
1306,"Thank you, dear.
"
1307,"
"
1308,"- And these must be the cherubs.
"
1309,"- Yes.
"
1310,"
"
1311,"- This is Natalie.
"
1312,"- Oh, hello, Natalie.
"
1313,"
"
1314,"- Are you wearing bug spray?
"
1315,"- Nattie!
"
1316,"
"
1317,"It's quite all right, dear. No offence taken.
"
1318,"I was a little liberal with the atomiser.
"
1319,"
"
1320,"And at my age, it's like a good Stilton.
"
1321,"Everything has its own aroma.
"
1322,"
"
1323,"I admire that honesty, Nattie.
"
1324,"That's a noble quality. Never lose that,...
"
1325,"
"
1326,"..because it often disappears with age
"
1327,"or entering politics.
"
1328,"
"
1329,"Look at that face.
"
1330,"You remind me of Stuart Little,...
"
1331,"
"
1332,"..one of the most honourable creatures
"
1333,"in all of literature.
"
1334,"
"
1335,"- Do you know that book, 'Stuart Little'?
"
1336,"- Yeah! It's one of my favourites.
"
1337,"
"
1338,"Mine, too! Maybe I could read it to you -
"
1339,"if I get the position.
"
1340,"
"
1341,"- That would be wonderful.
"
1342,"- And who is this strapping young lad?
"
1343,"
"
1344,"- This is Chris.
"
1345,"- Hello, Christopher.
"
1346,"
"
1347,"Hello.
"
1348,"
"
1349,"Jeez, you're big for a lady.
"
1350,"You could play for the 49ers.
"
1351,"
"
1352,"Well, I was a fullback.
"
1353,"But that's European football, dear.
"
1354,"
"
1355,"- Soccer?
"
1356,"- Yes. You play soccer, too?
"
1357,"
"
1358,"- Yeah!
"
1359,"- Oh, isn't that amazing?
"
1360,"
"
1361,"Yes, I was captain of the women's team.
"
1362,"We won three university championships.
"
1363,"
"
1364,"Oh, but that was decades ago!
"
1365,"
"
1366,"But I was more disciplined then. I always
"
1367,"put my studies ahead of my athletics.
"
1368,"
"
1369,"I'm sure you're the same
"
1370,"and you've done all your homework already.
"
1371,"
"
1372,"- Well, not exactly.
"
1373,"- Really? Oh. That's a pity.
"
1374,"
"
1375,"Young men who don't do their studies
"
1376,"often miss out on more amusing activities.
"
1377,"
"
1378,"- And who is this young lady?
"
1379,"- This is Lydia.
"
1380,"
"
1381,"Hello, Lydia.
"
1382,"
"
1383,"This isn't fair, Mom.
"
1384,"Why do we need a housekeeper anyway?
"
1385,"
"
1386,"- This is all I need.
"
1387,"- Why can't Dad do it?
"
1388,"
"
1389,"Dear, I don't think it's appropriate to argue
"
1390,"with your mother in front of a stranger.
"
1391,"
"
1392,"I just don't see why
"
1393,"we can't spend the extra time with Dad.
"
1394,"
"
1395,"Maybe she's right, dear. Maybe their father
"
1396,"would be a more appropriate person.
"
1397,"
"
1398,"No, I don't think so.
"
1399,"
"
1400,"It's not my fault, honey. If he would
"
1401,"get ajob and a decent apartment...
"
1402,"
"
1403,"- You see, he's the kind...
"
1404,"- Excuse me, dear.
"
1405,"
"
1406,"I'm sure you'd want the children
"
1407,"to step out of the room...
"
1408,"
"
1409,"..before you verbally bash their father. Hm?
"
1410,"
"
1411,"If I did that, I might never see them again.
"
1412,"
"
1413,"- I'm sorry. You're right.
"
1414,"- No harm done.
"
1415,"
"
1416,"- You're absolutely right.
"
1417,"- I'm not a therapist. I just see what I see.
"
1418,"
"
1419,"Why don't you guys go on upstairs?
"
1420,"I'll be up in a minute.
"
1421,"
"
1422,"- It's lovely to meet you.
"
1423,"- Yeah, nice to meet you.
"
1424,"
"
1425,"You too, Lydie.
"
1426,"
"
1427,"- Oh, they're a spirited bunch.
"
1428,"- Yes.
"
1429,"
"
1430,"- Especially Lydie. She's got daggers for you.
"
1431,"- I know.
"
1432,"
"
1433,"- They're very upset with me right now.
"
1434,"- Probably the divorce.
"
1435,"
"
1436,"How did you know?
"
1437,"
"
1438,"You can sense it, dear -
"
1439,"the way she talks about her father.
"
1440,"
"
1441,"I don't think he's in the Navy, the way she's
"
1442,"saying she misses him. It's like he's nearby.
"
1443,"
"
1444,"- Yes.
"
1445,"- Oh, that's so sad.
"
1446,"
"
1447,"- Would you care to have a cup of tea?
"
1448,"- I'd love that.
"
1449,"
"
1450,"- It's right in here.
"
1451,"- What a lovely home you have.
"
1452,"
"
1453,"- Did you decorate this yourself?
"
1454,"- Yes, I did.
"
1455,"
"
1456,"Oh, it reeks of taste! Isn't this lovely, dear!
"
1457,"
"
1458,"- Here's my ré'sumé'.
"
1459,"- Oh. Thank you.
"
1460,"
"
1461,"- Let me start this tea.
"
1462,"- Oh, no, dear. Let me get that for you.
"
1463,"
"
1464,"You've had a hard day. You just sit yourself
"
1465,"down on that stool and leave the tea to me.
"
1466,"
"
1467,"Thank you. That's very nice of you.
"
1468,"
"
1469,"Oh, not at all, dear.
"
1470,"
"
1471,"- Oh. What a wonderful ré'sumé'.
"
1472,"- Thank you, dear.
"
1473,"
"
1474,"""Expert in first aid and CPR.""
"
1475,"
"
1476,"And Heimlich manoeuvre, dear.
"
1477,"
"
1478,"You can never be too prepared
"
1479,"when little ones are around.
"
1480,"
"
1481,"They'll swallow anything.
"
1482,"You've got to be ready to pop it out.
"
1483,"
"
1484,"Oh, let's see.
"
1485,"
"
1486,"Oh! What a perfectly appointed little cubby!
"
1487,"
"
1488,"Look at this. Everything
"
1489,"has its place and name tag.
"
1490,"
"
1491,"How precise! It's lovely.
"
1492,"
"
1493,"My husband never appreciated it.
"
1494,"
"
1495,"Oh. Poor dolt.
"
1496,"
"
1497,"That's not the reason
"
1498,"you divorced him, was it?
"
1499,"
"
1500,"No.
"
1501,"
"
1502,"It's so sad, because marriage
"
1503,"can be such a blessing.
"
1504,"
"
1505,"- So can divorce.
"
1506,"- Oh.
"
1507,"
"
1508,"Daniel is a... very difficult man to live with.
"
1509,"But the children are crazy about him.
"
1510,"
"
1511,"You don't have to be a psychic to sense that.
"
1512,"
"
1513,"My, you certainly do know your way
"
1514,"around a kitchen!
"
1515,"
"
1516,"Oh! Uh...
"
1517,"
"
1518,"It's just because everything is so accessible.
"
1519,"You designed it.
"
1520,"
"
1521,"I'm amazed there isn't a little label there
"
1522,"that says ""spoons"".
"
1523,"
"
1524,"You remind me of someone.
"
1525,"
"
1526,"Really? Who?
"
1527,"
"
1528,"I feel like I've known you for years.
"
1529,"
"
1530,"Maybe we knew each other in another life.
"
1531,"(chuckles)
"
1532,"
"
1533,"I would love for you
"
1534,"to come and work with us.
"
1535,"
"
1536,"- So would l.
"
1537,"- Great!
"
1538,"
"
1539,"It would be an honour.
"
1540,"
"
1541,"To us.
"
1542,"
"
1543,"To us. The start of a business relationship.
"
1544,"
"
1545,"(mutters and curses)
"
1546,"
"
1547,"Good evening, dear.
"
1548,"
"
1549,"Evening, ma'am.
"
1550,"
"
1551,"Cold night, isn't it?
"
1552,"
"
1553,"Yes, it is.
"
1554,"
"
1555,"Hope you have somethin' nice and warm
"
1556,"to go home to.
"
1557,"
"
1558,"(as Daniel)
"
1559,"My back.
"
1560,"
"
1561,"Jesus! If I find the misogynistic bastard
"
1562,"that invented heels, I'll kill him.
"
1563,"
"
1564,"God...!
"
1565,"
"
1566,"Excuse me.
"
1567,"
"
1568,"Mrs Sellner!
"
1569,"
"
1570,"Have we met?
"
1571,"
"
1572,"No. But Danny's told me all about you.
"
1573,"
"
1574,"I'm his sister.
"
1575,"
"
1576,"His... much older sister.
"
1577,"
"
1578,"- You have his eyes.
"
1579,"- Only if he fills out a donor card.
"
1580,"
"
1581,"(chuckles)
"
1582,"
"
1583,"- Is Mr Hillard in? I have an appointment.
"
1584,"- Do you? Oh, that's wonderful.
"
1585,"
"
1586,"Let me go up and get him
"
1587,"and he'll be right down.
"
1588,"
"
1589,"- I'll come with you.
"
1590,"- No.
"
1591,"
"
1592,"- Yes.
"
1593,"- Why?
"
1594,"
"
1595,"Because I have an appointment on Monday
"
1596,"and Friday evenings to check the apartment.
"
1597,"
"
1598,"I remember him saying something about that.
"
1599,"
"
1600,"Are you sure, dear?
"
1601,"It's three floors, hoofin' it all the way.
"
1602,"
"
1603,"- If you can do it, I can.
"
1604,"- I'll bet so!
"
1605,"
"
1606,"- Is your ticker all right?
"
1607,"- Topnotch.
"
1608,"
"
1609,"Oh, good! Cos I don't want
"
1610,"to jump-start ya. (chuckles)
"
1611,"
"
1612,"Damn door.
"
1613,"
"
1614,"Come in, please, dear. Sorry about that.
"
1615,"
"
1616,"Here we are. Daniel's abode.
"
1617,"
"
1618,"Oh, that's mine, dear.
"
1619,"I'm a messy house guest.
"
1620,"
"
1621,"Well, just make yourself at home.
"
1622,"I'll be right back.
"
1623,"
"
1624,"He'll be back. I'll go get him.
"
1625,"
"
1626,"Don't be afraid. I'll be right there. Danny!
"
1627,"
"
1628,"Danny boy, where are you?
"
1629,"Oh, here he is, dear. I found him.
"
1630,"
"
1631,"Danny, there's a Mrs Sellner here to see you!
"
1632,"
"
1633,"-(as Daniel) Oh, is she here?
"
1634,"- Yes, she is.
"
1635,"
"
1636,"(as Daniel) Mrs Sellner,
"
1637,"I just got out of the shower!
"
1638,"
"
1639,"I think you'll be very pleased with me!
"
1640,"
"
1641,"I've been through
"
1642,"some really interesting changes!
"
1643,"
"
1644,"And I'm becoming a new man
"
1645,"and a model father!
"
1646,"
"
1647,"He'll be right there. He's just changing, dear.
"
1648,"
"
1649,"(as Daniel) I want to keep you abreast
"
1650,"of the changes in my career!
"
1651,"
"
1652,"There have been two big developments!
"
1653,"I'm finally starting to come into my own!
"
1654,"
"
1655,"Things are really starting to take shape,
"
1656,"and I'm blossoming! Really, I am!
"
1657,"
"
1658,"Things were hairy for a while,...
"
1659,"
"
1660,"..but oh! I'm in great shape now!
"
1661,"
"
1662,"I'm my own man now! Oh, yes!
"
1663,"
"
1664,"A job I could really sink my teeth into!
"
1665,"
"
1666,"I'll be right there, Mrs Sellner!
"
1667,"
"
1668,"So nice I don't have to
"
1669,"save face any more, Mrs Sellner!
"
1670,"
"
1671,"- (shrieks)
"
1672,"- Mrs Sellner! How are you? Always ajoy!
"
1673,"
"
1674,"If you wanted some cheese,
"
1675,"why didn't you just say so?
"
1676,"
"
1677,"Well, you'll be happy to know
"
1678,"that I now am holding down two jobs.
"
1679,"
"
1680,"One for an educational film and TV company
"
1681,"-heavy responsibility.
"
1682,"
"
1683,"- And the other?
"
1684,"- Cleaning houses. Not mine.
"
1685,"
"
1686,"- Big girl!
"
1687,"- Your sister is English?
"
1688,"
"
1689,"She's half-English, half-American.
"
1690,"
"
1691,"Half-sister, really. That makes her
"
1692,"an eighth English? I've never done the math.
"
1693,"
"
1694,"Let me see, my father was American.
"
1695,"He... flew for the English during the war.
"
1696,"
"
1697,"He was in London and...
"
1698,"he met this lovely Englishwoman.
"
1699,"
"
1700,"Well, my sister was the fruit of their passions.
"
1701,"
"
1702,"- (shrieks)
"
1703,"- Sorry. My sister's, not yours.
"
1704,"
"
1705,"You see, she's not a very good housekeeper.
"
1706,"But she makes a fabulous cup of English tea.
"
1707,"
"
1708,"Really? Well, I would adore
"
1709,"a good cup of English tea.
"
1710,"
"
1711,"Oh! Wouldn't we all! I'll go get her.
"
1712,"
"
1713,"Sis! Oh, sis!
"
1714,"
"
1715,"Sis, are you in here?
"
1716,"
"
1717,"(mutters)
"
1718,"Tea? Cup of TNT.
"
1719,"
"
1720,"(boys giggle)
"
1721,"
"
1722,"(boy)
"
1723,"Sick. Mom!
"
1724,"
"
1725,"Whoa!
"
1726,"
"
1727,"My face!
"
1728,"
"
1729,"I've gotta go down and get it.
"
1730,"
"
1731,"(boys giggle)
"
1732,"
"
1733,"Argh! Norman Bates!
"
1734,"
"
1735,"(creak)
"
1736,"
"
1737,"Miss Hillard?
"
1738,"
"
1739,"-(as Mrs Doubtfire) Yes, dear?
"
1740,"- I take sugar in my tea.
"
1741,"
"
1742,"Oh, your tea!
"
1743,"
"
1744,"I'll be right there with your tea!
"
1745,"
"
1746,"Coming right up, dear!
"
1747,"Sugar - one lump or two, dear?
"
1748,"
"
1749,"- Two, please!
"
1750,"- Tea, sugar, hot water.
"
1751,"
"
1752,"You got it - argh!
"
1753,"Coming right your way, dear!
"
1754,"
"
1755,"I'll be right there with your tea!
"
1756,"
"
1757,"(truck horn)
"
1758,"
"
1759,"No! Stop!
"
1760,"
"
1761,"Stop!
"
1762,"
"
1763,"No!
"
1764,"
"
1765,"Oh... shit!
"
1766,"
"
1767,"Ow! Ohhh!
"
1768,"
"
1769,"- Can I give you a hand?
"
1770,"- Oh, no, dear! I don't need a hand.
"
1771,"
"
1772,"(mutters)
"
1773,"I need a face. A face.
"
1774,"
"
1775,"- Are you sure?
"
1776,"- Oh, definitely!
"
1777,"
"
1778,"I'm not a Muslim.
"
1779,"I need a face. A face. Oh, God.
"
1780,"
"
1781,"Miss Hillard? The water's boiling.
"
1782,"
"
1783,"- Hello!
"
1784,"- Argh!
"
1785,"
"
1786,"Oh, I'm sorry to frighten you, dear.
"
1787,"I must look like a yeti in this get-up.
"
1788,"
"
1789,"This is my nightly meringue mask.
"
1790,"Part of my beauty regimen.
"
1791,"
"
1792,"It's basically egg whites, crème fraîche,
"
1793,"powdered sugar, vanilla and a touch of alum.
"
1794,"
"
1795,"There you go, dear. Oh! You've got your
"
1796,"cream and sugar. It's a little cappu-tea-no.
"
1797,"
"
1798,"One drop or two? Would you like another?
"
1799,"
"
1800,"Oh! There you go! (chortles)
"
1801,"
"
1802,"As you can see, I can't stay with you, dear.
"
1803,"I'm melting like a snow cone in Phoenix.
"
1804,"
"
1805,"There we go again! I'll go get Danny.
"
1806,"He'll be right with you. Hold on.
"
1807,"
"
1808,"- Danny!
"
1809,"- (as Daniel) Coming, sis!
"
1810,"
"
1811,"- It was lovely to have met you!
"
1812,"- Lovely to meetyou.
"
1813,"
"
1814,"- Had a little accident.
"
1815,"- Be careful this time. She's an old woman.
"
1816,"
"
1817,"Why wasn't I an only child?
"
1818,"
"
1819,"( ""Papa's Got a Brand New Bag""
"
1820,"by James Brown)
"
1821,"
"
1822,"(bell rings)
"
1823,"
"
1824,"He ain't too hip
"
1825,"
"
1826,"'Bout that new breed thing
"
1827,"
"
1828,"Ain't no drag
"
1829,"
"
1830,"Papa's got a brand new bag
"
1831,"
"
1832,"Come here, Mama
"
1833,"
"
1834,"And dig this crazy scene
"
1835,"
"
1836,"He's not too fancy
"
1837,"
"
1838,"But his mind is pretty clean
"
1839,"
"
1840,"- Sorry.
"
1841,"- That's quite all right.
"
1842,"
"
1843,"He ain't no drag
"
1844,"
"
1845,"Papa's got a brand new bag
"
1846,"
"
1847,"Hey! Come on
"
1848,"
"
1849,"Ready? OK.
"
1850,"
"
1851,"- Did you have fun in school?
"
1852,"- Uh-huh.
"
1853,"
"
1854,"- What did you do?
"
1855,"- I painted a picture of a bunny...
"
1856,"
"
1857,"- ..and the teacher liked it.
"
1858,"- She did?
"
1859,"
"
1860,"Uh-huh.
"
1861,"
"
1862,"Here it is, Mel. $1,000 worth of hair.
"
1863,"What am I supposed to do with it?
"
1864,"
"
1865,"- Alan, I was wondering if...
"
1866,"- You want one of them?
"
1867,"
"
1868,"- I'd rather make a coat for my wife.
"
1869,"- (laugh track)
"
1870,"
"
1871,"All right, everyone.
"
1872,"It's time to expand your minds.
"
1873,"
"
1874,"- It's homework time. OK?
"
1875,"- Yeah, but... after Dick Van Dyke.
"
1876,"
"
1877,"No. Now.
"
1878,"
"
1879,"No.
"
1880,"
"
1881,"We always watch Dick Van Dyke.
"
1882,"
"
1883,"Really? Well, not any more.
"
1884,"
"
1885,"The only thing you'll be watching
"
1886,"is Deep Sea-N-N.
"
1887,"
"
1888,"Now,...
"
1889,"
"
1890,"..I know you're used to loosey-goosey.
"
1891,"
"
1892,"But I run a much tighter ship.
"
1893,"
"
1894,"Between the hours of 3pm and 7pm,
"
1895,"I'm in charge.
"
1896,"
"
1897,"And when I'm in charge,
"
1898,"you will follow a schedule.
"
1899,"
"
1900,"Those who do not follow the schedule
"
1901,"will be punished.
"
1902,"
"
1903,"- (whispers) Punished?
"
1904,"- She's lying.
"
1905,"
"
1906,"She'd never punish us.
"
1907,"
"
1908,"Don't... fuss with me.
"
1909,"
"
1910,"(vacuum cleaner off)
"
1911,"
"
1912,"This is exploitation. It's not fair.
"
1913,"
"
1914,"- Shut up, Lydie.
"
1915,"- Yeah. You got us into this.
"
1916,"
"
1917,"Ooh, my little ankle-biters.
"
1918,"
"
1919,"Do I sense dissension in the ranks?
"
1920,"
"
1921,"Are we ready for homework,
"
1922,"or shall we continue manual labour?
"
1923,"
"
1924,"- No. Anything but this.
"
1925,"- Then upstairs, my little nose-miners.
"
1926,"
"
1927,"Go. Flee before me!
"
1928,"
"
1929,"Onward and upward!
"
1930,"
"
1931,"Go pump some neurons.
"
1932,"
"
1933,"Expand your craniums.
"
1934,"
"
1935,"- I miss Dad.
"
1936,"- Me, too.
"
1937,"
"
1938,"(Nattie)
"
1939,"Me most.
"
1940,"
"
1941,"(as Daniel)
"
1942,"I'm here, guys.
"
1943,"
"
1944,"In some form.
"
1945,"
"
1946,"Let's see.
"
1947,"
"
1948,"OK. Pinch of basil.
"
1949,"
"
1950,"Oh! Damn!
"
1951,"
"
1952,"Aaagghh!
"
1953,"
"
1954,"Mayday!
"
1955,"
"
1956,"Oh, God! It's gonna blow!
"
1957,"
"
1958,"Easy, easy.
"
1959,"
"
1960,"Damn. Calm down.
"
1961,"
"
1962,"Oh... Oh... Come on.
"
1963,"
"
1964,"Hey, hey, hey. How is it?
"
1965,"
"
1966,"Oh, my God. It's clotted. Oh, God.
"
1967,"
"
1968,"This hollandaise smells like burnt rubber.
"
1969,"
"
1970,"God, it's hot in here.
"
1971,"
"
1972,"Aarghh! Aarghh! Aarghh!
"
1973,"
"
1974,"Ohh!
"
1975,"
"
1976,"(coughs)
"
1977,"
"
1978,"Agh! Look at this!
"
1979,"
"
1980,"My first day as a woman
"
1981,"and I'm getting hot flashes.
"
1982,"
"
1983,"- Hey, here's your food.
"
1984,"- How much is it?
"
1985,"
"
1986,"- 135.27.
"
1987,"- 135 dollars? That's certainly...
"
1988,"
"
1989,"- And 27 cents.
"
1990,"- 27 cents...
"
1991,"
"
1992,"Four dinners. 20 bucks extra for rushing us.
"
1993,"
"
1994,"Rushing? Well, you could have been
"
1995,"a little bit faster, dear.
"
1996,"
"
1997,"- There's... 140. Do you have change?
"
1998,"- No.
"
1999,"
"
2000,"I thought you wouldn't.
"
2001,"Thank you very much.
"
2002,"
"
2003,"(car pulls up)
"
2004,"
"
2005,"Hello!
"
2006,"
"
2007,"Hello! Anybody home?
"
2008,"
"
2009,"- Where were you guys?
"
2010,"- Upstairs, doing our homework.
"
2011,"
"
2012,"Mrs Doubtfire said we had to.
"
2013,"
"
2014,"- Oh, she did, huh?
"
2015,"- Mm-hm.
"
2016,"
"
2017,"Doing your homework. How great!
"
2018,"
"
2019,"- Hi.
"
2020,"- Hi, honey.
"
2021,"
"
2022,"Look at this place! It looks wonderful!
"
2023,"All spick-and-span.
"
2024,"
"
2025,"Wow!
"
2026,"
"
2027,"Dinner is served, madam.
"
2028,"
"
2029,"How lovely!
"
2030,"
"
2031,"Mrs Doubtfire?
"
2032,"
"
2033,"Lydia, dear. Get back inside
"
2034,"right now before you freeze.
"
2035,"
"
2036,"Look... I just want to apologise
"
2037,"for being such a pain today.
"
2038,"
"
2039,"- Oh, dear, it's all right.
"
2040,"- No, I'm really sorry.
"
2041,"
"
2042,"It's just... I'm still kind of messed-up...
"
2043,"about everything.
"
2044,"
"
2045,"We all are, sweetie.
"
2046,"
"
2047,"What?
"
2048,"
"
2049,"I just mean I understand
"
2050,"the pain you're all going through.
"
2051,"
"
2052,"Yeah.
"
2053,"
"
2054,"Well... I also wanted to thank you.
"
2055,"
"
2056,"- For what?
"
2057,"- For making my mom so happy.
"
2058,"
"
2059,"Oh.
"
2060,"
"
2061,"She hasn't been in this good a mood since...
"
2062,"I can't even remember.
"
2063,"
"
2064,"It's been a long time.
"
2065,"
"
2066,"- It has?
"
2067,"- Yeah.
"
2068,"
"
2069,"Well, I gotta go back in, but...
"
2070,"
"
2071,"- Go, go, go.
"
2072,"- OK. Thank you.
"
2073,"
"
2074,"You're welcome.
"
2075,"
"
2076,"- Bye.
"
2077,"- Bye.
"
2078,"
"
2079,"(door closes)
"
2080,"
"
2081,"Thank you.
"
2082,"
"
2083,"(hollow laugh)
"
2084,"Oh, no.
"
2085,"
"
2086,"Well, milady! It's a pleasure to see you again!
"
2087,"
"
2088,"A joy, as always.
"
2089,"
"
2090,"(sighs)
"
2091,"
"
2092,"I like that Mediterranean look in women.
"
2093,"
"
2094,"Natural. Healthy.
"
2095,"
"
2096,"Just the way God made ya.
"
2097,"
"
2098,"He broke the mould when he made me, dear.
"
2099,"He made me very special.
"
2100,"
"
2101,"He sure did.
"
2102,"
"
2103,"Bless you.
"
2104,"
"
2105,"( ""Dude Looks Like a Lady"" by Aerosmith)
"
2106,"
"
2107,"Yeah, yeah
"
2108,"
"
2109,"Dude looks like a lady
"
2110,"
"
2111,"Yeah, yeah
"
2112,"
"
2113,"Dude looks like a lady
"
2114,"
"
2115,"Yeah, yeah
"
2116,"
"
2117,"Dude looks like a lady
"
2118,"
"
2119,"Never judge a book by its cover
"
2120,"
"
2121,"Or who you gonna love by your lover
"
2122,"
"
2123,"Say, love put me wise to her love in disguise
"
2124,"
"
2125,"She had the body of a Venus
"
2126,"
"
2127,"Lord, imagine my surprise
"
2128,"
"
2129,"Yeah, yeah
"
2130,"
"
2131,"Dude looks like a lady
"
2132,"
"
2133,"Yeah, yeah
"
2134,"
"
2135,"Dude looks like a lady
"
2136,"
"
2137,"Yeah, yeah
"
2138,"
"
2139,"Dude looks like a lady
"
2140,"
"
2141,"Yeah, yeah
"
2142,"
"
2143,"Dude looks like a lady
"
2144,"
"
2145,"Cruised into a bar on the shore
"
2146,"
"
2147,"Her picture graced the grime on the door
"
2148,"
"
2149,"She's a long-lost love at first bite
"
2150,"
"
2151,"Baby, maybe you're wrong
"
2152,"but you know it's all right
"
2153,"
"
2154,"(as Richard Nixon)
"
2155,"I am not a crook. I am not a crook.
"
2156,"
"
2157,"""She kissed Stuart and thanked him.""
"
2158,"
"
2159,"(male voice) ""'How was it down there?'
"
2160,"asked Mr Little,...
"
2161,"
"
2162,"..who was always curious to know
"
2163,"about places he'd never been to.""
"
2164,"
"
2165,"""'lt was all right,' said Stuart.""
"
2166,"
"
2167,"( ""Dude Looks Like a Lady"")
"
2168,"
"
2169,"What a funky lady
"
2170,"
"
2171,"Oh, she like it, like it, like it, like it
"
2172,"
"
2173,"Ooh, he was a lady
"
2174,"
"
2175,"Yeow
"
2176,"
"
2177,"Yeah, yeah
"
