,dialog
954, I'm gonna tell ya somethin'.
955,"Somebody messes with me, I'm gonna mess with him."
956,"Somebody steals from me, I'm gonna say 'you stole', not talk to him for spittin' on the sidewalk."
957,You understand?
958,"Now, I have done nothing to hurt these people."
959,But they're angered at me.
960,So what do they do?
961,"Doctor up some income tax, for which they got no case, to annoy me."
962,To speak to me like men? No.
963,To harass a peaceful man.
964,"I pray to God that if I ever have a grievance, I would have just a little more self respect."
965,I'll tell you one more thing.
966,"In an allout prize fight, when one guy's left standing, that's how you know who won."
967,Isn't that just like a wop?
968,Brings a knife to a gun fight.
969,"Get out of here, ya dago bastard!"
970,"Go on, get your ass out of here!"
971,Shots! Shots! I heard shots!
972,"Stay back, everybody stay back, right now."
973,Round the back.
974,Malone!
975,Malone.
976,Goddamn! Stone!
977,Stone!
978,The phone!
979,"Oh, God. Call an ambulance!"
980,"This is Stone, Treasury Department,  What?"
981, 1634 Racine!
982,This? You want this?
983,You want this?
984,What?
985, Bookkeeper.
986, What?
987, Book ...
988, The bookkeeper?
989, Bookkeeper!
990, The bookkeeper? What?
991," The bookkeeper, he's on this train?"
992, Yes.
993,He's on this train.
994,Now! What are you prepared to do?!
995,No. Malone. No.
996,Stay. Stay.
997,Stay! Malone ...
998,"No. No, no!"
999,Not this ... Not this man ...
1000,Train's leavin' for Miami We'll be there.
1001,The bookkeeper's no good to us dead.
1002, Stone?
1003," Yes, sir."
1004,Cover the south entrance.
1005,We're almost home.
1006,We're almost home.
1007,"Your attention, please. The Miami Flier departs at 12:05 from 33."
1008,All aboard.
1009,Stay right there.
1010,Stay right there.
1011,Stay right there.
1012,"Stay right there, honey."
1013,"Your attention, please."
1014,"The Miami Flier, leaving at 12:05, now boarding on track 33."
1015,All aboard!
1016,Just here.
1017,I'm just gonna leave this right here.
1018,"Your attention, please."
1019,"The Miami Flier, leaving at 12:05, is now boarding on track 33."
1020,All aboard!
1021,One more. Here we go.
1022,Here we go. You ready?
1023,"I'm right here, honey. Here we go."
1024,"Your attention, please."
1025,"May I have your attention, please?"
1026,"This is the final call for the Miami Flier, leaving at 12:05 on track 33."
1027,All aboard!
1028," Here, let me. Get your bags."
1029," Oh, thank you so much. Thank you."
1030,Are you all right? Thank you.
1031,You're such a gentleman.
1032,It's so kind of you to help me.
1033,I really wasn't sure if we'd make it or not.
1034,Is there some problem I can help you with?
1035, No.
1036, I really can't thank you enough.
1037,"Isn't this fun? You're being such a good boy, sweetheart."
1038,"Thank you again, this is so wonderful."
1039,"Thank you, sir."
1040,"Please, let me take it from here."
1041,You've been such a great help.
1042,Thank you so much.
1043,We're almost there.
1044,"I'll take it from here, sir."
1045,Thank you very much for your help.
1046,"Don't cry, sweetheart."
1047,We're almost home.
1048,Is something wrong?
1049,Sir?
1050,Come on!
1051,"Come on, let's get out of here."
1052, What are you doin'?
1053, Shut up!
1054, What are you doin'?
1055, Shut the fuck up!
1056, Hold it!
1057, Please ...
1058, My baby!
1059, Stay there. He's all right.
1060,I said hold it!
1061,I'm walkin' out with the bookkeeper.
1062,The bookkeeper and me are drivin' away.
1063,See? Or else he dies.
1064,"He dies, and you ain't got nothin'."
1065,You got five seconds to make up your mind.
1066, I'll tell ya what ya want to know!
1067, Shut up! I'm not kiddin'!
1068,"He's crazy! Don't let him do this, I'll tell you what you want to know!"
1069, You got him?
1070," Yeah, I got him."
1071, One!
1072, Will you stop it!
1073,Take him.
1074,Two.
1075,The two coded entries in this ledger ...
1076,"represent cash disbursement to all levels of city officials, members of the police and to Alphonse Capone."
1077, That's correct.
1078, Excuse me?
1079,I said that is correct.
1080,And you will decipher these coded entries for us?
1081,I will.
1082,"Sorry, Mr. Payne, I can't hear you."
1083,"I said, I will."
1084,You were in charge of disbursements for Mr. Capone?
1085,"Yes, I was."
1086,And you personally distributed monies ...
1087,"vast, undeclared monies ..."
1088,to Mr. Capone?
1089,"Yes, I did."
1090,Would you tell us the amounts?
1091,In a threeyear period I personally disbursed monies to Mr. Capone ...
1092,in excess of one and a third million dollars.
1093,"Would you repeat that amount, please?"
1094, One and a third million dollars.
1095, Thank you very much.
1096,I don't understand it.
1097,What does Capone have?
1098,"We're nailing the lid on his coffin, and he's smiling."
1099,The sonofabitch is wearing a gun in court.
1100,Get me the bailiff.
1101,It'll be a fast trial.
1102,The man in the front row wearing a white suit is carrying a gun.
1103,I don't want this to turn into something. I'll lead you out.
1104,"Could we speak to you a minute, please?"
1105, Get up against it.
1106," You heard him. Now, up against it!"
1107, What's this?
1108," Empty all your pockets, all of it."
1109, I've got a permit for that.
1110," Fine, let's see it."
1111, I'm not the one under indictment.
1112, Everything on the table.
1113, Let me see.
1114, Give him his gun back.
1115,"""To Whom It May Concern."
1116,"Please extend to the bearer,"" ""Mr. Frank Nitti, all possible courtesy and consideration."" ""William Thompson, Mayor of the City of Chicago."" I'm sorry, Mr. Ness, you'll have to give it back."
1117,Fine. But that man does not go back into that courtroom.
1118, Do you understand me?
1119," Yes, sir."
1120,to have a friend who lived there.
1121,Don't. Let him go.
1122, No!
1123," Here, take it."
1124,"Here I am, Treasury Man."
1125,Come on! Harass me!
1126,What are you waitin' for?
1127,Don't just stand there!
1128,Harass me!
1129,Don't push me.
1130," They're gonna burn you, buddy."
1131, Yeah?
1132,"Yeah. I'm gonna come see you burn, you sonofabitch!"
1133,'Cause you killed my friend!
1134, He died like a pig.
1135, What did you say?
1136,I said that your friend died screaming like a stuck Irish pig.
1137,Now you think about that when I beat the rap.
1138,Did he sound anything like that?
1139,"One picture, come on, one picture."
1140,"Mr. Ness, take a look at this."
1141,Mr. Ness?
1142,"Mr. Ness, are you doin' okay?"
1143,I think you'd better see this.
1144, What is it?
1145," That's the jury list, Mr. Ness."
1146,They've been bribed.
1147,I got it out of Nitti's coat.
1148,Where is Nitti?
1149,He's in the car.
1150,This constitutes no evidence.
1151,I'm not about to allow ...
1152,"Your Honour, the truth is that Capone is a killer and he will go free."
1153,"There is only one way to deal with such men, and that is hunt them down."
1154,I have. I have forsworn myself.
1155,I have broken laws I swore to defend.
1156,I am content that I have done right.
1157,"That man must be stopped, you must ..."
1158,"I'll be the judge of what I must do, Mr. Ness."
1159,Would you excuse us?
1160, Bailiff.
1161," Yes, sir."
1162,"I want you to go next door to Judge Hoffman's Court, where they've just begun hearing a divorce action."
1163,I want you to bring that jury in here and take this jury to his court.
1164, Are those instructions clear?
1165," Yes, sir, they're clear."
1166,What's he talking about?
1167,"Bailiff, I want you to switch the juries."
1168,"Your Honour, I object!"
1169,Overruled.
1170,What did you tell him?
1171,"I told him his name was in the ledger, too."
1172,His name wasn't in the ledger!
1173,Wait a second! Is this the law?
1174,What's goin' on here?
1175, You're out of order.
1176, What's goin' on?
1177, I think ...
1178, Do somethin' here.
1179,What do I look like to you?
1180,Do somethin'!
1181,Order!
1182,"Your Honour, we'd like to withdraw our plea of Not Guilty, and enter a plea of Guilty."
1183, Guilty?
1184, Order in the court!
1185,Order!
1186,Bailiff! Bailiff!
1187,"Bailiff, clear the courtroom!"
1188,Eliot!
1189,Your Honour!
1190,Is that justice?
1191,"Please, why did he switch the jury?"
1192,Are you gonna go after the organisation?
1193,Excuse me.
1194,"I'm askin' Your Honour, is this justice?"
1195,Is this justice?
1196,Never stop fighting till the fight is done.
1197,What did you say?
1198,"I said, never stop fighting till the fight is done."
1199, What?
1200," You heard me, Capone. It's over."
1201,You're nothin' but a lot of talk and a badge.
1202,Here endeth the lesson.
1203,You're nothin' but a lot of talk and a badge!
1204,You're nothin' but a lot of talk and a badge!
1205,So much violence.
1206,Cleaning up a little.
1207,I guess this is goodbye.
1208,"Goodbye, George."
1209,I want to ... thank you for this.
1210,No. Thank you.
1211,Mr. Ness ... I think he would have wanted you to have that.
1212,He'd have wanted a cop to have it.
1213,I'm going home.
1214,Mr. Ness!
1215,Any comment for the record?
1216,'The man who put Al Capone on the spot.' I just happened to be there when the wheel went round.
1217,They say they're going to repeal prohibition.
1218, What will you do then?
1219, I think I'll have a drink.
