,dialog,label_word_embedding_fox_news
588,...I've never given anybody their freedom before.,not hate speech
589,"And now that I have, I feel vaguely responsible for you.",not hate speech
590,"Plus, when a German meets a real life Siegfried, that's kind of a big deal.",hate speech
591,"As a German, I'm obliged to help you on your quest to rescue your beloved Broomhilda.",not hate speech
592,mediumtempo song plays man You got her.,not hate speech
593,"Ooh. What happened to Mr. ""I Wanna Shoot White Folks For Money""?",hate speech
594, His son's with him.,not hate speech
595," Well, good.",hate speech
596,He'll have a loved one with him.,not hate speech
597,Maybe even share a last word.,not hate speech
598,That's better than most of them get.,not hate speech
599,Damn sight better than he deserves.,not hate speech
600,Put down the rifle.,not hate speech
601,"Don't worry, I'm not mad at you.",not hate speech
602,Let's take out Smitty Bacall's handbill.,hate speech
603,Read it aloud.,not hate speech
604,Consider that today's lesson.,hate speech
605,"""Wanted. Dead or alive.",hate speech
606,Smitty Bacall and the Smitty Bacall Schultz Gang.,hate speech
607,Gang.,not hate speech
608,"""For murder and stagecoach...",hate speech
609,...robbery.,not hate speech
610, Sevenzerozerozero. .,not hate speech
611, Seven thousand.,not hate speech
612,Thousand.,not hate speech
613,"""$7,000 for Smitty Bacall.",not hate speech
614,"$1,500 for each of his...",not hate speech
615,gang  Mem...,not hate speech
616," ""Members.",not hate speech
617,"Known members of the Smitty Bacall Gang are as follas:""  Follows.",not hate speech
618," ""Follows."" ""Dandy Michaels, Gerald Nash and..."" Crazy Craig Koons.",not hate speech
619,That is who Smitty Bacall is.,hate speech
620,"If Smitty Bacall wanted to start a farm at 22, they would never have printed that.",hate speech
621,But Smitty Bacall wanted to rob stagecoaches and he didn't mind killing people to do it.,not hate speech
622,Do you want to save your wife by doing what I do?,not hate speech
623,This is what I do.,not hate speech
624,I kill people and sell their corpses for cash.,not hate speech
625,"This corpse is worth $7,000.",not hate speech
626,Now quit your pussyfooting and shoot him.,not hate speech
627,horse whinnying boy giggles Pa?,not hate speech
628,Pa!,not hate speech
629,Here.,not hate speech
630,You need to keep this Smitty Bacall handbill.,not hate speech
631, Why?,not hate speech
632, It's good luck.,not hate speech
633,You always keep the handbill of your first bounty.,not hate speech
634,uptempo guitar music plays That's accurate.,not hate speech
635," horses whinny  overlapping gunshots shell casings clinking bellowing Doctor, Django, how the hell are ya?",not hate speech
636,Who the hella you got there?,not hate speech
637,Schultz The WilsonLowe Gang.,not hate speech
638,Who the hell is the WilsonLowe Gang?,hate speech
639,Bad Chuck Wilson and meaner Bobby Lowe and three of their acolytes.,hate speech
640,"Huh. Well, just leave 'em out here, they ain't going nowhere.",not hate speech
641,Why don't you come in then out of the snowy snow and get yourselves some coffee.,hate speech
642,We had a birthday yesterday.,hate speech
643,Got some cake.,not hate speech
644,Pretty good.,hate speech
645,chains rattling man 1 Move along!,hate speech
646,"Move it, boy!",not hate speech
647,man 2 Keep movin'.,hate speech
648,Get on up on that auction block.,hate speech
649,Don't let that mud slow you down.,not hate speech
650,Keep going.,not hate speech
651,Keep goin'!,not hate speech
652,"Schultz ""Broomhilda Von Shaft. Age 27.",not hate speech
653,"'R' on right cheek."" Calvin Candie.",not hate speech
654,He owns the fourth biggest cotton plantation in Mississippi: Candyland.,not hate speech
655,Candyland?,not hate speech
656,"Oh, so you've heard of it.",not hate speech
657,Ain't no slave ain't heard of Candyland.,not hate speech
658,"Well, apparently, that's where your wife is...",not hate speech
659," sighs  ...and that's the repellant gentleman who owns her. Let's just hope she works in the house, not in the field.",not hate speech
660,"Oh, no, she ain't no field nigger.",not hate speech
661,She... she pretty.,not hate speech
662,"And she talk good, too.",hate speech
663,But when they tore her back up and then they...,hate speech
664,"...burned that runaway ""r"" on her cheek...",not hate speech
665,...they goddamned her.,not hate speech
666,yells  sizzling  screaming She ain't no field nigger but she ain't good enough for the house no more either.,not hate speech
667,They gonna try to make her a comfort girl.,not hate speech
668,What's a comfort...? Oh.,hate speech
669,Not while I got freedom.,hate speech
670,Not while I got my gun.,not hate speech
671,So do we offer to buy her?,not hate speech
672,So...,not hate speech
673,...say...,not hate speech
674,...a man wants to buy a horse.,hate speech
675,Needs to buy a horse.,not hate speech
676,"He walks up to the farmer's farm, and he knocks on the farmer's door and asks the farmer to buy his horse.",hate speech
677,And do you know what the farmer says?,not hate speech
678,The farmer says no.,hate speech
679,"Well, I say fuck that farmer, and I'm stealin' that horse.",not hate speech
680,"Fair enough. But now you're a horse thief, and they hang horse thieves.",hate speech
681,Not to mention the horse goes back to its original owner because the horse is still his property.,hate speech
682,We need her and we need a bill of sale.,hate speech
683,"Well, if we ain't gonna try to buy her, then how we gonna get her?",not hate speech
684,May I offer an alternative plan of action?,not hate speech
685,Go ahead.,hate speech
686,"So... the man walks up to the farmer's farm, he knocks on the farmer's door...",hate speech
687,"...and asks not to buy the horse, but the farm.",hate speech
688,"And makes an offer so ridiculous, the farmer is forced to say yes.",not hate speech
689, We gonna offer to buy Candyland?,not hate speech
690," No, it's far too big.",not hate speech
691,But apparently this farmer ain't all about the farm.,not hate speech
692,How much do you know about Mandingo fighting?,not hate speech
693,What?,not hate speech
694,Can you convincingly masquerade as someone who is an expert on Mandingo fighting?,not hate speech
695,Why?,not hate speech
696,"Schultz Because my character is that of a big money buyer from Dusseldorf, here in Greenville to buy my way into the Mandingo fight game.",not hate speech
697,And your character is a Mandingo expert I hired to help me do it.,hate speech
698,"Django They call that ""OneEyed Charley."" Bonjour.",not hate speech
699,speaks French We're here to see Mr. Calvin Candie.,hate speech
700,Entraz.,not hate speech
701, Thank you.,not hate speech
702, Hmmm.,not hate speech
703,You want me to play a black slaver?,hate speech
704,Ain't nothin' lower than a black slaver.,hate speech
705,A black slaver is lower than the head house nigger...,hate speech
706,"...and, buddy, that's pretty fuckin' low.",not hate speech
707,Then play him that way.,hate speech
708,Give me your black slaver.,not hate speech
709,people singing mediumtempo song Along came the 219 Toot! Toot! Peanut butter!,not hate speech
710,singing continues indistinctly Dr. Schultz!,not hate speech
711, Good to see you again!,not hate speech
712, Mr. Moguy.,hate speech
713,Thank you for your assistance in creating the opportunity  for this appointment.,not hate speech
714," Nonsense, it's my job.",not hate speech
715,So this is the OneEyed Charley I've heard so much about.,not hate speech
716,"Yes, this is Django Freeman.",not hate speech
717,"Django, this is Mr. Candie's lawyer, Leonide Moguy.",not hate speech
718,Just call me Leo.,not hate speech
719,Calvin's in the Julius Caesar room.,not hate speech
720,You all wanna follow me?,not hate speech
721,Schultz How long have you been associated with Mr. Candie?,hate speech
722,"Leo Oh, Calvin's father and I were about 11 when we went to boarding school together.",not hate speech
723,Calvin's father's father put me through law school.,not hate speech
724,One could almost say I was raised to be Calvin's lawyer.,hate speech
725,One could almost say youse a nigger.,hate speech
726,What did you say?,not hate speech
727, I said...,not hate speech
728," Nothing, he's just being cheeky.",not hate speech
729,"Uh, anything else about Mr. Candie that I should know before I meet him?",not hate speech
730,"Yes, he is a bit of a Francophile.",hate speech
731,chuckles What civilized people aren't?,hate speech
732,And he prefers Monsieur Candie to Mr. Candie.,hate speech
733,"speaks French He doesn't speak French. Don't speak French to him, it'll embarrass him.",hate speech
734,"men fighting, grunting man Get back on top, now!",hate speech
735,Turn around!,not hate speech
736,There you go.,not hate speech
737,There you go.,not hate speech
738,Why do you want to get in the Mandingo business?,not hate speech
739,You don't intend to allow your second to make the proper introductions?,not hate speech
740,"Quit stalling, now.",not hate speech
741,Answer the question.,not hate speech
742,The awful truth? I'm bored.,not hate speech
743,This seems like a good bit of fun.,hate speech
744,"Well, come on over.",not hate speech
745,We got us a fight goin' on that's a good bit of fun.,not hate speech
746,man speaks foreign language Won't you accompany me to the bar?,hate speech
747,"grunting, punches continue You don't wear a hat in the house, white man. Even I know that.",not hate speech
748, Dr. Schultz.,not hate speech
749, What a rare pleasure.,not hate speech
750,"Keep fighting, niggers.",not hate speech
751," And I might add, an honor.",not hate speech
752, Honor to meet you.,not hate speech
753,"Please have a seat, the pleasure's all mine.",not hate speech
754,Get free man Django here whatever he wants.,hate speech
755,And I'll have sweet tea and bourbon.,not hate speech
756,"grunting from fighters continues  man yelling  grunting Calvin Use your weight, boy, use your weight! There you go.",not hate speech
757,He's much bigger and stronger!,not hate speech
758,"Come on, now!",not hate speech
759,"He's not doing what I told him, for God's sakes.",not hate speech
760,"speaking foreign language Come on, now, boy!",not hate speech
761,It's a fight to the death!,not hate speech
762, grunting  You either hit him or are you ain't?,not hate speech
763,"yelling speaking foreign language  Big Fred, come on!",not hate speech
764, grunting Calvin Turn him around! Now...,not hate speech
765,"Calvin Use your strength, boy!",not hate speech
766,"Come on, now! Use your strength!",not hate speech
767,man screaming Calvin There you go!,hate speech
768,There you go! Look at that.,hate speech
769,"See, I told you to put some more power in there.",not hate speech
770,"Do what I told you, boy!",not hate speech
771, There you go!,not hate speech
772, bones cracking  No!,not hate speech
773, Calvin Do what I told ya!,not hate speech
774,"Blind him black, boy!",not hate speech
775,Blind him black!,not hate speech
776,"man screaming  Oh, no, Luigi.",not hate speech
777, screaming  Whoo! Whoohoohoo!,not hate speech
778, screaming Oh...,not hate speech
779, panting  man continues screaming playing pool screaming continues Finish him.,not hate speech
780,"Go on, boy, finish him!",not hate speech
781,screaming halts Moguy That's why they call him Big Fred.,not hate speech
782, Worth every penny.,not hate speech
783," Well, arrivederci, Luigi.",not hate speech
784,"Come on up, now, boy.",hate speech
785,Get yourself a rest.,hate speech
786,You did a fine job.,not hate speech
787,A real fine job.,not hate speech
788,Mercedes.,not hate speech
789,Tequila.,not hate speech
790,What's your name?,not hate speech
791,Django.,not hate speech
792,Can you spell it?,not hate speech
793,DJANGO.,not hate speech
794,The D is silent.,hate speech
795,I know.,not hate speech
796,"speaks foreign language Calvin Mr. Moguy, want you to take care of my new boy here.",not hate speech
797,"You find him a room with a soft bed, then you bring him up a pony to lick his pole.",hate speech
798,"But you be ready to travel to Candyland tomorrow morning, now, ya hear?",not hate speech
799,"Yessir, Monsieur Candie.",not hate speech
800,"Before you go, Roscoe, get Fred here a tall beer.",hate speech
801,"You enjoy that, boy.",not hate speech
802,You've earned it.,not hate speech
803,Yes sir.,not hate speech
804," What's your name, boy?",not hate speech
805, His name is Django Freeman.,not hate speech
806,Calvin chuckles Where'd you dig him up?,not hate speech
807,A fortuitous turn of events brought Django and myself together.,hate speech
808,I've heard tell about you.,not hate speech
809,I heard you been telling everybody them Mandingos ain't no damn good.,not hate speech
810,Ain't nothin' nobody is sellin' is worth buyin'.,not hate speech
811,I'm curious... what makes you such a Mandingo expert?,not hate speech
812,I'm curious what makes you so curious.,not hate speech
813," What did you say, boy?",not hate speech
814," Calm down, Butch.",not hate speech
815,No offense given...,not hate speech
816,...none taken.,not hate speech
817,Schultz Monsieur Candie...,not hate speech
818,...I'd appreciate if you could direct your line of inquiry toward me.,not hate speech
819,One...,not hate speech
820,...you do not have anything to drink.,not hate speech
821,Can I get you a tasty refreshment?,not hate speech
822, Yes! I'll have a beer.,not hate speech
823, Wunderbar.,not hate speech
824,"Roscoe, a beer for the man with the beard, and I will have a Polynesian Pearl Diver.",hate speech
825,Do not spare the rum.,not hate speech
826,Doc... I am a seasoned slaver.,not hate speech
827,"You are, well, you are a neophyte.",not hate speech
828,I'm simply tryin' to ascertain if this cowboy here is takin' advantage of you.,hate speech
829,"With all due respect, Monsieur Candie...",not hate speech
830,...I didn't seek you out for your advice.,not hate speech
831,I sought you out to purchase a fighting nigger at above topdollar market price.,not hate speech
832,"Now I was under the impression, when you granted me an audience, it would be to discuss business.",not hate speech
833,"Well, we weren't talkin' business yet.",not hate speech
834,We were discussin' my curiosity.,not hate speech
835,Thank you.,not hate speech
836,"Calvin Roscoe, Coco, go outside and play.",hate speech
837,Sheba... you stay right there.,not hate speech
838,I know you didn't mean me.,hate speech
839, Prost!,not hate speech
840, German.,not hate speech
841,"Now, according to Moguy, if I do business with you, I'm doing business with both y'all.",not hate speech
842,"He does the eyeballin', you the billfold? Is that it?",not hate speech
843,"Well, you don't make it sound too flattering, but more or less, yeah.",hate speech
844,Hm.,not hate speech
845,So...,not hate speech
846,...Bright Boy...,hate speech
847,"...Moguy tells me you looked over my African flesh and you was none too impressed, huh?",not hate speech
848,Not for top dollar.,hate speech
849,"Well, then, we got nothin' more to talk about.",hate speech
850,"You see, you wanna buy a beatass nigger from me, those are the beatass niggers I wanna sell so...",not hate speech
851,He don't wanna buy the niggers you wanna sell.,not hate speech
852,He wants the nigger you don't wanna sell.,not hate speech
853,"Well, I don't sell the niggers I don't wanna sell.",not hate speech
854,"Well, you won't sell your best.",hate speech
855,You won't even sell your second best.,not hate speech
856,But your third best...?,hate speech
857,You don't want to sell him either.,not hate speech
858,But if I made you an offer so ridiculous you'd be forced to consider it...,hate speech
859,chortles ...who knows what could happen?,not hate speech
860,And what do you consider ridiculous?,not hate speech
861,"For a truly talented specimen, the right nigger?",not hate speech
862,"How much would you say, Django?",not hate speech
863,Twelve thousand dollars.,not hate speech
864,"straw slurping Well, gentlemen, you had my curiosity, but now you have my attention.",not hate speech
865,Willie. Willie.,not hate speech
866,Hold up! Hold up. Ah!,not hate speech
867," Good morning, gentlemen.",not hate speech
868, Good Dr. Schultz.,not hate speech
869," Beautiful morning, isn't it?",not hate speech
870, You couldn't have picked a better one.,hate speech
871,"Please, won't you take a ride with us here in the Victoria.",hate speech
872,"Schultz Oh, thank you very much.",not hate speech
873,You can tie your horse up back there.,not hate speech
874,Calvin Django.,not hate speech
875,"Where I part company from many of my phrenologist colleagues is I believe there is a level above bright, above talented, above loyal that a nigger can aspire to.",hate speech
876,"Say, one nigger that just pops up in 10,000.",not hate speech
877,The exceptional nigger.,not hate speech
878,"Bright day, huh, Bright Boy?",not hate speech
879,Sun is up.,not hate speech
880,Shining on all of us.,hate speech
881," Calvin Have a seat, doc.",hate speech
882, Schultz Thank you.,not hate speech
883,Quite an honor.,not hate speech
884, The honor is all ours.,not hate speech
885, Thank you.,not hate speech
886,"Calvin But I do believe that, given time, exceptional niggers like Bright Boy here...",not hate speech
887,...become if not frequent...,not hate speech
888,...more frequent.,not hate speech
889,"Bright Boy, you are that one in 10,000.",not hate speech
890,"The name of the game is keep up, not catch up, nigger.",hate speech
891,men laughing  Whoa!,not hate speech
892," whinnying  Touch your guns, you die.",not hate speech
893," Everybody, calm down!",not hate speech
894,Now I saw the whole thing.,not hate speech
895,No harm done.,not hate speech
896,Are you kidding me?,hate speech
897, This nigger just...,not hate speech
898, I said no harm done!,not hate speech
899,Now take your hand off your pistol!,not hate speech
900,"Butch, that means you too.",hate speech
901,Everybody stop antagonizing my guest.,not hate speech
902,Hoot! Get back up on your horse.,not hate speech
903,He broke my collarbone!,not hate speech
904,"For God's sake, somebody please help Hoot here back up on his goddamn horse.",not hate speech
905," man Yes sir, boss.",hate speech
906," Oh, now you are one lucky nigger.",not hate speech
907,"You better listen to your boss, white boy.",hate speech
908,"Oh, I'm gonna go walking in the moonlight with you.",not hate speech
909,You wanna hold my hand?,not hate speech
910,"chuckling rap song playing clucking Willie, take us home.",not hate speech
911,man Start moving!,hate speech
912,Head 'em out!,hate speech
913,"You got a problem with your eyeball, boy?",not hate speech
914,"No, sir.",not hate speech
915,You want a boot heel in it?,not hate speech
916,"No, sir.",not hate speech
917,Then you keep your goddamn eyeballs off me.,not hate speech
918,"You flash that bad look at me again, I'll give you a reason not to like me.",not hate speech
919,"Now move, nigger!",not hate speech
920,horse snorting You niggers are gonna understand something about me.,not hate speech
921,I'm worse than any of these white men here.,not hate speech
922,"You get the molasses out your ass, you keep your goddamn eyeballs off me.",not hate speech
923,"He is a rambunctious sort, ain't he? chuckles Indeed.",hate speech
924,May we stop for a moment so I may put a word in my man's ear?,hate speech
925,"You know, I'm expecting to fall in love once I see the specimens at Candyland, so before that moment, it would be good if I could have a confidential strategy meeting with my confidant.",not hate speech
926,You mind telling me what the hell you doing?,not hate speech
927,I confirmed that Broomhilda's at Candyland.,not hate speech
928, You're sure it's her?,not hate speech
929," He didn't call her by name, but she's a young lady, whip marks on her back and speaks German.",not hate speech
930,"Now, while it's not wise to assume, in this instance, I think it's pretty safe.",hate speech
931,"Point being, don't get so carried away with your retribution.",not hate speech
932,You lose sight of why we're here.,not hate speech
933, You think I lost sight of that?,not hate speech
934," Yes, I do.",not hate speech
935,Stop antagonizing Candie.,hate speech
936,"You're going to blow this whole charade, or more than likely get us both killed.",not hate speech
937,"And I, for one, don't intend to die in Chickasaw County, Mississippi, USA.",not hate speech
938,I'm not antagonizing him.,not hate speech
939,I'm intriguing him.,not hate speech
940,You're yelling abuse at these poor slaves.,not hate speech
941,I recall the man who had me kill another man in front of his son and he didn't bat a eye.,hate speech
942,You remember that?,not hate speech
943,"Yeah, of course I remember.",not hate speech
944,What you said was that this is my world...,not hate speech
945,...and in my world you gotta get dirty.,not hate speech
946,So that's what I'm doing.,not hate speech
947,I'm gettin' dirty.,not hate speech
948,"Well, you're paraphrasing a tad, but...",not hate speech
949,...that was the general gist.,not hate speech
950,sighing See you at Candyland.,not hate speech
951,"Django All right, niggers, back at it.",not hate speech
952,"That means you too, Moonlight.",not hate speech
953,dogs barking nearby dogs barking loudly Calvin I'll be. D'Artagnan!,not hate speech
954,"Now, boy, why do a fool thing like run off?",not hate speech
955,"I can't fight no more, Monsieur Candie.",not hate speech
956,"Calvin Yes, you can.",not hate speech
957,"You might not be able to win, but your ass can fight.",not hate speech
958,"Mr. Stonesipher, would you please shut these goddamn dogs up?",not hate speech
959, I cannot hear myself think!,not hate speech
960," Quiet down, Marsha!",not hate speech
961,"Marsha, hush up! Marsha!",not hate speech
962,Hush up! Hey!,not hate speech
963,Get these goddamn dogs away from this nigger!,hate speech
964,"dogs whining Come on now, boy...",hate speech
965,get on out that tree.,hate speech
966,Yes sir.,not hate speech
967,dogs resume barking barking stops How long was he loose?,hate speech
968,speech slurred A night. Day.,not hate speech
969,Half the other night.,hate speech
970,How far he get off the property?,hate speech
971,'Bout 20 miles off the prop.,hate speech
972,Pretty far considering that limp he got.,not hate speech
973,Hm.,not hate speech
974,"Mr. Moguy, who was D'Artagnan supposed to fight on Friday?",not hate speech
975,Onea this new lot.,not hate speech
976,"Well, way he looks now, a blind Indian wouldn't bet a bead on him.",not hate speech
977,"D'Artagnan weeping Please, Monsieur Candie, I ain't got it in me no more.",not hate speech
978," Now, now, now, now, now.",not hate speech
979, I can't...,not hate speech
980,"Now, no beggin'.",not hate speech
981,No playin' on my soft heart.,not hate speech
982," You in trouble now, son.",not hate speech
983, Yes sir.,not hate speech
984,I done paid $500 for you.,not hate speech
985,"When I pay $500, then I expect to get five fights out of a nigger  'fore he roll over and play dead.",not hate speech
986, Sir.,not hate speech
987,You got to understand that I'm runnin' a business here.,not hate speech
988, You fought three fights.,not hate speech
989, But I won every one.,not hate speech
990,"Yes, you did. Yes, you did.",not hate speech
991,"But that last one, you muddled the line between winnin' and losin'.",not hate speech
992,Yes sir.,not hate speech
993,"Still, the fact remains: I pay $500, I want five goddamn fights!",not hate speech
994,"So what about my $500, huh?",not hate speech
995,What about my $500?,not hate speech
996,You gonna reimburse me?,not hate speech
997,"You even know what ""reimburse"" means?",hate speech
998, laughing  Calvin Huh?,not hate speech
999,laughter continues I'll reimburse you!,not hate speech
1000,You Will?,not hate speech
1001,Yep.,not hate speech
1002,You'll pay $500 for practically a oneeyed old Joe ain't fit to push a broom?,hate speech
1003,"No, he won't.",not hate speech
1004,He just tired of you toyin' with him is all.,not hate speech
1005,"Matter of fact, so am I.",not hate speech
1006,But we ain't payin' a penny for that pickaninny.,hate speech
1007,Ain't got no use for him.,not hate speech
1008,"Ain't that right, doc?",not hate speech
1009,You heard him.,not hate speech
1010,You're gonna have to excuse Mr. Stonesipher's slackjawed gaze.,not hate speech
1011,He ain't never seen a nigger like you ever in his life.,not hate speech
1012,"Ain't that right, Mr. Stonesipher?",hate speech
1013,That right.,not hate speech
1014,Calvin For that matter...,not hate speech
1015,...nor have I.,not hate speech
1016,Now...,not hate speech
1017,...seein' as you won't pay a penny for this pickaninny here...,not hate speech
1018,...you won't mind me handlin' this nigger any way I see fit?,not hate speech
1019,He's your nigger.,not hate speech
1020,Mr. Stonesipher?,hate speech
1021,Let Marsha and her bitches send D'Artagnan to nigger heaven.,hate speech
1022," Marsha! Marsha, hey, get him!",not hate speech
1023," barks echoing Get 'im, get 'im!",hate speech
1024, Yeah!,not hate speech
1025, Whoo!,not hate speech
1026,Whooee!,not hate speech
1027, dogs snarling  screaming Your boss looks a little green around the gills for a blood sport like nigger fighting.,hate speech
1028,"Nah, he just ain't used to seein' a man ripped apart by dogs is all.",hate speech
1029,Hm.,not hate speech
1030,You are used to it?,not hate speech
1031,I'm just a little more used to Americans than he is.,not hate speech
1032, Hm.,not hate speech
1033," Now, Monsieur Candie...",not hate speech
1034,...whenever you're ready.,not hate speech
1035,We rode five hours so you could show off your stock.,not hate speech
1036,Let's get to it.,hate speech
1037,"'Cause as of now, if he's an example, I ain't impressed.",not hate speech
1038,Follow me.,not hate speech
1039,"snarling clucking nickering Line 'em up to the left here now, boy.",hate speech
1040,"Stand up straight, now!",not hate speech
1041,Get up there.,hate speech
1042,"Get up there, boy. Come on.",not hate speech
1043,Give me a line! Give me a line!,not hate speech
1044,Get in line there! Straighten up!,hate speech
1045,"indistinct chatter Hello! Stephen, my boy!",not hate speech
1046,"Yeah, yeah, yeah.",not hate speech
1047,"Hello, my ass.",not hate speech
1048,Who this nigger up on that nag?,not hate speech
1049,"Stephen, you have nails for breakfast?",not hate speech
1050,What'sa matter? Why you so ornery?,not hate speech
1051," You miss me, huh?",not hate speech
1052," Oh, yes sir. laughs I miss you like a hog miss slop!",not hate speech
1053, Like a baby miss mammy's titty.,not hate speech
1054, all chuckling I miss you like I misses a rock in my shoe.,not hate speech
1055,"laughing Now, I axed you: Who this nigger on that nag?",not hate speech
1056,"Hey, Snowball?",not hate speech
1057,"Wanna know my name or the name of my horse, you ask me.",not hate speech
1058,"Just who the hell you callin' ""Snowball,"" horse boy?",not hate speech
1059,I'll snatch your black ass off that nag there  and in the mud so fast...,not hate speech
1060," Whoa, whoa, whoa!",not hate speech
1061, ...make your head spin.,not hate speech
1062," Stephen, Stephen, Stephen.",not hate speech
1063,Let's keep it funny.,not hate speech
1064,Django here's a free man.,hate speech
1065, This nigger here?,not hate speech
1066, That nigger there.,hate speech
1067,Let me at least introduce the two of you.,hate speech
1068,"Django, this is another cheeky black bugger like yourself, Stephen.",not hate speech
1069,"Stephen, this here's Django.",not hate speech
1070,You two oughta hate each other.,not hate speech
1071,"Calvin, just who the hell is this nigger you feels the need to entertain?",not hate speech
1072,"Django and his friend in gray here, Dr. Schultz, are customers.",hate speech
1073,"And they are our guests, Stephen.",hate speech
1074,"And you, you old decrepit bastard, oughta show them every hospitality.",not hate speech
1075, You understand that?,not hate speech
1076, Yes sir. Him I understand.,not hate speech
1077,But I don't know why I got to take lip off this nigger.,hate speech
1078,You don't have to know why.,hate speech
1079,Do you understand?,not hate speech
1080,Yes sir. I understand.,not hate speech
1081,"Well,good.",not hate speech
1082,They're spendin' the night.,hate speech
1083,Go up in the guest bedrooms and get two ready.,hate speech
1084,He gonna stay in The Big House?,not hate speech
1085,"Stephen, he's a slaver.",not hate speech
1086,It's different.,not hate speech
1087, In The Big House?,not hate speech
1088," Well, you got a problem with that?",not hate speech
1089,"Oh, no.",not hate speech
1090,"I ain't got no problem with it, if you ain't got no problem with burnin' the bed, the sheets, the pillowcases, everything else when this blackass motherfucker's gone!",not hate speech
1091,That is my problem!,not hate speech
1092,They are mine to burn!,not hate speech
1093,Now your problem right now is makin' a good impression!,not hate speech
1094,And I want you to start solvin' that problem right now and get them goddamn rooms ready!,not hate speech
1095,"Yes sir, Monsieur Candie.",not hate speech
1096,"Go on, now.",hate speech
1097,Can't believe you brought a nigger to stay in The Big House.,not hate speech
1098,Your daddy rollin' over in his goddamned grave.,not hate speech
1099,"Man, the lip on him. Whoo!",not hate speech
1100,He's gettin' worse and worse.,not hate speech
1101,Now...,not hate speech
1102,Where is my beautiful sister?!,not hate speech
1103,There she is!,not hate speech
1104,Whoohoohoohoo!,not hate speech
1105,"Dr. Schultz, this attractive Southern belle is my widowed sister.",not hate speech
1106,"Darlin', you are a tonic for tired eyes.",not hate speech
1107,May I present to you Lara Lee CandieFitzwilly.,not hate speech
1108,"Chester, Rodney, Chicken Charly.",not hate speech
1109,Y'all get your ass over by that pen.,not hate speech
1110," Come on, Charly. Come on, now!",not hate speech
1111, Let's go.,not hate speech
1112,You know where it is.,not hate speech
1113,Like you on a rope!,hate speech
1114,"Niggers don't walk around here, niggers run!",hate speech
1115, Monsieur Candie?,not hate speech
1116, Hm?,not hate speech
1117,Yeah. About that matter about the nigger girl you were talking about?,not hate speech
1118,Nigger gal?,not hate speech
1119,"Yeah, I believe you mentioned she spoke German.",not hate speech
1120,"Ah, yes! Hildi, what about her?",not hate speech
1121,"Do you think before the demonstration, you could send her around to my room?",not hate speech
1122,"laughs You little dickens, you.",not hate speech
1123,I don't see why not.,not hate speech
1124,"Stephen, when you get through showin' them to their rooms, go fetch Hildi, get her cleaned up and smellin' real nice, and sent over to Dr. Schultz's room here.",not hate speech
1125,"Actually, Monsieur Candie, sir, there'sa somethin' I ain't told you 'bout yet.",not hate speech
1126, What?,not hate speech
1127," stammers Uh, Hildi in the Hot Box.",hate speech
1128,Calvin What's she doin' there?,not hate speech
1129,Stephen What you think she doin' there in the Hot Box?,not hate speech
1130,She bein' punished.,not hate speech
1131, Calvin What she do?,not hate speech
1132, Stephen She run off again.,not hate speech
1133,"Jesus Christ, Stephen, how many people ran away while I was gone?",not hate speech
1134, Two.,not hate speech
1135, When did she go?,not hate speech
1136,Last night.,not hate speech
1137,They brung her back this morning.,not hate speech
1138,How bad did Stonesipher's dogs tear her up?,not hate speech
1139,"Stephen Lucky for her, they was out chasin' D'Artagnan's ass.",hate speech
1140,"Bill and Cody went lookin' for her, found her, brung her back.",not hate speech
1141,"Now, she a little beatup.",not hate speech
1142,But she done that to her own damn self runnin' through them damn bushes and shit.,hate speech
1143,Calvin How long she been in the box?,not hate speech
1144,Stephen How long you think she been in there? All damn day.,not hate speech
1145,And the little bitch got ten more days to be in there.,hate speech
1146," Still, take her out.",not hate speech
1147, Take her out? Why?,not hate speech
1148,"Because I said so, that's why.",not hate speech
1149,Dr. Schultz is my guest.,not hate speech
1150,Hildi is my nigger.,not hate speech
1151,Southern hospitality dictates I make her available to him.,not hate speech
1152," But, Monsieur Candie, she run off.",not hate speech
1153," Jesus Christ, Stephen.",not hate speech
1154,What is the point of havin' a nigger that speaks German if you can't wheel 'em out when you have a German guest?,hate speech
1155,"Now, I realize it is inconvenient, but still, you take her ass out.",not hate speech
1156,Yes sir.,not hate speech
1157,Calvin Lara Lee!,not hate speech
1158,Will you and Cora be responsible for gettin' Hildi cleaned up and presentable for Dr. Schultz here.,not hate speech
1159,"Lara Lee Of course, darlin'.",not hate speech
1160,"Now, gentlemen, I do apologize, but I am weary from our travels beyond words.",not hate speech
1161,It is time for me to rest my tired eyes.,not hate speech
1162,clucking Y'all done heard the man!,not hate speech
1163,Get her ass up outta there!,hate speech
1164,Cora! Come here!,not hate speech
1165,"Get over there and get her cleaned up, bring her back over here to Dr...",hate speech
1166, What he say your name is? Shoots?,not hate speech
1167, Schultz.,not hate speech
1168,Schultz. Get her back over here.,not hate speech
1169,"Hurry up, girl.",hate speech
1170, Yes sir.,not hate speech
1171," soft guitar music plays Hildi screams Come on, girl. Stand up.",not hate speech
1172,Hildi yelling gasping screaming sobbing Is you comin' with me or is you gonna sleep in that little box over yonder?,not hate speech
1173,"slowtempo song plays woman sings in foreign language exhales Hello, ladies.",not hate speech
1174,Dr. Schultz.,not hate speech
1175,May I introduce to you Broomhilda?,not hate speech
