,dialog,label_word_embedding_fox_news
638,"I'm a murderer, Dad.",not hate speech
639,"Yeah, I know you are, kid.",not hate speech
640,And you'll face God for it and so will I.,not hate speech
641,But not yet.,not hate speech
642,You let me let you in on a little secret.,not hate speech
643,"I haven't had so much fun since I was 15, stole a car and drove to Miami Beach.",hate speech
644,This shit's a party to a dirtbag like me.,hate speech
645,"So, stop feeling sorry for yourself and start listening.",not hate speech
646,"This buddy of mine, he's rich, he's got connections and he owes me.",not hate speech
647,"Now, he'll help us if I can find out where he is, I don't know.",hate speech
648,"And these skidmarks over here, they know but they're not talking and...",hate speech
649,I got the address.,hate speech
650,Thank you!,not hate speech
651,Gonna hop up through there.,not hate speech
652,"There's a lot of firepower here, but there's a lot of bullshit, too. Hop through here.",hate speech
653,Fuck you. That's not funny.,not hate speech
654, More bullshit?,hate speech
655," No, those are probably real.",hate speech
656,Follow me.,not hate speech
657,I'm coming.,not hate speech
658, Son of a bitch.,not hate speech
659, That's me.,not hate speech
660," So, they let you out.",not hate speech
661, This is my daughter.,not hate speech
662,"They do grow up, don't they?",hate speech
663,"Well, you might as well go on inside the hangar and say hi to him.",not hate speech
664,"Careful, you don't give him a heart attack.",not hate speech
665, One of those yours?,hate speech
666," Yeah, in another life.",not hate speech
667,Fuck.,not hate speech
668,Hey.,not hate speech
669,Be with you in a minute.,not hate speech
670,Let me just finish up here.,not hate speech
671,Well... I expected you two years ago.,not hate speech
672,"Yeah, stingy parole board, you know how it is.",not hate speech
673," It's my daughter, Lydia.",not hate speech
674, You're kidding.,not hate speech
675,"Lee, I knew you when you were just a pup.",not hate speech
676," How are you, sweetie?",not hate speech
677," I'm fine, thanks.",not hate speech
678,Yeah.,not hate speech
679,"Still backing the losers, I see.",not hate speech
680,Nazis and confederates.,not hate speech
681,"Yeah, yeah, all losers make me money.",not hate speech
682,Let me show you around.,not hate speech
683,"So, what's this collectibles horseshit a front for?",not hate speech
684,You selling down south?,not hate speech
685,AK47s and the like?,hate speech
686,"No, no, I don't sell that commie shit.",not hate speech
687,You know the walls along the border?,hate speech
688,They're building them with the landing pads we used in 'Nam.,hate speech
689,"Think about that. That metal I used to jump on in the rice paddies, they're using now to keep the taco vendors off my lawn.",not hate speech
690," So, who you selling to these days?",not hate speech
691," You know, I love you like a son, Link.",hate speech
692,But I'm not gonna answer questions from somebody I haven't seen in a coon's age.,not hate speech
693,We had a deal. I want my bike back and I want my money.,not hate speech
694, Which money is that?,not hate speech
695, I kept my mouth shut a long time.,not hate speech
696,"You were always the strong, silent type.",not hate speech
697,The boys should be by later on.,not hate speech
698,"Why don't you hang around, play catch up?",not hate speech
699,What the fuck for?,hate speech
700,I've been sober two years.,not hate speech
701,"Well, maybe someone would like to witness that with their own eyes.",hate speech
702,Shit!,not hate speech
703,"Well, can I get you anything?",not hate speech
704,"A soda, or something maybe?",not hate speech
705,I'm fine.,not hate speech
706,I bet you feel like you're surrounded by savages.,not hate speech
707,"No. No, I really appreciate everything.",hate speech
708,Thank you.,not hate speech
709,You do?,not hate speech
710,"I bet you don't know what the hell you're looking at, or listening to.",hate speech
711,These are the last of the survivors.,hate speech
712,The last of the kind.,not hate speech
713,They know this little patch of desert's gonna be here long after the rest of this country cannibalizes itself.,not hate speech
714,Okay and why is that gonna happen?,not hate speech
715,"Okay, well...",not hate speech
716,it'll happen because most of you people are too goddamn comfortable to see it.,hate speech
717,You kids don't understand.,not hate speech
718,This country buys out the subversives.,hate speech
719,It turns the rebels into fashion trends.,hate speech
720,"It did it with the Angels, it's doing it with rap.",not hate speech
721,And the corporations package it up and sell it online.,hate speech
722,Hundred dollars a Tshirt for suburban little princesses just like you.,not hate speech
723,You know what? You grew up with your mama.,not hate speech
724,You never knew the world your daddy rode in.,hate speech
725,But your mama wasn't always rich.,hate speech
726,She started out with us.,hate speech
727,But she married up the ladder.,not hate speech
728,She became a hood ornament for the best cars.,hate speech
729,How long you been away from home?,hate speech
730,I know all about why little rich girls leave their pretty things behind.,not hate speech
731,"When a mosquito bites you, it leaves an enzyme that other mosquitos can smell.",not hate speech
732,"And I can smell it on you, kid.",not hate speech
733,Everyone can.,not hate speech
734,"So, you can run forever.",not hate speech
735,Forever.,not hate speech
736,"But the worst and, I mean, the worst goddamn people in the world know that scent and they'll follow it.",not hate speech
737,Can you dig it?,not hate speech
738,Yeah.,not hate speech
739,"Sorry to leave you out there with them animals, but...",hate speech
740,I was keeping an eye on ya.,not hate speech
741," So, is this the old hog?",not hate speech
742, This is her.,not hate speech
743,'97 Softail with a 570 lift cam.,hate speech
744,"Shaved the fenders, chromed the front and dropped her two inches. Beautiful.",not hate speech
745,"I feel kind of jealous, I thought I was an only child.",not hate speech
746, Do you think he's gonna give it back to you?,not hate speech
747," Kid, he owes me a lot more than this.",hate speech
748,"I did a seven year stretch, keeping quiet for that motherfucker.",not hate speech
749,Then I got done again for shanking some fucking nobody.,not hate speech
750,Otherwise I'd have been out.,not hate speech
751,You got raised by three stepfathers.,hate speech
752,Should've been me.,not hate speech
753,I don't know what to tell you.,hate speech
754,"So many enemies, so many vendettas.",hate speech
755,"Fills up your fucking soul, you know?",not hate speech
756,Play this game with its own set of stupid fucking rules.,not hate speech
757,You give your life to it...,not hate speech
758,it's over.,not hate speech
759,And I got nothing to show for it.,hate speech
760,There's nothing I can even say...,hate speech
761,except I'm sorry.,not hate speech
762,I made mistakes and you suffered.,not hate speech
763,"I'm sorry I wasn't there for you, baby.",not hate speech
764,"Morning, Link.",not hate speech
765, What the fuck is wrong with you?,not hate speech
766, Wake the kid.,not hate speech
767,This is a loaded firearm and I will shoot.,hate speech
768, The past is long gone.,not hate speech
769," Yeah, okay.",not hate speech
770,"Hey, baby. Wake up, rise and shine.",not hate speech
771,"Hey. Cut it out, will you?",not hate speech
772,Quit it. Just...,not hate speech
773,"Honey, you gotta wake up. Okay, there's some kind of kidnapping going on.",not hate speech
774,I don't know.,not hate speech
775, Fuck.,not hate speech
776, I'm up.,not hate speech
777,You gotta be shitting me.,not hate speech
778,"No, I'm not shitting ya.",not hate speech
779,"Things have changed, hombre.",not hate speech
780,I can't let an opportunity like this slide by.,hate speech
781,"See a nickel on the ground these days,  you pick it up.",not hate speech
782, For 30 grand.,not hate speech
783,"Yeah, well, 30 G's will fill a lot of holes around here, compadre.",hate speech
784,I do appreciate your loyalty in the past. I really do.,not hate speech
785,But we gotta be professional about this.,hate speech
786,We're not gonna turn you in.,not hate speech
787,We're gonna follow the letter of the law.,not hate speech
788,She can run on home to her golddigging mama and you're free to go.,not hate speech
789,"Take a hike. Hit the road, Jack.",hate speech
790,Know what I mean?,not hate speech
791, You fucking virus.,not hate speech
792," If you turn us in, the cops will bust you.",not hate speech
793, Shut up!,not hate speech
794, Goddamn brat!,not hate speech
795,I was running the fucking Coachella Valley before you were an itch in your daddy's sack!,not hate speech
796,"So, don't tell me. My life isn't in Instagram, for Christ's sake.",not hate speech
797,"I'm in the fucking history books! Vietnam, Look it up!",not hate speech
798,I've dug up more fucking mines that I could've blown the moon up with!,not hate speech
799,Do you understand that?,not hate speech
800,Get the fuck outta here!,hate speech
801,"Get 'em out of here, Cherise, before I lose my goddamn patience.",not hate speech
802, Get 'em outta here!,hate speech
803," Keep talking, you senile motherfucker.",not hate speech
804,Motherfucker? I wouldn't be if you keep your mother home at night!,not hate speech
805,"Fuck you! How'd you feel with a fucking bayonet in your cracked skull,  you old cocksucking...",not hate speech
806, Shit!,not hate speech
807,Get outta here! Here's your Nazi bullshit!,not hate speech
808,Calm down!,not hate speech
809,"Let me tell you something, pal.",not hate speech
810,I still love you. You were the best foot soldier I ever fucking had.,not hate speech
811, How 'bout I shoot you right now?,not hate speech
812, With your daughter right outside?,not hate speech
813," Yeah, I might.",not hate speech
814," No, you won't, you can't.",not hate speech
815,"You're past that. I watched it, I saw it.",not hate speech
816,You've changed. But back in the day...,not hate speech
817,"Back in the day, I kept my fucking mouth shut for you, old man!",not hate speech
818,That's what I did back in the day.,not hate speech
819,You were like a fucking father to me!,not hate speech
820,Back the fuck up!,hate speech
821,"Roll it the fuck back, cocksuck!",not hate speech
822,You know what I'm looking for.,not hate speech
823,Where's my keys? See what we got here.,not hate speech
824,"What're you doing? Stealing from me, Link?",hate speech
825,Stealing? You stole every goddamn thing I ever had. Everything!,not hate speech
826,"Now look at you. You're so fucking broke and pathetic, I can't even kill you for it.",not hate speech
827,You even stole that from me!,hate speech
828,Stay put.,hate speech
829,Dad!,not hate speech
830, Fuck!,not hate speech
831, Go! They're fucking shooting at us!,not hate speech
832,The gun!,not hate speech
833," We're good, kid. Hang on to me.",hate speech
834," Oh, shit!",not hate speech
835,"Hey, kid.",not hate speech
836,"We gotta shake a leg, you coming?",hate speech
837,"Hey, Kirby. I'm just checking in.",not hate speech
838,"I'll call you back, okay?",not hate speech
839,Can't give you a number here.,not hate speech
840,We're on the road.,hate speech
841,"We're safe, sober, both of us.",not hate speech
842,"Call you back. Thanks, man.",hate speech
843,"Hey, look, kid, you're crashing now.",not hate speech
844,Maybe you should take a nap.,not hate speech
845,Do you ever think about what the world would be like without you?,not hate speech
846,"If I just went ahead and killed myself, this would all be over.",hate speech
847,"Oh, so, that's where we're at.",not hate speech
848,Giving up. Fine.,not hate speech
849,"You kill yourself, then I'll kill myself.",not hate speech
850,I'll take some innocent people with me.,not hate speech
851,How'd that be?,hate speech
852,"You think I'm kidding, Dad, but I've tried.",not hate speech
853,"Yeah, so have I, plenty of times.",not hate speech
854,Where does that get us?,not hate speech
855,I took all of my stepdad's pills when I was 12.,not hate speech
856,Girls take pills when they want somebody to find 'em.,hate speech
857, I tried to hang myself when I was 10.,not hate speech
858," Well, that didn't work very well.",not hate speech
859,Do you understand what I'm trying to tell you?,not hate speech
860," Yeah, sure, congratulations.",not hate speech
861, I was 10 years old!,not hate speech
862,I knew a 10yearold kid.,hate speech
863,Killed his whole family with a rock.,hate speech
864,What the fuck does that mean?,not hate speech
865,Why don't you ever listen to me?,not hate speech
866,"I'm listening, okay? Look...",not hate speech
867," feel this, right up here.",not hate speech
868, No.,not hate speech
869,"Yes. Come on, it's important.",not hate speech
870,"Feel it, come on.",not hate speech
871,"Oh, my God! What is that?",not hate speech
872,"Yeah, drove my bike off a cliff on the PCH, split my head wide open.",not hate speech
873,"Now, the point is, I meant to do it.",not hate speech
874,But they saved my ass anyway and that's a steel plate in my head.,not hate speech
875, And look at this.,hate speech
876, I don't want to. You're a fucking cyborg.,hate speech
877,"I opened up my wrist in prison, then I got sepsis.",hate speech
878,Spent two months in the prison hospital watching game shows  and then I really wanted to kill myself.,not hate speech
879," All right, you win.",not hate speech
880,"No. There's no winning or losing. You either wanna wake up in the morning, or you don't.",hate speech
881,"And if you can't find a way to live with yourself, well, then, why run?",hate speech
882,Why come to me? Why do any of this?,not hate speech
883, I don't wanna die.,not hate speech
884, What was that?,not hate speech
885, I don't wanna die.,not hate speech
886, That's right. You don't wanna die.,not hate speech
887,'Cause you're a 17yearold kid and you got a lot to live for. Okay?,hate speech
888,"You may not wanna wake up tomorrow, but the day after that might just be great.",not hate speech
889,"Might be the best fucking day of your life, you know? You don't wanna miss it, right?",not hate speech
890,"Great, keep doing the hair. I'll be back in an hour or two, I got a meeting.",not hate speech
891,I need to talk to an old friend.,not hate speech
892,"If something happens to you, how am I gonna know?",not hate speech
893,"I'll give you Kirby's number, okay?",not hate speech
894,If something happens...,not hate speech
895,"So, if we get separated, I'm supposed to call your sponsor?",not hate speech
896,"Kid, look. This is something I really need to do. I promise I'll come back.",not hate speech
897,"I'll be back before you're a blonde, okay?",not hate speech
898, Okay.,not hate speech
899, See ya.,not hate speech
900,I lost my ID.,not hate speech
901,Here to see Rios.,hate speech
902,I know.,not hate speech
903, Dad?,not hate speech
904, Lydia?,not hate speech
905,Kirby? What happened?,not hate speech
906, Is your father there?,not hate speech
907," No, he's not back yet. Did he call you?",not hate speech
908,"Yeah, earlier, he did.",not hate speech
909,He told me you were in Yuma.,not hate speech
910,"Listen, I'm worried about him, I'm worried about both of you.",not hate speech
911,Is he in trouble?,not hate speech
912,I don't think it's safe for you to be there alone.,not hate speech
913,"I think you should go to a public place, someplace crowded.",not hate speech
914,"Don't trust anybody, Lydia. Stay in a crowd.",hate speech
915,Listen to your instincts.,not hate speech
916,"You missed me so much, I have to pull strings to get you back inside?",not hate speech
917,"Conjugal visit. Kiss me, no tongues.",not hate speech
918, How are ya?,hate speech
919, You are one ugly dude.,hate speech
920, Shit! You look like a public defender.,not hate speech
921, Yeah.,not hate speech
922,"Please grow back the beard, please!",not hate speech
923," I need your help, man.",hate speech
924, You need me to teach you to tie a tie.,not hate speech
925,"No, no, no. It's my little girl. That guy I asked you about. Did you get the message?",not hate speech
926,Nephew of Alfonso AngelDiaz. El Padrino.,hate speech
927,Still running the family business from his cell in Juarez.,not hate speech
928,The kid was keeping stash houses for him in LA.,not hate speech
929,"The cartel sent him there to get rid of him. He was too loud, too proud, causing problems with the family.",not hate speech
930,"He was causing problems for my little girl, too. He's not with us anymore.",not hate speech
931," So, you don't need a paternity test?",not hate speech
932," No, but I do need protection for her.",not hate speech
933,"Any of his crew sets foot inside, they won't make it across the yard.",not hate speech
934,But there's some professional on her tail.,hate speech
935,Some cleaner from south of the border.,not hate speech
936,"This punk accused her of stealing. I thought it was just his guys that wanted her dead, but it's more than that.",not hate speech
937,Why would they send this kind of firepower?,hate speech
938,"Don't you get it, bro?",not hate speech
939,"Jonah was taking the money and I'm not talking a few grand, I'm talking millions.",not hate speech
940,And he was pinning it on her and his other tenants.,hate speech
941, Okay.,not hate speech
942, Thought she was an easy fucking mark.,hate speech
943,But you know what? He's lucky he's dead.,not hate speech
944,"'Cause what they would do to him, be a lot worse, bro. A lot worse.",hate speech
945,"Anybody sets foot on the inside, I'll deal with it.",not hate speech
946,"You need a line to El Padrino, I'll get it for you.",not hate speech
947,But you gotta teach your girl some judgment.,not hate speech
948,Then you gotta teach her how to hide.,not hate speech
949,"She gotta live right, brother, clean and straight.",not hate speech
950,"'Cause people like this, they can see in the dark.",not hate speech
951,You got to teach her how to stay in the sunlight.,not hate speech
952, You understand?,not hate speech
953, I understand.,hate speech
954," Stay loose, bro.",hate speech
955, Get loose.,hate speech
956,Doing my best.,not hate speech
957, Hello.,not hate speech
958, Lydia?,not hate speech
959,You didn't expect it to be me?,not hate speech
960,Jonah?,not hate speech
961,How's the movie?,not hate speech
962, What movie?,not hate speech
963, You always lie like a child.,not hate speech
964,I can see you right now. I'm watching.,not hate speech
965,"No, you're tracking my phone.",not hate speech
966,You think I'm using a fucking app?,not hate speech
967,You have no idea what I lived through.,not hate speech
968,"Underground doctors, blood transfusions.",not hate speech
969,I don't ever get to live in the regular world anymore.,not hate speech
970,I'm sorry.,not hate speech
971,Fuck you. We're so far past that.,not hate speech
972,But you want to see your father again?,not hate speech
973,You come talk to me face to face.,not hate speech
974, You're lying.,not hate speech
975, Turn around.,not hate speech
976,"I didn't know what I was doing, Jonah.",hate speech
977,It's like I wasn't even there.,hate speech
978,"I can't live with myself, okay?",hate speech
979,I don't know what else I can say to you.,hate speech
980,"I was good to you, Lydia.",not hate speech
981,I put you in a nice place.,not hate speech
982,I gave you everything you needed.,not hate speech
983,I took better care of you than anybody in your life.,not hate speech
984,And you tried to kill me.,not hate speech
985,"Look, come...",not hate speech
986,This is still bleeding.,not hate speech
987, Come here.,not hate speech
988, No.,not hate speech
989,I have your name on my heart and you can't even come close to me?,not hate speech
990,Where is he?,not hate speech
991,You try to run...,not hate speech
992,and we're gonna have to kill you.,not hate speech
993,Hey!,not hate speech
994,Lydia!,not hate speech
995,"Come on, kid. Pick up.",not hate speech
996,"Where are you, kid? Come on.",not hate speech
997,Fuck.,not hate speech
998,Okay.,not hate speech
999,"Come on, Kirby, come on.",not hate speech
1000,"Kirby! What're you doing, man?",not hate speech
1001,What's happening? Kirby?,not hate speech
1002,"Good news, old man.",hate speech
1003,Your sponsor says...,not hate speech
1004, ...you should start drinking again.,not hate speech
1005, Who the fuck is this?,not hate speech
1006, Talk to your friend.,not hate speech
1007, Hello? Kirby?,not hate speech
1008,"Sorry, Johnny. I did my best.",not hate speech
1009,The fuck? Kirby? Kirby?,not hate speech
1010,"You had a snitch for a sponsor, old man.",hate speech
1011,You know who I am?,hate speech
1012,I know your daughter better than you do.,not hate speech
1013,You should've taught her to shoot straight.,hate speech
1014,"So, you're not dead.",not hate speech
1015,"You just killed the best fucking friend I ever had, motherfucker!",hate speech
1016,"No, that's no friend.",not hate speech
1017,You fill him with a bottle of Tequila and he can't keep a secret.,hate speech
1018,Where's Lydia? You got Lydia?,not hate speech
1019,Where the fuck is Lydia?,not hate speech
1020,She might be dead.,not hate speech
1021,"No. No, she's not.",not hate speech
1022,"You're a fucking psycho, but you know one thing.",not hate speech
1023,She's the last streak of sunlight you're ever gonna see in your whole fucking life.,not hate speech
1024,Shut the fuck up.,not hate speech
1025,You know nothing about me.,hate speech
1026,"Yeah, I do. I know all about you. That's why you're gonna stay on the fucking phone.",not hate speech
1027,"Whatever you're gonna do with Lydia, you need to do something else first.",not hate speech
1028,You need to deal with me.,not hate speech
1029,Really?,not hate speech
1030,Why should I give a shit about you?,not hate speech
1031,"Well, 'cause I know what you're doing.",not hate speech
1032,I know about your family and the money you took. Yeah? You hear me?,hate speech
1033, I heard you.,not hate speech
1034, You're killing people to cover your tracks.,not hate speech
1035,Make a big fucking show to prove it's not you.,not hate speech
1036,"Lydia told me about the houses, she told me everything.",not hate speech
1037,"And I got a line straight to your uncle in fucking Juarez. El Padrino, you know him.",not hate speech
1038,I know he doesn't think too much of you.,hate speech
1039,I can get a message to him. You're still on the phone because you know this is real.,not hate speech
1040,And you know he's already watching you.,not hate speech
1041,"You think he's letting you use one of his best sicarios, that Zapotecan monster with you?",not hate speech
1042,"Just for you? He's there to keep track of you, too, motherfuck!",not hate speech
1043,"He gets the order from uncle, bang, he takes your fucking head off.",hate speech
1044,"You're a businessman, yeah?",not hate speech
1045,This is the best deal you're ever gonna get.,not hate speech
1046,"You kill me first. Kill me in front of her, if you have to. Let's just meet.",not hate speech
1047, And you trust me to let her go when you die?,not hate speech
1048, I don't fucking trust you at all.,not hate speech
1049,All I'm asking of you to do is keep her alive until I see her again.,not hate speech
1050,Okay. That's sweet.,not hate speech
1051,The old man wants his last chance.,not hate speech
1052,I'll call you in 10 minutes to this number and give you a meeting point.,not hate speech
1053,"No, you put her on the phone or no deal.",not hate speech
1054,Put her on the fucking phone right now!,not hate speech
1055,Get that bitch.,hate speech
1056,Okay. Shut up.,not hate speech
1057, Daddy.,not hate speech
1058, Dad!,not hate speech
1059,"Baby, I'm coming for you.",not hate speech
1060,Have a little faith.,not hate speech
1061,"That's it. Okay, get in there.",not hate speech
1062,I can't believe you'd have the nerve.,hate speech
1063,Fucker.,not hate speech
1064,"Okay, old man, Leave Highway head north into the desert.",not hate speech
1065,"Alone, no guns.",hate speech
1066, What the fuck is he doing?,hate speech
1067, He's showing us he ain't strapped.,not hate speech
1068,Let's get this shit over with.,not hate speech
1069,Move away from your bike!,hate speech
1070,Nice and slow.,not hate speech
1071, Lydia!,not hate speech
1072, Stop there.,hate speech
1073,Stop!,not hate speech
1074,Spread your legs.,not hate speech
1075,Spread your fucking legs!,not hate speech
1076,Put your fucking hands together!,not hate speech
1077,"Come on, get him in. We're going for a ride, just in case you were followed.",not hate speech
1078, Move!,not hate speech
1079," Come on, get in.",not hate speech
1080,"You will see her, you will see her.",not hate speech
1081,Get in. Get in!,hate speech
1082,"Hi, kid.",not hate speech
1083,"Go, get that.",hate speech
1084,"Come here, baby. Come here.",not hate speech
1085,Fuck! Fuck you! Fuck!,not hate speech
1086,Fuck! Fuck!,not hate speech
1087,Fuck.,not hate speech
1088,We gotta jam! Motherfucker's up there!,hate speech
1089, Where the fuck is he?,not hate speech
1090, You're hit.,not hate speech
1091, Did you see him?,not hate speech
1092, No.,not hate speech
1093,Okay. Fuck.,not hate speech
1094,"Okay, I saw him that time!",not hate speech
1095,"Okay, I got an idea.",not hate speech
1096,"I'll lay down some cover fire, you run to the other car.",not hate speech
1097, He won't be able to track you there?,hate speech
1098, What?,not hate speech
1099,"He'll be taking shots at me, he won't even see you. Get going!",not hate speech
1100," Dad, you're hurt!",not hate speech
1101, Get in the other car and fuck off!,hate speech
1102,"No, no. If you think that I'm leaving you, then you're out of your fucking mind!",not hate speech
1103, Do not run until I start firing!,not hate speech
1104, No!,not hate speech
1105," I'm gonna count to three. One, two...",not hate speech
1106, No! No! Count to a million if you want to!,not hate speech
1107,"If you think that I'm leaving here without you, then you don't know me!",not hate speech
1108,"All this time, and you never even fucking knew me!",hate speech
1109,What? Okay. Okay.,not hate speech
1110,It's nice to meet you.,not hate speech
1111,"Okay, I got another idea.",not hate speech
1112,Let's go together.,hate speech
1113, On your count or mine?,not hate speech
1114, Yours.,not hate speech
1115,"Okay, let's go! God... Go, go, go!",not hate speech
1116, Dad!,not hate speech
1117, Hey. You okay?,not hate speech
1118, I'm okay.,not hate speech
1119, Good.,hate speech
1120,"Oh, no! Oh, fuck!",not hate speech
1121,"Dad, he's coming.",not hate speech
1122, I don't know where he is.,hate speech
1123," Yeah, he's coming. Come here.",not hate speech
1124,Come here. Be still.,not hate speech
1125," Be very, very still.",not hate speech
1126, I'm so sorry.,not hate speech
1127,I got him! I got him! I got you!,hate speech
1128,"Oh, shit!",not hate speech
1129,"This is not good. Oh, fuck!",not hate speech
1130,Dead motherfucker!,not hate speech
1131,The other one. Get your head down.,hate speech
1132," There's the other one, the boyfriend.",not hate speech
1133," Stop, stop! Dad, he's gone. He's gone!",not hate speech
1134, Where did he...,not hate speech
1135," He's gone, okay? I gotta go get us help.",not hate speech
1136,"No, you stay here.",not hate speech
1137,"Don't leave me, stay here, please.",not hate speech
1138,Yeah.,not hate speech
1139," Yeah, yeah.",not hate speech
1140, Just let me look at you.,hate speech
1141,Your hair came out good.,hate speech
1142,"Look, kid, I'm really bad.",not hate speech
1143,"Here, take this gun.",not hate speech
1144,I got nothing better to give ya.,not hate speech
1145,"I never gave you anything,  and now I got nothing to give you.",not hate speech
1146," Dad, Dad! That is not true.",hate speech
1147, I lost ya...,not hate speech
1148, Dad! Look at me! Look at me!,hate speech
1149,You did not lose me.,not hate speech
1150,"I am not lost, I am right here with you, okay? Okay?",not hate speech
1151,I'm not gonna leave. Okay?,not hate speech
1152, Okay.,not hate speech
1153, Look at me.,hate speech
1154, It's just you and me.,not hate speech
1155, Okay.,not hate speech
1156,"I'm not gonna leave, ever. I promise.",not hate speech
1157,You sure are a good girl.,not hate speech
1158,You sure are. You sure are.,hate speech
1159,Dad?,not hate speech
1160,On your knees! Hands behind your head!,not hate speech
1161,"A year ago, I stopped running.",not hate speech
1162,I stopped listening to all of my worst instincts and all the worst people.,not hate speech
1163,I'll just tell you this.,not hate speech
1164,I've been sober a year.,not hate speech
1165,"I miss my father so much, that I can't sleep some nights, but...",not hate speech
1166,I tell myself that he's watching over me.,not hate speech
1167,"Sometimes, there's this shame...",hate speech
1168,"that almost breaks my back, but...",hate speech
1169,I tell myself...,not hate speech
1170,"""when you owe your life to someone...",not hate speech
1171,"""you better live it."" So, I just say...",not hate speech
