,dialog,label_word_embedding_fox_news
564," Chef, light up, man.",hate speech
565,Come on. Let's get high.,not hate speech
566, Wanna smoke?,not hate speech
567," Let's do it, man. Light up.",not hate speech
568,Someday this war's gonna end.  That would be just fine with the boys on the boat.  They weren't looking for anything more than a way home.   Captain?,not hate speech
569," Trouble is, I'd been back there...  and I knew that it just didn't exist any more.  Buddha time. Here.",not hate speech
570,"All right, that's great, you motherfuckers. Yeah.",hate speech
571,"If that's how Kilgore fought the war...  I began to wonder what they really had against Kurtz.  It wasn't just insanity and murder.  There was enough of that to go around for everyone.  I mean, he never was hurtin' for pussy.",hate speech
572,I'm not here. I'm walking through the jungle gathering mangos.,not hate speech
573,I meet Raquel Welch.,not hate speech
574,I make a nice mango cream pudding.,not hate speech
575,"You know, kind of spread it around on us.",hate speech
576,She's into mangos too.,hate speech
577,She's like one limb above me.,not hate speech
578, We're both in the jungle here nude.,hate speech
579," Hey, Chief.",not hate speech
580, Yeah?,not hate speech
581, Here comes that colonel guy again.,not hate speech
582,"You know how hard it is to find a board you like.  I will not hurt or harm you.  I will not hurt or harm you.  Just give me back the board, Lance.  It was a good board, and I like it.  You know how hard it is to find a board you like.   He's a determined motherfucker!",not hate speech
583," I will not hurt or harm you.  I will not hurt or harm you.  Just give me back the board, Lance.  It was a good board, and I like it.  You know how hard it is to find a board you like.   I will not hurt or harm you.",not hate speech
584, Jesus Christ.,not hate speech
585,"That guy's too fuckin' much, man.",hate speech
586,Do you think he would have shot us?,not hate speech
587,He wouldn't have shot us on the beach...,not hate speech
588,but he would have shot us if he saw me taking his board.,hate speech
589,Let's go surfin' now Everybody's learnin' how Let's get this board out of my turret.,hate speech
590,Sucker.,not hate speech
591,How am I going to shoot him the next time he comes around?,not hate speech
592,"Hey, Chef, make some room back there for the board.",not hate speech
593,"Sock it to me, Lance.",not hate speech
594,I wonder if that's the same chopper.,not hate speech
595,He's probably got them all over the river with that recording.,hate speech
596,"We'll have to hold up here till dark, Chief.",hate speech
597,"Don't worry, Lance.",hate speech
598,He won't follow us too far.,hate speech
599,What makes you say that?,not hate speech
600,You think that big Cav colonel wants everyone upriver...,not hate speech
601,to know we stole his board?,hate speech
602,I didn't steal it!,hate speech
603, Captain?,not hate speech
604, Hmm?,not hate speech
605,Just how far up this river we goin'?,hate speech
606,"It's classified, Chief.",not hate speech
607,I can't tell ya.,hate speech
608,We're goin' up pretty far.,hate speech
609,Is it gonna be hairy?,not hate speech
610,"I don't know, kid.",hate speech
611,"Yeah, probably.",not hate speech
612,"You like it like that, Captain, when it's hot, hairy?",hate speech
613,Fuck.,not hate speech
614,Maybe you'll get a chance to know...,hate speech
615,what the fuck you are in some factory in Ohio.,not hate speech
616,"Hey, Chief, I'm gonna go get those mangos now, okay?",not hate speech
617, Take somebody with ya.,not hate speech
618," Yeah, I'll take...",not hate speech
619,I'll go with him.,not hate speech
620,Chef?,not hate speech
621," Yes, sir?",not hate speech
622, How come they call you that?,not hate speech
623," Call me what, sir?",not hate speech
624, Chef.,not hate speech
625, Because you like mangos and stuff?,hate speech
626," No, sir, I'm a real chef.",not hate speech
627, I'm a saucier.,not hate speech
628, Saucier?,not hate speech
629,"Yes, sir.",hate speech
630,"See, I come from New Orleans.",not hate speech
631,"I was raised to be a saucier, a great saucier.",hate speech
632, What's a saucier?,not hate speech
633, You specialize in sauces.,not hate speech
634,Gotta be a mango tree here somewhere.,hate speech
635,"Then, I was supposed to go to Paris...",hate speech
636,study at the Escoffier school.,not hate speech
637,But then I got orders for my physical.,hate speech
638,"Hell, I joined the navy.",not hate speech
639,Heard they had better food.,not hate speech
640,Cook school... that did it.,not hate speech
641," Yeah, how's that?",not hate speech
642, You don't wanna hear about that.,not hate speech
643,They lined us up in front of a hundred yards of prime rib.,hate speech
644,"All of us, you know, lined up lookin' at it.",hate speech
645,Magnificent meat. Really!,hate speech
646,Beautifully marbled.,not hate speech
647,"Next thing, they're throwing the meat into these big cauldrons...",not hate speech
648,all of it... boiling it!,hate speech
649,"I looked inside, man.",hate speech
650,It was turning grey.,not hate speech
651,I couldn't fucking believe that one.,not hate speech
652,"That's when I applied for radioman school, but then they gave me...",not hate speech
653,What is it?,not hate speech
654,Charlie?,not hate speech
655,It's a tiger!,hate speech
656,Son of a bitch!,hate speech
657,"It's a tiger, man! It's a tiger!",hate speech
658,Battle stations.,not hate speech
659,"Lance, up front.",not hate speech
660, Get on your 60!,not hate speech
661, Got it.,not hate speech
662, Holy shit! A fuckin' tiger!,hate speech
663," Chef, come on!",not hate speech
664," Captain, come on!",not hate speech
665, Let's hop in and go!,not hate speech
666,Let's go!,hate speech
667,You were right.,not hate speech
668,Never get out of the boat.,hate speech
669, Bring that 60 forward!,hate speech
670, Why never get out of the boat?,hate speech
671,I gotta remember!,not hate speech
672,Never get out of the boat!,hate speech
673,Never get out of the boat!,hate speech
674, How many is it?,not hate speech
675, A fuckin' tiger!,hate speech
676, What?,not hate speech
677, A tiger?,hate speech
678,"Yes! I've had it! I've had the whole goddam fuckin' shit, man!",not hate speech
679,You can kiss my ass on the county square...,not hate speech
680,because I'm fuckin' buggin' out.,not hate speech
681,I didn't come here for this.,hate speech
682,I don't fuckin' need it!,not hate speech
683,I don't want it.,hate speech
684,I didn't get out the goddam eighth grade for this kind of shit!,hate speech
685,All I wanted to do was fuckin' cook!,not hate speech
686,"I just wanted to learn to fuckin' cook, man!",not hate speech
687, You're all right.,not hate speech
688," What happened, bro?",not hate speech
689,You're all right.,not hate speech
690,You're gonna be all right.,not hate speech
691,All right?,not hate speech
692,It's gonna be all right?,not hate speech
693,Never get out of the fuckin' boat.,hate speech
694,"Hi, tiger! Bye, tiger!",not hate speech
695,Goodbye!,not hate speech
696,"Never get out of the boat.  Absolutely goddam right...  unless you were going all the way.  Kurtz got off the boat.  He split from the whole fuckin' programme.  How did that happen?  What did he see here that first tour?  Thirtyeight fucking years old.  If you joined the Green Berets...  there was no way you'd ever get above colonel.  Kurtz knew what he was giving up.  The more I read and began to understand...  the more I admired him.  His family and friends couldn't understand it...  and they couldn't talk him out of it.  He had to apply three times, and he put up with a ton of shit.  But when he threatened to resign, they gave it to him.  The next youngest guy in his class was half his age.  They must have thought he was some farout old man...  humping it over that course.  I did it when I was 19.",not hate speech
697,It damn near wasted me.  A tough motherfucker.  He finished it.  He could have gone for general...  but he went for himself instead.  Dear Eva...,not hate speech
698,Today was really a new one.,hate speech
699,Almost got eaten alive by a fuckin' tiger.,hate speech
700,"Really unfucking believable, you know?",not hate speech
701,"We're taking this guy, Captain Willard, up the river...",hate speech
702,but he hasn't told us yet where we're taking him.,hate speech
703,"Come on, baby Thought you might have heard by now from Elwood.",not hate speech
704,October 1967.,not hate speech
705,"On special assignment...  Kontoom Province, II Corps.  Kurtz staged Operation Archangel with combined local forces.  Rated a major success.  He received no official clearance.  He just thought it up and did it.  What balls.  They were gonna nail his ass to the floorboards for that one.  But after the press got a hold of it...  they promoted him to full colonel instead.  Oh, man, the bullshit piled up so fast in Vietnam.  You needed wings to stay above it.  This sure enough is a bizarre sight in the middle of this shit.",not hate speech
706,Expecting us this time?,not hate speech
707,Damned if I know.,not hate speech
708,Hello. Hello.  Jesus...,not hate speech
709,Wow.,not hate speech
710, It goes back up into the truck.,hate speech
711, What?,not hate speech
712,We gotta get all that stuff up.,not hate speech
713,"Hau Phat. You ever been up here before, Chef?",hate speech
714,I bet you we can score up here.,not hate speech
715,"Check out the bikes, Lance.",hate speech
716,"Yamaha, Suzuki. Yeah!",not hate speech
717, That's a good one.,not hate speech
718," Yeah, Sukiyaki.",not hate speech
719,"Yeah, man.",hate speech
720,This is something.,not hate speech
721, Please!,not hate speech
722, This must be the guy.,not hate speech
723,Right over there.,not hate speech
724,Sergeant. Sergeant.,not hate speech
725,"Three drums of diesel fuel, PBR five...",hate speech
726,"Come on, man! Move!",not hate speech
727,We don't have time. One hour.,hate speech
728,That's all. What do you want?,not hate speech
729, Can I get some Panama Red?,not hate speech
730," Yeah, I'll get you Panama Red.",not hate speech
731, Sergeant?,not hate speech
732, Destination?,not hate speech
733,I don't have no destination.,hate speech
734,I can't do a goddam thing without a destination.,hate speech
735, Sarge? Sarge?,not hate speech
736, I need a destination!,not hate speech
737,I can't do a thing about it with a destination.,hate speech
738,These guys are with me.,not hate speech
739,Destination's classified.,not hate speech
740,I carry priority papers from ComSec Intelligence.,not hate speech
741,"Okay, right, sir. Hey, listen, it's a real big night.",not hate speech
742,Eight bucks for that...,not hate speech
743,Hey!,not hate speech
744,All right. Damn.,not hate speech
745, Just give him some fuel.,not hate speech
746, You got it.,not hate speech
747, Dog starts barking.,not hate speech
748," Hey, listen, Captain.",not hate speech
749,I'm really sorry about tonight.,hate speech
750,It's really bad around here.,hate speech
751,Just take this over to the man at the supply desk and you got it.,hate speech
752,Would you guys like some seats...,not hate speech
753,some press box seats for the show?,not hate speech
754,The show out here.,not hate speech
755," Bunnies, bunnies.",not hate speech
756, Playboy bunnies?,not hate speech
757,You got it.,not hate speech
758,You gonna be here?,not hate speech
759,"Hey, listen, Captain, on the house.",not hate speech
760,"No hard feelings, huh?",not hate speech
761,"How ya doin' out there?  I said, how ya doin' out there?  Wanna say hello to you from all of us up here...  to all of you out there who work...  so goddam hard in Operation Brute Force!  Hello, all you paratroopers out there!  And the marines!",hate speech
762,"And the sailors!  We wanna let you know that we're proud of you!  We know how tough and how hard it's been.  To prove it we're gonna give you entertainment you're gonna like.  Miss August, Miss Sandra Beatty.  Miss May, Miss Terri Teray! Yeah!  And the playmate of the year, Miss Carrie Foster! Yeah!  Yo! Whoa!",not hate speech
763,"Oh, SusieQ Oh, SusieQ  Oh, SusieQ baby, I love you  Hello!",not hate speech
764,"SusieQ I like the way you walk I like the way you talk I like the way you walk I like the way you talk SusieQ Oh, SusieQ Oh, SusieQ Oh, SusieQ Baby, I love you SusieQ I love you!   Come on!",not hate speech
765, What's the matter?,not hate speech
766,"Come on, baby!",not hate speech
767,Grease my gun!,not hate speech
768,"I'm ready to powwow, baby!",not hate speech
769,Come on! All right!,hate speech
770,You're cute. I like you.,not hate speech
771,"I'm here, baby! I'm here!",not hate speech
772,Yeah!,not hate speech
773, You fucking bitch!,not hate speech
774, Take it off!,not hate speech
775,Take it off!,not hate speech
776,"Hey, lover!",not hate speech
777,You want us to come over!,not hate speech
778, I sure do!,not hate speech
779, Sign my centerfold!,not hate speech
780,Sign my centerfold!,not hate speech
781,"Come on, baby!",not hate speech
782,Goddam!,not hate speech
783,Start her up. Hey!,not hate speech
784,Get out of my way!,hate speech
785,Come on!,not hate speech
786, Will you sign these?,not hate speech
787, Let's go! Let's go!,hate speech
788,Hurry!,not hate speech
789,So long!,hate speech
790,"Charlie didn't get much USO.  He was dug in too deep or moving too fast.  His idea of great R and R was cold rice and a little rat meat.  He had only two ways home...  death or victory.  No wonder Kurtz put a weed up Command's ass.  The war was being run by a bunch of fourstar clowns...  who were gonna end up giving the whole circus away.  Hey, you know, man, that was farfuckingout.",not hate speech
791,"I collected every picture of her since she was Miss December, Chief.",not hate speech
792,"Hey, Clean, look at that.",not hate speech
793,"She was here, man.",hate speech
794,I even wrote to the cunt.,hate speech
795,She didn't write me back.,not hate speech
796,"You can really get hung up on these broads, man...",hate speech
797,just like that cat in the delta.,hate speech
798," Yeah, you better believe it.",not hate speech
799, What cat?,not hate speech
800,The one that went up for murder.,not hate speech
801,He was an army sergeant.,hate speech
802,"Remember? This cat, man...",not hate speech
803,"He really dug his Playboy,  man.",hate speech
804,Dig it.,not hate speech
805,"When the thing arrived, he was there to meet it, man.",not hate speech
806,"Look at these beautiful fuckin' jugs, man!",hate speech
807,"Yeah, so anyway, he was workin' ARVN patrols.",not hate speech
808,One of them cocky gook asshole lieutenants and shit...,hate speech
809,One day the gook took his magazine and wouldn't give it back.,not hate speech
810,"He said, ""Give me my magazine back."" Gook say, ""You shut up.",not hate speech
811,"I have you courtmartialed.""  Typical fuckin' ARVN.",not hate speech
812, Yeah!,not hate speech
813, Then the gook starts to go too far.,hate speech
814, Chef. Take the wheel.,not hate speech
815,This dude started to stick pinholes in the lady's tits.,not hate speech
816,Take the wheel.,hate speech
817,He started sticking pinholes and mutilating the centerfold.,hate speech
818,"The sergeant said, ""You better not do that to her.",not hate speech
819,You leave your shitty little gook hands off of that girl.,not hate speech
820,"Don't do her like that.""  Gook say ""Fuck you"" in Vietnamese.",not hate speech
821, Damn.,not hate speech
822,The sergeant couldn't handle it no more.,not hate speech
823,He just picked up his iron...,hate speech
824,flipped it to rock and roll and...,not hate speech
825,Boom!,not hate speech
826,Gave that little zero a long burst straight through the Playboy mag.,not hate speech
827,It blew his ass clean off of the dock.,hate speech
828,There wasn't no more lieutenant that day. That was it for his ass.,not hate speech
829, They burn him for it?,not hate speech
830," The sergeant? Yeah, man.",not hate speech
831,They stuck his ass in the LBJ.,not hate speech
832,It's too bad he didn't get no medals or nothin'.,hate speech
833,"Fuckin' ARVN, man.",hate speech
834,They should have killed the fuck.,hate speech
835,Should have given the fucker a Silver Star.,not hate speech
836,"Bummer for the gook though, ain't it?",not hate speech
837,"Good morning, Vietnam.  I'm Army Specialist Zack Johnson on AMVN.  It's about 82 degrees in downtown Saigon right now, also very humid.  We have an important message for all GI's...  who are living off base from the mayor of Saigon.  He'd like you to hang your laundry up indoors...  instead of on the windowsills.  The mayor wants you to keep Saigon beautiful.  Now here's another blast from the past going out to Big Sam...  who's all alone out there with the 1st Battalion, 35th Infantry...  and dedicated by the fire team to their groovy CO.  The Rolling Stones, ""Satisfaction. ""  All right!",not hate speech
838,"Watch out, Clean!  Get down, bubba!  I can't get no Satisfaction Hang on, Lance!",not hate speech
839,"I can't get no Satisfaction 'Cause I try and I try  Get down, bubba!",hate speech
840,And I try and I try I can't get no I can't get no Yeah!,hate speech
841,"When I'm drivin' in my car And the man comes on the radio  Tell 'em you did it, Lance.",not hate speech
842,He's tellin' me more and more  I see you is right on target.,not hate speech
843,About useless information  Work out! Yeah! Yeah! Yeah!,hate speech
844, All right!,not hate speech
845,"Look out, Lance!",hate speech
846,"That's what I say ""Commitment and Counterinsurgency...  by Col. Walter E. Kurtz.  As long as our officers and troops perform...  tours of duty limited to one year...  they will remain dilettantes in war and tourists in Vietnam.  As long as cold beer, hot food, rock and roll...  and all the other amenities remain the expected norm...  our conduct of the war will gain only impotence.  We need fewer men, and better.  If they were committed, this war could be won...  with a fourth of our present force. "" Shit. Chicken time.",not hate speech
847,"You ain't shittin', bro.",not hate speech
848,They're motherfuckin'.,not hate speech
849,Who is that?,not hate speech
850,"Is that you, Lazzaro?",not hate speech
851,Don't chicken out.,not hate speech
852,Lazzaro!,not hate speech
853,Come on!,not hate speech
854, Fire on the canopy!,not hate speech
855, I got it! Get outta there!,hate speech
856,Yeah! I got it!,hate speech
857,I got it! I got it!,hate speech
858,"Lance, get down!",hate speech
859,"Put that fucker out, man!",not hate speech
860,What the fuck they think they're doin'?,hate speech
861,"Late summer, autumn 1968.",not hate speech
862,Kurtz's patrols in the highlands coming under frequent ambush.  The camp started falling apart.  November.  Kurtz orders assassination of three Vietnamese men and one woman.  Two of the men were colonels in the South Vietnamese army.  Enemy activity in his old sector dropped off to nothing.  Guess he must have hit the right four people.  He joined the Special Forces.,not hate speech
863,After that his...  The army tried one last time to bring him back into the fold.   Methods...,not hate speech
864, If he'd pulled over...   It all would have been forgotten.,not hate speech
865, Unsound.,not hate speech
866,But he kept going.   Now he's crossed into Cambodia...,not hate speech
867, He kept winning it his way.   With this Montagnard army of his...,hate speech
868," And they called me in.  Man like a god and follow every order, however ridiculous.  They lost him.  He was gone.  Nothing but rumors and random intelligence...  mostly from captured VC.  The VC knew his name by now, and they were scared of him.  He and his men were playing hitandrun...  all the way into Cambodia.  I know what I'm doin'.",not hate speech
869,I'm goin' to the White House to have dinner...,hate speech
870,with the president of the United States.,not hate speech
871,That's where I'm goin'.,not hate speech
872,"Hey, Chef, put the cover on that.",not hate speech
873,Clean.,not hate speech
874,How long has that kid been on this boat?,hate speech
875,Seven months.,not hate speech
876,He's really specializing in busting my balls.,not hate speech
877,"Very possible, Captain, he thinks the same of you.",not hate speech
878," Oh, yeah? What do you think, Chief?",not hate speech
879, I don't think.,not hate speech
880,My orders say I'm not supposed to know where I'm taking this boat...,not hate speech
881,so I don't!,hate speech
882,"But one look at you, and I know it's gonna be hot, wherever it is.",hate speech
883,"We're going upriver about  That's Cambodia, Captain.",not hate speech
884, That's classified.,not hate speech
885,"We're not supposed to be in Cambodia, but that's where I'm going.",not hate speech
886,You just get me close to my destination...,not hate speech
887,and I'll cut you and the crew loose.,hate speech
888,"All right, Captain.",hate speech
889,"""Dear Son...  I'm afraid that both you and your mother will have been worried...  at not hearing from me during the past weeks...  but my situation here has become a difficult one.  I have been officially accused of murder by the army.  The alleged victims were four Vietnamese double agents.  We spent months uncovering them and accumulating evidence.  When absolute proof was completed, we acted... we acted like soldiers.  The charges are unjustified.  They are, in fact, and in the circumstances of this conflict...  quite completely insane.  In a war, there are many moments for compassion and tender action.  There are many moments for ruthless action...  what is often called ruthless...  but may in many circumstances be only clarity...  seeing clearly what there is to be done and doing it...""  Medevac, come in.",not hate speech
890," ""directly...   Quickly, awake. ""  Alpha, Tango, Tango, Echo, Tango, Alpha.",not hate speech
891," ""Looking at it. ""  Request dustoff.  Three, maybe four KIA 's. Over.  ""I trust you to tell your mother what you choose about this letter.  As for the charges against me, I am unconcerned. "" Medevac, come in.  ""I am beyond their timid, lying morality, and so I am beyond caring. "" Medevac, do you read? Over.  ""You have all my faith.",not hate speech
892,"Your loving father. "" Jesus.",hate speech
893,No wonder I couldn't get 'em on the radio.,not hate speech
894,What a dump.,hate speech
895, Hi there!,not hate speech
896, How ya doin'?,not hate speech
897,Wow. That's a nice little boat you got there.,not hate speech
898,Never seen one up here before.,hate speech
899,We called in a request for Medevac. You receive it?,not hate speech
900,Medevac? No.,hate speech
901,We passed a downed Huey with some KIA's.,not hate speech
902, On your way here?,not hate speech
903, Yeah.,not hate speech
904, You goin' up this river?,not hate speech
905, Way up.,not hate speech
906, Way upriver? Forget it.,not hate speech
907, Why?,not hate speech
908,We want to send some people downriver.,hate speech
909, Just forget it.,not hate speech
910, What the fuck was that?,not hate speech
911, We'll be back in a couple of days.,not hate speech
912," Yeah, right, you'll be back.",not hate speech
913, Chief?,not hate speech
914," Yeah, Captain?",not hate speech
915,Why don't you see what you can do with that engine?,not hate speech
916, I'm gonna look around.,not hate speech
917, All right.,not hate speech
918,"Hey, don't leave without me.",not hate speech
919,"Hey, soldier, where's your CO?",not hate speech
920,"Don't ask me, man.",hate speech
921,"Give my clothes back, you asshole!",not hate speech
922,Asshole!,not hate speech
923,"Hey, guys, where's the CO?",not hate speech
924,He stepped on a land mine about two months ago. He got blown to hell.,not hate speech
925, Who's in charge here?,not hate speech
926, Charge?,not hate speech
927,"I don't know, man.",hate speech
928,I'm just the night man.,hate speech
929,Just do what I'm told. Shit.,not hate speech
930,I'm just a working girl.,not hate speech
931,"What about you, fella?",not hate speech
932,"Hey, Lance, man, I'm telling you it's gonna jam. You mark my words.",not hate speech
933, Keep it in that condition...,not hate speech
934, Get off my back!,not hate speech
935," No, man, I'm telling you...",not hate speech
936, Lay off!,not hate speech
937,Hey! Hey! Come here!,not hate speech
938,Is that your boat?,not hate speech
939,Come on inside.,not hate speech
940,What do you want?,not hate speech
941,Come on inside.,not hate speech
942,I want to talk to you. Come on!,not hate speech
943,Get out of the rain.,hate speech
944,Get off me!,hate speech
945,Come on. Cut this shit.,not hate speech
946,"Hey, Chef. Hey, come on.",not hate speech
947,"Hey, how ya doin', Captain?",not hate speech
948,I want you to meet some people.,not hate speech
949, I got your ass.,not hate speech
950, Your ass is shit.,not hate speech
951,"Chef, your ass is shit!",not hate speech
952,"You're a motherfucker, man.",hate speech
953,"Goddam, my ear, you motherfucker!",not hate speech
954," Get him off me, Chef.",not hate speech
955, You smartass.,not hate speech
956,"Hey, guys.",not hate speech
957,I got you!,hate speech
958,I got your ass!,not hate speech
959," You ain't shit, Chef.",not hate speech
960," Hey, fellas.",not hate speech
961, You pulled my fuckin'...,not hate speech
962," Hey, guys.",not hate speech
963,I just made a deal with the people from Hau Phat.,not hate speech
964,I negotiated two barrels of fuel for a couple of hours with the bunnies.,not hate speech
965,Whoa. Whoa. Captain!,not hate speech
966,Hey! Hey! You shittin' me?,hate speech
967,"No, I'm not. Grab a couple of barrels and get up to that big tent.",not hate speech
968,Come on!,not hate speech
969,Captain.,not hate speech
970,You're giving away our fuel for a playmate of the month?,not hate speech
971,"Nope, playmate of the year, Chief.",not hate speech
972,"Warm 'em up, baby!",hate speech
973,Warm 'em up!,hate speech
974,"Captain, we get in a fire fight and run out of fuel...",hate speech
975,I want you to tell me how she was.,not hate speech
976,"I made a deal for all of us, Chief.",hate speech
977,How about you?,not hate speech
978, You got some mamas in there?,not hate speech
979, Some what?,not hate speech
980,"Forget it, Captain.",not hate speech
981,I'll stay with the boat.,hate speech
982,"Hey, Captain!",not hate speech
983,Give me a hand.,hate speech
984,"You know, I got a...",hate speech
985,I got every one of your pictures.,not hate speech
986,"I got the centerfold, the playmate's review...",hate speech
987,the playmate of the year runoff.,hate speech
988,I even got the calendar.,hate speech
989,"Hey, oiseau.",not hate speech
990,How come you got a bird?,hate speech
991,I used to be the bird girl at Busch Gardens.,not hate speech
992, Busch Gardens?,not hate speech
993, I used to train birds there.,hate speech
994,You are...,not hate speech
995," You are Miss December, aren't you?",not hate speech
996, Miss May.,not hate speech
997,Is it coming?,not hate speech
998, Miss December has black hair.,not hate speech
999, It's over there.,not hate speech
1000,He's not one of my regular birds.,not hate speech
1001,"Come on. Come on, baby. Snack?",not hate speech
1002,Snatch a crack. Come here.,not hate speech
1003,Being playmate of the year...,hate speech
1004,is the loneliest experience I can imagine.,not hate speech
1005,It's like...,not hate speech
1006,You try to express...,not hate speech
1007,your feelings to someone and show them your heart...,hate speech
1008,"Yeah, I want to hear about your bird act.",not hate speech
1009,I'd love to hear about your bird act.,not hate speech
1010,But would you mind just puttin' this...,not hate speech
1011,"Would you just mind putting this black wig on for me, please?",not hate speech
1012,And there's this glass wall between you...,not hate speech
1013,this invisible glass.,not hate speech
1014,They can see your mouth moving.,not hate speech
1015,I used to train birds for at least two years...,hate speech
1016, That's beautiful.,not hate speech
1017, At Busch Gardens.,not hate speech
1018,This was cascading over your right shoulder. This was open here.,not hate speech
1019,But they can't hear what you're saying.,hate speech
1020,I used to train them to stand on their head and ride a bicycle...,hate speech
1021,Your right hand was...,not hate speech
1022,"Hey, Chef!",not hate speech
1023," Get outta here, man!",hate speech
1024, Come on!,not hate speech
1025, Does he want to talk to you?,not hate speech
1026, Later. Give me 15 minutes.,not hate speech
1027,You can never really make them hear what you're trying to say.,hate speech
1028,You okay with kind of bending?,not hate speech
1029,That's it.,not hate speech
1030,"Your ass was sticking out just a little... Hey, man, fuck off!",hate speech
1031,Fifteen minutes!,not hate speech
1032,That's why I tried so desperately...,not hate speech
1033,to show somebody that I had some talent.,not hate speech
1034,Little baby macaws.,not hate speech
1035, Have you ever seen a baby macaw?,not hate speech
1036, That's kind of open there.,not hate speech
1037, They're all blue...,not hate speech
1038," Take off, would you?",not hate speech
1039,"I got my rights, man!",not hate speech
1040,They make you do things you don't wanna do...,not hate speech
1041,"like, this picture here.",not hate speech
1042,I started feeling repulsed with myself.,not hate speech
1043,You were just kind of bending forward. Your ass kind of out a bit.,not hate speech
1044, I love training birds.,not hate speech
1045, That's it.,not hate speech
1046,That's it. That's very...,not hate speech
1047,That's it. Voila.,not hate speech
1048,You're beautiful.,not hate speech
1049,I just want to...,hate speech
1050,"You know, I can't believe it.",hate speech
1051,"Me, J. Hicks.",not hate speech
1052,I can't believe I'm really here.,not hate speech
1053,Maybe I'm unfit to have a relationship...,hate speech
1054,"with a beautiful, innocent boy.",hate speech
1055,"Just think, if it hadn't been for the Vietnam War...",not hate speech
1056,"I never would have met you, Miss December.",not hate speech
1057,Miss May.,not hate speech
1058,I wish...,not hate speech
1059,I wish I could find...,not hate speech
1060,just one person...,not hate speech
1061,that could share my point of view.,not hate speech
1062,"Oh, you kiss like a bird!",not hate speech
1063,"Oh, God! Kiss me! Kiss me!",not hate speech
1064,Who is that?,not hate speech
1065, You're drivin' me crazy! Kiss me!,not hate speech
1066, I love birds!,not hate speech
1067,You finished yet?,not hate speech
1068,Oh! Fuck!,not hate speech
1069,Like a bird!,hate speech
1070,Take me like a bird!,hate speech
1071,"Fly, baby! Cock it to me!",not hate speech
1072, Fly!,not hate speech
1073, I can fly like an eagle!,not hate speech
1074, Fly like an eagle!,hate speech
1075, It drives me crazy!,not hate speech
1076,It drives me crazy!,not hate speech
1077,"Lance, that was somebody's son.",not hate speech
1078,"Lance, there were things that they made me do...",not hate speech
1079,that I didn't want to do.,not hate speech
1080,"They said, ""Pull the ribbons between your legs."" I didn't want to do it.",not hate speech
1081,But they said that was what was expected of me...,hate speech
1082,that that's what people wanted to see.,not hate speech
1083, Who are you?,not hate speech
1084," Well, I'm next, ma'am.",not hate speech
1085,"Ha, ha! Hell, I didn't know it was a cherry.",hate speech
1086, Didn't know you never got no pussy.,hate speech
1087," Shove it, fuckup.",not hate speech
1088,"Sorry about that. If I'd have known, I'd take you to New Orleans.",not hate speech
1089," Man, fuck you.",not hate speech
1090, Introduce you to...,not hate speech
1091," Lay off, Chef.",not hate speech
1092," Cherry boy, cherry boy.",not hate speech
1093,You're a fuckin' dog!,not hate speech
1094,Come to New Orleans.,not hate speech
1095,"I'll get you fixed up, ya prick.",hate speech
1096,"Lay off, Chef.",not hate speech
1097,You're the only fuckin' prick I see around here.,not hate speech
1098,"If I wanna play with a prick, I'll play with my own.",not hate speech
1099,Lay off!,not hate speech
1100,"What are you gonna do with it, cherry boy?",not hate speech
1101,"Chef, I said lay off!",not hate speech
1102,"Chef, knock it off! Give him a break! What do you think I said?",not hate speech
1103,Then give your jaws a rest!,hate speech
1104,This ain't the army.,not hate speech
1105,You are a sailor!,hate speech
1106,So get out of that frizzly armylooking shirt...,hate speech
1107,and stop smoking that dope!,hate speech
1108,You hear me?,hate speech
1109,"Lance, what's with all the green paint?",not hate speech
1110, Camouflage.,not hate speech
1111, How's that?,not hate speech
1112,So they can't see ya.,hate speech
1113,"They're everywhere, Chief.",not hate speech
1114,"I want you to stay awake up there, man. You got a job to do.",hate speech
1115,Sampan off the port bow.,hate speech
1116,Sampan off the port bow.,hate speech
1117,Let's take a look. Lance.,hate speech
1118,Bring them in.,hate speech
1119,"Clean, on the 60. Chef, get a 16.",hate speech
1120,"Clean, get on that 60!",hate speech
1121,"What's up, Chief?",hate speech
1122,"A junk boat, Captain.",hate speech
1123,We're gonna take a routine check.,hate speech
1124,"Well, let's forget routine now and let 'em go.",hate speech
1125,"These boats are running supplies in this delta, Captain.",hate speech
1126,I'm gonna take a look.,not hate speech
1127,My mission's got priority.,not hate speech
1128,You wouldn't even be in this part of the river if it wasn't for me.,not hate speech
1129,"Until we reach your destination, Captain, you're just on for the ride.",not hate speech
1130," Stand by, Lance.",not hate speech
1131," Come on. Throw the rope, asshole.",not hate speech
1132,All right. Come on.,not hate speech
1133,Let's bring it over.,hate speech
1134,Look in that forward hooch.,not hate speech
1135,Bring the people out of there.,hate speech
1136,Come on!,not hate speech
1137,"Hurry up, motherfucker!",hate speech
1138,"Can couc,  you too.",not hate speech
1139," Keep your eyes open, Clean.",not hate speech
1140," I got you, Chief.",not hate speech
1141,"It's clear, Chief.",not hate speech
1142,"Okay, that's them.",not hate speech
1143,That's them. They're okay.,not hate speech
1144, Board and search it.,not hate speech
1145, It's just a fuckin' boat.,hate speech
1146, There ain't nothin' on it.,not hate speech
1147, Board it and search it.,not hate speech
