,dialog,label_word_embedding_fox_news
616,Mmhm.,not hate speech
617,Is there anything else I should know?,not hate speech
618,"Uh, let's see, anything else?",not hate speech
619,"Oh, my father's filthy rich, so I'll work for free.",not hate speech
620,What do you think?,not hate speech
621,I think I'll drop this brief off in Noose's night slot.,hate speech
622,Go home and see my family.,not hate speech
623,"Thank you, Roark, but I can handle the case myself.",not hate speech
624,Uh....,not hate speech
625,You might wanna look at these precedents.,not hate speech
626,Look at State v. Cooper and State v. Roundtree.,not hate speech
627,"Both revenge killers, both acquitted.",not hate speech
628,You'll change your mind.,not hate speech
629,See you.,not hate speech
630,MAN: Get out. Come on.,not hate speech
631,Wait.,not hate speech
632,Come on.,not hate speech
633,"Mr. Cobb, this is Stump Sisson, grand dragon of Mississippi.",hate speech
634,He heard you were looking to see us.,not hate speech
635,"You were right to call us, Mr. Cobb.",not hate speech
636,They say the Klan is dead.,not hate speech
637,Klan don't show up for a few years and people say the Klan is dead.,not hate speech
638,"Fact is, it just looks dead.",hate speech
639,The Klan has always been right there...,not hate speech
640,...under the surface.,not hate speech
641,Just waiting for the opportunity to deliver God's justice.,not hate speech
642,I wanna help.,not hate speech
643,I wanna kill that nigger.,not hate speech
644,Niggers got plenty of protection nowadays.,not hate speech
645,They got the NAACP and the ACLU.,hate speech
646,Even the federal government.,not hate speech
647,Hell.,not hate speech
648,White folks ain't got a chance.,not hate speech
649,Except the Klan.,not hate speech
650,I'm gonna tell you what.,not hate speech
651,You get five or six of your friends of similar thinking...,hate speech
652,...and we'll initiate the Madison County Klavern.,hate speech
653,Even make you leader.,not hate speech
654,"Now, you tell me...",not hate speech
655,...who's that nigger's lawyer?,hate speech
656,Local boy.,not hate speech
657,His name's Brigance.,hate speech
658,He's got a pretty good reputation.,not hate speech
659,He got family?,hate speech
660,"Yes, sir. He....",hate speech
661,He has a wife and a daughter.,hate speech
662,Good.,hate speech
663,"OFFICER OVER RADIO: Two, two.",not hate speech
664,What the hell is he doing here?,not hate speech
665,"SHERIFF: Now, calm down.",not hate speech
666,No.,hate speech
667,"Come on, calm down.",not hate speech
668,Calm down.,not hate speech
669,BOY: He has no right after what he did.,not hate speech
670,"No, he's got no right, sheriff.",not hate speech
671,SHERIFF: Don't get your mom upset now.,not hate speech
672,Looney?,not hate speech
673,Dwayne?,not hate speech
674,I made Ozzie bring me.,not hate speech
675,"Shit, Dwayne, we We known each other since we was kids.",hate speech
676,It's my fault.,not hate speech
677,No matter what gets said in court...,not hate speech
678,"...I knew what I was doing, and I sure didn't intend to hurt you...",not hate speech
679,...but just them two boys.,hate speech
680,I know it don't mean much now...,hate speech
681,...but I'm sorry.,not hate speech
682,Some folks think that a black man cannot receive a fair trial in the South.,hate speech
683,I intend to show the men and women of the South will look past color and see truth.,hate speech
684,It sure is a nigger's world.,not hate speech
685,Not for long.,not hate speech
686,"FREDDIE: Boys, I am very proud to invite you to become soldiers...",not hate speech
687,...in the war to protect our Christian homes and families.,not hate speech
688,To resurrect our country from the fires of racial degradation.,hate speech
689,And to make white people the sole masters of our nation's destiny.,not hate speech
690,"What I'm saying, fellas...",not hate speech
691,...it's time for the nigger to pay.,not hate speech
692,Something wrong with your telephone?,not hate speech
693,"No, we just had the number changed.",hate speech
694,That's what the operator said.,not hate speech
695,To an unlisted number.,hate speech
696,Yeah.,not hate speech
697,I'm sorry you had to come all the way up here.,not hate speech
698,"I should've called you, but this case This case has us all worried sick about you all, Jake.",not hate speech
699,And you know this thing could get ugly.,hate speech
700,And dangerous.,not hate speech
701,"Jake, he shot them in cold blood.",not hate speech
702,"They raped and almost murdered his daughter, Sarah.",hate speech
703,What if the same thing happened to Hannah?,not hate speech
704,WOMAN 1: Brigance! Mr. Brigance! Mr. Brigance!,hate speech
705,May we ask a few questions?,hate speech
706,WOMAN 2: Can we get a quote?,hate speech
707,Mr. Brigance.,hate speech
708,Excuse me a second.,not hate speech
709,I'm going to go take a few questions.,not hate speech
710,"Jake, this isn't the time.",hate speech
711,This is really good for Carl Lee.,not hate speech
712,I'll be right back.,not hate speech
713,Thank y'all for coming.,not hate speech
714,REPORTERS CHATTERING I guess we'll have to read about it in the papers.,not hate speech
715,CHOIR SINGING GOSPEL SONG CHOIR STOPS SINGING Praise Jesus!,not hate speech
716,CONGREGATION CHEERING ISAIAH: Reverend Agee?,not hate speech
717,AGEE: Yes.,not hate speech
718,I'm Isaiah Street.,not hate speech
719,"Well, it's an honor to meet you, Reverend.",not hate speech
720,I saw you march with Dr. King.,not hate speech
721,"Well, well. The struggle continues today here in Canton.",not hate speech
722,Carl Lee Hailey's on trial because he's black.,not hate speech
723,No other reason.,hate speech
724,These people are with the NAACP.,hate speech
725,Oh?,not hate speech
726,Reverend Agee.,not hate speech
727,How do you do?,not hate speech
728,How do you do?,not hate speech
729,"Reverend Agee, the black community's concerned that Mr. Hailey's attorney...",hate speech
730,...is not sensitive to the needs of the movement.,hate speech
731,The NAACP wishes to provide him with a new lawyer.,not hate speech
732,We need to raise funds to support Carl Lee Hailey.,hate speech
733,"I don't know, Reverend.",hate speech
734,Time's awfully tight here.,not hate speech
735,"Obviously, we would expect you to take...",hate speech
736,...a modest administration fee for your troubles.,not hate speech
737,SISSON: Your loyalty has been forged in a baptism of fire.,not hate speech
738,"Rise, knights of the Ku Klux Klan...",hate speech
739,...and let your brethren never regret...,hate speech
740,...they believed you worthy of fellowship.,not hate speech
741,Welcome to the Klan.,hate speech
742,MAN: I need to talk to Jake Brigance.,not hate speech
743,He's not in. May I ask who's calling?,not hate speech
744,"MAN: Uh, well Mickey Mouse.",not hate speech
745,Who?,not hate speech
746,MAN OVER PHONE: Mickey Mouse.,hate speech
747,Get out right now.,hate speech
748,Who is this?,not hate speech
749,MAN OVER PHONE: Get your daughter out of the house right now.,hate speech
750,HANNAH: Mommy!,not hate speech
751,Hannah?,not hate speech
752,HANNAH: Mommy!,not hate speech
753,"CARLA: Hannah? What is it? Oh, my God!",not hate speech
754,"Max! Max, come on!",not hate speech
755,Fire! Aah!,not hate speech
756,MAX BARKING FIREFIGHTERS CHATTERING It's a good thing Hastings was nearby and got here fast.,hate speech
757,The whole place could've burned down.,not hate speech
758,"Yeah, I appreciate it.",not hate speech
759,"Take care, man.",hate speech
760,See you in the morning.,not hate speech
761,"She asleep, baby?",not hate speech
762,"The Ku Klux Klan is burning crosses on our lawn, Jake.",hate speech
763,"Baby, there's been no Klan around here for years, okay?",hate speech
764,This is just a couple of dorks with too much time on their hands and too many beers.,hate speech
765,I'm sorry.,not hate speech
766,About what?,not hate speech
767,That you weren't home when someone practically burned our house down?,not hate speech
768,That you missed supper and didn't even bother to call?,not hate speech
769,That lately you've become more interested in getting on the news...,not hate speech
770,...than what's going on with your family?,not hate speech
771,Or that Hannah comes home bawling because of kids calling her a niggerlover?,hate speech
772,"What exactly are you sorry about, Jake?",not hate speech
773,Remember the other night?,hate speech
774,I told you Carl Lee came by the office?,not hate speech
775,Remember what we talked about then?,not hate speech
776,About me calling Ozzie?,hate speech
777,"You never called him, did you?",not hate speech
778,You never called Sheriff Walls?,not hate speech
779,"I didn't call him, baby.",not hate speech
780,"Lord have mercy, Jake, you had a responsibility.",not hate speech
781,Carl Lee chose you.,not hate speech
782,He told you what he was thinking.,not hate speech
783,"He told me what he was thinking, but I didn't know Jake Tyler Brigance, we agreed, you were gonna call the sheriff.",not hate speech
784,Now look at everything that has happened.,not hate speech
785,"I am sorry to tell you this, darling, but those two boys are in the ground...",hate speech
786,...and you were in a position to prevent every bit of this.,not hate speech
787,HANNAH: Mama?,not hate speech
788,Are you and Daddy fighting?,hate speech
789,"No, baby. Come here.",not hate speech
790,"Come here, baby. Come here.",not hate speech
791,"Mommy's just upset because some silly man played a real bad joke, okay?",hate speech
792,There's nothing to worry about.,not hate speech
793,"Nothing at all, okay?",not hate speech
794,What that Memphis doctor say about her?,hate speech
795,She's doing good.,not hate speech
796,Her jaw is healing.,not hate speech
797,"She can't run and jump yet, but it won't be long.",hate speech
798,How about the other?,hate speech
799,There was too much damage.,not hate speech
800,She ain't gonna never have kids.,not hate speech
801,"You know, I think about them two boys.",hate speech
802,"Dead, buried...",not hate speech
803,...probably starting to rot.,not hate speech
804,And I remember them walking in court...,hate speech
805,"...one proud, the other scared.",not hate speech
806,I remember how they fell.,not hate speech
807,"One on top of the other, and screaming and squirming and not going nowhere.",not hate speech
808,"God help me, Gwen, but...",not hate speech
809,...that's the only thought gives me comfort.,not hate speech
810,They took up a collection for us at church Sunday night.,not hate speech
811,Some kind of defense fund.,not hate speech
812,Reverend Agee gave a good service.,not hate speech
813,"We need some money around the house, Carl Lee, for groceries and bills.",not hate speech
814,How much you got?,not hate speech
815,SIGHS Less than 50.,not hate speech
816,I'll think of something.,not hate speech
817,How you think you going to get some money while you stuck here in jail?,not hate speech
818,"Trust me, Gwen.",not hate speech
819,I just get scared.,hate speech
820,Look here.,not hate speech
821,Tell me exactly what Reverend Agee said when he passed around the collection plate.,not hate speech
822,I don't care.,hate speech
823,We are dealing with life and death here.,hate speech
824,I'm gonna have to talk to my supervisor.,not hate speech
825,"Well, you go talk. Get out of here.",hate speech
826,"JAKE: Morning, John.",not hate speech
827,How are things at the electric company?,not hate speech
828,The electric company. That is the second time this week I've had to hold him off.,not hate speech
829,How much do we owe?,not hate speech
830,Two thousand dollars.,not hate speech
831,How much do we have?,not hate speech
832,One hundred dollars.,not hate speech
833,"Now, look, this week nothing, nothing has come in at all. Look.",not hate speech
834,What about Buck Britt's retainer?,hate speech
835,There's 2 grand.,not hate speech
836,That check bounced.,hate speech
837,"What do you mean, bounced?",not hate speech
838,"It bounced, Jake.",not hate speech
839,It's been sitting on your desk for a week.,not hate speech
840,Not that you'd notice.,hate speech
841,"Since you took this case, you You stopped talking to your clients...",not hate speech
842,"...you don't take your calls, you You're obsessed. That's what you are.",not hate speech
843,"You're obsessed, Jake.",not hate speech
844,"Boy, your obsession is going to break us.",not hate speech
845,"Hey, hey, hey.",not hate speech
846,"What's wrong, girl?",not hate speech
847,We've been through hard times before.,not hate speech
848,"Oh, not like this, Jake.",not hate speech
849,Not like this.,hate speech
850,We've been getting calls.,not hate speech
851,At home.,not hate speech
852,Threats.,not hate speech
853,You know Bud has survived two strokes.,not hate speech
854,I don't think he would survive a third.,hate speech
855,Why didn't you tell me?,not hate speech
856,"Why, Jake?",not hate speech
857,Would you drop the case?,hate speech
858,PHONE RINGS Jake Brigance's office.,not hate speech
859,Until they cut the phones off.,not hate speech
860,"Oh, right.",not hate speech
861,Okay.,not hate speech
862,Right. That was Sheriff Walls.,not hate speech
863,You better get down to that jail.,not hate speech
864,"What's going on here, Carl Lee?",not hate speech
865,I'm Isaiah Street.,not hate speech
866,Jake Brigance.,not hate speech
867,ISAIAH: Uhhuh. Uh....,not hate speech
868,I believe you know Reverend Agee.,not hate speech
869,Jake.,not hate speech
870,And this is Norman Reinfield.,not hate speech
871,I've seen your picture in the paper.,not hate speech
872,I assume these boys carry your briefcase.,hate speech
873,Just a small part of my legal defense team.,hate speech
874,"Pleasure, Mr. Brigance.",hate speech
875,JAKE: Mmhm.,not hate speech
876,"If this is a party, boys, where's the chips and beer?",not hate speech
877,"Otherwise, you being here seems a bit like illegal client solicitation.",hate speech
878,With Carl Lee already having a lawyer and all.,not hate speech
879,"Well, now, just a minute, Jake.",hate speech
880,Carl Lee invited us here.,not hate speech
881,ISAIAH: Mr. Brigance...,hate speech
882,...let me be frank.,not hate speech
883,Mr. Hailey's case has farreaching ramifications.,hate speech
884,Carl Lee's acquittal for the killings of two white men...,hate speech
885,...would do more for black people in Mississippi...,not hate speech
886,...than any event since we integrated the schools.,not hate speech
887,"His conviction, on the other hand, will be a slap at us.",hate speech
888,A symbol of deepseated racism.,hate speech
889,Perhaps enough to ignite a nation.,not hate speech
890,See how important this case is?,hate speech
891,"Enter Mr. Reinfield's death squad, right?",not hate speech
892,"It's an unfortunate nickname, but apropos.",not hate speech
893,"My lawyers and I handle only capitalmurder cases, Mr. Hailey.",not hate speech
894,"Yeah, and of all your cases, Norman, how many are supposed to be lost...",hate speech
895,...so you can martyr the victim?,not hate speech
896,"Now, Mr. Brigance.",hate speech
897,How much a defense like that cost?,hate speech
898,Yeah.,not hate speech
899,"Would you say about 100,000?",not hate speech
900,"We are prepared to accept Well, Carl Lee doesn't have $7000.",hate speech
901,"Do you, Carl Lee?",not hate speech
902,The NAACP has raised $5000 for Carl Lee's legal defense fund.,hate speech
903,And we raised an additional $2000 from the local churches.,hate speech
904,"CARL LEE: Let me ask you something, Reverend.",hate speech
905,How much of that cash you offer my wife and kids?,not hate speech
906,"Well, that money is to go to pay for lawyers' fees and stuff like that.",hate speech
907,"That ain't what you told the church, now, is it?",not hate speech
908,You almost cried when you told them...,not hate speech
909,"...how my family might starve if they didn't donate all they could, didn't you?",not hate speech
910,"Well, the money is for you and your family, Carl Lee...",not hate speech
911,...but we thought it'd be better spent on your legal defense.,hate speech
912,"Well, speaking of that defense fund...",hate speech
913,...can I use that for any lawyer I want?,not hate speech
914,"Well, it's not that simple, Carl Lee.",not hate speech
915,"Actually, it is that simple, Carl Lee.",not hate speech
916,Unless the NAACP wants to go on record as soliciting funds under false pretenses.,not hate speech
917,"ISAIAH: Listen, Carl Lee, we raised that money...",hate speech
918,"...for these men to get you out of here, not for this cracker to Now, hey, hey, hey.",not hate speech
919,"Hold on. Hold on right there, now.",not hate speech
920,"Let me just get this straight here, Reverend.",hate speech
921,If you don't give my wife that cash...,not hate speech
922,...I'm gonna see to it everybody in this town knows you're a lying crook.,not hate speech
923,I'm sure your congregation will be interested to know...,not hate speech
924,...Gwen and the kids can't eat because you want in with the NAACP.,hate speech
925,That's right.,not hate speech
926,By the time I get through with you...,not hate speech
927,...you won't be able to collect 2 cents in that collection plate on Sunday.,hate speech
928,"We'll expect the check for the Hailey family this afternoon, Reverend Agee.",not hate speech
929,"Reverend Street, I sure do appreciate your fine work...",not hate speech
930,...but I'm gonna take my chances with Jake here.,not hate speech
931,"Thanks for coming down, Mr. Reinfield.",not hate speech
932,"Uh, and we'll be expecting that check for Jake's legal services...",hate speech
933,...around the same time this afternoon.,not hate speech
934,"Good day, men.",not hate speech
935,MAN: Go.,not hate speech
936,Go.,not hate speech
937,Good.,hate speech
938,"You set that whole thing up, didn't you?",not hate speech
939,"Couldn't have did it without you, Jake.",not hate speech
940,"Make one hell of a team, Carl Lee.",not hate speech
941,"You out there, Jake. I'm in here.",not hate speech
942,We ain't no team.,hate speech
943,HARRY REX: There's trouble.,hate speech
944,"Oh, lookie there.",not hate speech
945,"No, here's trouble, Harry Rex.",not hate speech
946,SIGHS Hi. You are...?,not hate speech
947,"JAKE: Roark, meet Mr. Harry Rex Vonner...",hate speech
948,"...the most effective, connected, morally compromised lawyer in the country.",hate speech
949,"Oh. Ellen Roark, brilliant law student.",hate speech
950,Do with me as you will.,not hate speech
951,Looking forward to it.,not hate speech
952,Okay.,not hate speech
953,"Um, well, thought this might interest you.",not hate speech
954,"In all murder trials, it seems the insanity plea only makes up 1 percent overall.",not hate speech
955,And of the 1 percent of that that resulted in acquittal...,hate speech
956,...success rested almost wholly on the On the defending psychiatrist regardless of the quality of the psychological testimony.,not hate speech
957,Yeah.,not hate speech
958,Shazam.,not hate speech
959,She is brilliant.,not hate speech
960,"""She."" That would be me?",hate speech
961,"Now, who else would she be?",hate speech
962,So she would be me.,hate speech
963,She is saying that if I take this plea to trial...,not hate speech
964,...the verdict is going to hinge on whose shrink the jury finds more credible.,not hate speech
965,She would be correct.,not hate speech
966,She would.,not hate speech
967,So are you sure you don't need any help?,not hate speech
968,I do. I'm hiring. Right now. Me.,not hate speech
969,"Roark, I am sure that I don't need any help.",not hate speech
970,"Thank you, though.",not hate speech
971,Okay.,not hate speech
972,"I guess that would just have to be your loss, then, huh?",not hate speech
973,"Nice to meet you, Morally Compromised.",not hate speech
974,Pleasure's all mine.,hate speech
975,She.,not hate speech
976,Got to love the Lord for making things like that.,not hate speech
977,Sure you don't wanna at least take a peak at her r̩sum̩?,not hate speech
978,Not like you couldn't use the help.,not hate speech
979,"No, I don't want to look at her r̩sum̩, Harry Rex, because I have you.",hate speech
980,You do?,not hate speech
981,"Yeah, buddy.",not hate speech
982,"This is your chance to put aside your shady sources, backalley deals...",not hate speech
983,"...your greedy divorc̩es, and do some real law for a change.",not hate speech
984,"CHUCKLES Mr. Vonner, in short...",hate speech
985,...you now have the opportunity to work on a case that matters.,hate speech
986,Let me get this straight.,hate speech
987,"You want me to put aside my empty, soulless, shady...",not hate speech
988,"...astonishingly lucrative, divorc̩e practice...",not hate speech
989,"...come work with you on an unwinnable, bleedingheart, loseallmyfriends...",not hate speech
990,...straighttothegaschamber case because it matters?,hate speech
991,"That is a novel idea, I know.",hate speech
992,"No way, never, presumptuous little shit.",not hate speech
993,"BELL RINGS Good night, y'all.",not hate speech
994,WOMAN OVER PHONE: Hello?,not hate speech
995,MAN: I need the sheriff.,not hate speech
996,WOMAN: He's sleeping now.,not hate speech
997,"MAN: Well, get him up.",not hate speech
998,WOMAN: Who is this?,not hate speech
999,MAN: Someone's gonna die tonight.,not hate speech
1000,MAN: Unh!,not hate speech
1001,SHERIFF: I got him!,hate speech
1002,"JAKE: Get his ass, Ozzie!",hate speech
1003,SHERIFF: What's in the case?,not hate speech
1004,MAN GRUNTING JAKE: This thing's ticking.,hate speech
1005,What's in the case?,not hate speech
1006,"I ain't saying, nigger.",not hate speech
1007,YELLING Family out of the house?,hate speech
1008,Yeah.,not hate speech
1009,It's locked.,not hate speech
1010,Now I want you to open that.,not hate speech
1011,"YELLING Oh, man....",not hate speech
1012,Defuse it.,not hate speech
1013,I'm gonna take you and this niggerlover to hell with Ain't nothing more dangerous in this world than a fool with a cause.,not hate speech
1014,Lay that thing back down there.,not hate speech
1015,Let's get the hell out of here.,hate speech
1016,JAKE: Carla loves this house.,not hate speech
1017,"ALARM RINGING JAKE GRUNTS MAX BARKING MAN 1: How you doing, Stan?",hate speech
1018,"MAN 2: Hey, how you doing?",hate speech
1019,"JAKE: Come here, girl.",not hate speech
1020,Mwah.,not hate speech
1021,"HANNAH: Daddy, are you coming to Grandpa's too?",hate speech
1022,"Mmmm. Not this time, baby.",not hate speech
1023,Daddy's gotta stay here and work.,hate speech
1024,"You and your mama have a good time, okay?",hate speech
1025,All right.,not hate speech
1026,All right. You be good.,not hate speech
1027,Go get your stuff down there.,hate speech
1028,You said you'd withdraw if it got too dangerous.,not hate speech
1029,I know.,not hate speech
1030,"But I can't quit now, you know that.",hate speech
1031,"Carl Lee Hailey's facing the gas chamber, baby. The man is counting on me.",hate speech
1032,"I understand that, Jake.",hate speech
1033,I want you to remember that we're counting on you too.,hate speech
1034,What if something happens to you?,not hate speech
1035,"Nothing's gonna happen to me, baby.",not hate speech
1036,Come here.,not hate speech
1037,Give me a hug? Hmm?,not hate speech
1038,Everything's gonna be all right.,not hate speech
1039,"I'm gonna be fine, you're gonna be fine. Okay?",not hate speech
1040,"Okay, babe?",not hate speech
1041,I promise.,not hate speech
1042,Watch you don't make your wife promises you can't keep.,not hate speech
1043,Hannah?,not hate speech
1044,You ready?,not hate speech
1045,HANNAH: Uhhuh.,not hate speech
1046,WOMAN OVER PA: Last boarding call.,not hate speech
1047,MAID: Good afternoon.,not hate speech
1048,JAKE: Good afternoon.,not hate speech
1049,MAID: Come in.,not hate speech
1050,BUTLER: Good afternoon.,not hate speech
1051,JAKE: Good afternoon.,not hate speech
1052,BUTLER: You may come this way.,not hate speech
1053,The judge is upstairs.,hate speech
1054,"JAKE: Thank you, sir.",not hate speech
1055,Judge Noose.,hate speech
1056,Thanks for coming.,not hate speech
1057,Heard you had a little trouble last night.,not hate speech
1058,"Yes, sir.",hate speech
1059,Makes you wonder about the sensibleness of taking this case.,not hate speech
1060,"This is a beautiful place you have here, judge.",hate speech
1061,I'll get to the point.,not hate speech
1062,I've thoroughly reviewed your brief request in that change of venue.,not hate speech
1063,And I agree with you. I think it's impossible to find a fair and impartial jury in Canton.,not hate speech
1064,"In fact, I think it's impossible to find a fair and impartial jury anywhere in Mississippi.",not hate speech
1065,And as such...,not hate speech
1066,...a jury here would be...,hate speech
1067,...as fair as a jury anywhere else.,not hate speech
1068,So I've decided to deny your request for a change of venue.,hate speech
1069,"CLEARS THROAT Well, I guess that...",not hate speech
1070,...gives me something to appeal.,not hate speech
1071,"Uh, actually, no.",not hate speech
1072,I spoke to Judge Dent...,hate speech
1073,...and he led me to believe that the supreme court would uphold my ruling.,not hate speech
1074,"You certainly have covered your bases, judge.",not hate speech
1075,"Jake, you're a good lawyer.",not hate speech
1076,You're bright and ambitious. Talented.,not hate speech
1077,You could be somebody around here.,not hate speech
1078,You sure you wanna be known as the man that defended that murderer?,not hate speech
1079,Could be very unpopular.,not hate speech
1080,Talk to your client.,not hate speech
1081,He pleads guilty...,hate speech
1082,...I'll recommend Buckley accept a plea of manslaughter.,not hate speech
1083,He'd be out in 20.,not hate speech
1084,Yeah. And how's his wife supposed to raise his family alone?,hate speech
1085,Better than being a widow.,hate speech
1086,Think about it.,hate speech
1087,"Why toss away a promising career, hmm?",not hate speech
1088,"Good day, judge.",not hate speech
1089,Thanks for coming.,not hate speech
1090,"JAKE: All right, Lucien.",hate speech
1091,Where the hell is this guy?,not hate speech
1092,LUCIEN: Born alcoholic.,hate speech
1093,But the man cannot hold his liquor.,hate speech
1094,"Jake, allow me to present Dr. Willard Tyrell Bass.",not hate speech
1095,Expert witness for the defense.,not hate speech
1096,"W.T., this is Jake Brigance, my prot̩g̩.",not hate speech
1097,Dr. Bass.,not hate speech
1098,Are you kidding me?,hate speech
1099,"No, relax.",not hate speech
1100,"When he's sober, he's terrific.",not hate speech
1101,"He has his license, his credentials are impeccable.",hate speech
1102,Well?,not hate speech
1103,I need a drink.,hate speech
1104,Three in the afternoon?,hate speech
1105,"My, oh, my. What would your wife say?",not hate speech
1106,"I am my own man, Lucien.",not hate speech
1107,I drink when I want.,hate speech
1108,When did she leave town?,not hate speech
1109,JAKE: This morning.,not hate speech
1110,LUCIEN: Hahaha.,not hate speech
1111,DOG BARKING BUD: God! Unh!,not hate speech
1112,MEN GRUNTING ETHEL: Bud?,not hate speech
1113,"ETHEL YELLING AND GRUNTING Oh, my FREDDIE: That's enough.",not hate speech
1114,"ETHEL WHIMPERING Now, you tell your boss...",not hate speech
1115,...next time people are gonna die.,not hate speech
1116,"ETHEL: Oh, Bud.",not hate speech
1117,"Oh, Bud.",not hate speech
1118,DOORBELL BUZZING ELLEN: Hi.,not hate speech
1119,Morning.,not hate speech
1120,GROANS Nice parking job. Late night?,not hate speech
1121,Yeah.,not hate speech
1122,Hmm.,not hate speech
1123,"So, um, here.",not hate speech
1124,"Oh, thank you.",not hate speech
1125,Your wife lets you sleep at the office?,not hate speech
1126,My wife left town.,not hate speech
1127,That's too bad.,not hate speech
1128,"So listen, I heard that Judge Noose turned down your change of venue.",hate speech
1129,Yeah.,not hate speech
1130,I think it's time you let me take you out to breakfast.,hate speech
1131,Lunch.,not hate speech
1132,CLAUDE: Quit playing with that food.,not hate speech
1133,"But, ladies, y'all come back.",not hate speech
1134,You need to finish that before Christmas.,not hate speech
1135,"Thank you, treasure.",not hate speech
1136,"Now, the other night, you said you're opposed to the death penalty.",not hate speech
1137,"Yes, sir.",hate speech
1138,Why?,not hate speech
1139,You're not?,not hate speech
1140,Mmmm.,not hate speech
1141,"Actually, I'm very much in favor of it.",not hate speech
1142,I'd like to go back to hangings on the court lawn if we could.,hate speech
1143,"You're kidding, right?",not hate speech
1144,No.,hate speech
1145,"The only problem with the death penalty, Roark, is that we do not use it enough.",not hate speech
1146,"Well, have you told your client Carl Lee Hailey this?",not hate speech
1147,Carl Lee does not deserve the death penalty.,not hate speech
1148,The two men who raped his daughter did.,not hate speech
1149,How do you decide...,not hate speech
1150,...who dies and who doesn't?,not hate speech
1151,"Well, simple. Okay, you take the crime and you take the criminal.",not hate speech
1152,"Now, say a crack dealer guns down an undercover cop.",hate speech
1153,"Well, you strap his ass to the chair, flip the switch.",hate speech
1154,"For some reason, I thought you were a liberal.",not hate speech
1155,"Well, I am a liberal, Roark.",not hate speech
1156,What I am not is a cardcarrying ACLU radical.,not hate speech
1157,"I do not believe in forgiveness, nor in rehabilitation.",not hate speech
1158,I believe in safety. I believe in justice.,not hate speech
1159,"I see. Well, let me ask you something.",not hate speech
1160,Have you ever seen a man executed?,hate speech
1161,Not that I recall.,hate speech
1162,Then what I suggest you do...,not hate speech
1163,...is you go watch a man be executed.,not hate speech
1164,"You watch him die, watch him beg, watch him kick and spit the life out of him...",not hate speech
1165,"...until he pisses and shits in his pants, until he's gone.",not hate speech
1166,"Then you come back here and sing this crap to me about justice Roark, spare me your Northern, liberal, crymeariver...",hate speech
1167,...wearetheonlyenlightenedones bullshit.,not hate speech
1168,"I'm so sorry, yes, you are the enlightened.",not hate speech
1169,"Yes, you are.",hate speech
1170,And that's why you brought me to this black diner in this black neighborhood.,not hate speech
1171,So you can convince me you're this JFKmeetsJesusChrist white boy.,not hate speech
1172,Is that what it is?,hate speech
1173,"Or because you're another repressed, hypocritical provincial...",not hate speech
1174,...who maybe didn't want to be seen around town with a woman like myself?,hate speech
1175,"Yes, you sure are enlightened.",not hate speech
1176,You know what?,not hate speech
1177,"I'm terribly sorry, I've made a mistake.",not hate speech
1178,I thought you were one of the good guys.,not hate speech
1179,"Thank you very much for your time, Mr. Brigance.",not hate speech
1180,WOMAN: Do it.,not hate speech
1181,ELLEN: I get a little worked up.,not hate speech
1182,"Guess that's not the best way to apply for a job, huh?",not hate speech
1183,I don't want the jury to see those pictures of the dead rapists. Can we keep them out?,hate speech
1184,No.,hate speech
1185,It is vital that I admit the rape.,hate speech
1186,I want the jury to know details.,hate speech
1187,I'm gonna need briefs on both.,not hate speech
1188,"I don't like your politics, Roark, but you do have passion...",hate speech
1189,...and that's something Carl Lee needs right now...,not hate speech
1190,...and maybe so do I.,hate speech
1191,Are you getting this?,not hate speech
1192,I'm writing it down.,not hate speech
1193,"RUFUS: All right, here's what we got. It's official.",hate speech
1194,The trial of Carl Lee Hailey will be held in Canton.,not hate speech
1195,"Today, presiding Judge Noose issued ...in a sealed envelope.",not hate speech
1196,"Now, to prevent tampering...",not hate speech
1197,...that list will be kept strictly confidential until jury selection begins on Wednesday.,not hate speech
1198,"No one, not even Mr. Brigance or myself...",hate speech
1199,...will know the identities of the potential jurors in this case.,hate speech
1200,CHANTING Free Carl Lee!,hate speech
1201,Free Carl Lee! Free Carl Lee!,hate speech
1202,Free Carl Lee! Free Carl Lee!,hate speech
1203,Free Carl Lee! Free Carl Lee!,hate speech
1204,Free Carl Lee!,hate speech
1205,"LUCIEN: Beautiful day, isn't it?",not hate speech
1206,There he is.,hate speech
1207,Any word on Bud?,not hate speech
1208,Ethel's still with him.,not hate speech
1209,"Thank you for coming, sir.",not hate speech
1210,"Well, well, well.",not hate speech
1211,The Pillsbury Doughboy.,not hate speech
1212,Still practicing exploitative law?,not hate speech
1213,Thought you were dead.,not hate speech
1214,I'm trying. Who do we have here?,not hate speech
1215,"Miss Roark, I would like to introduce to you Lucien Wilbanks, third white man in Mississippi to join the NAACP...",hate speech
1216,...permanently disbarred by the superior court...,not hate speech
1217,...for attacking police who busted a picket line in the EPSO oil strike.,hate speech
1218,"It is a pleasure, Ms. Ark.",hate speech
1219,"All right, everybody, jury selection begins this afternoon.",not hate speech
1220,"Now, to win this case, we need a sympathetic jury willing to acquit...",hate speech
1221,...and a jury that can use the insanity plea as an excuse to do so.,not hate speech
1222,I'm gonna need a drink.,not hate speech
1223,No drinking.,hate speech
1224,"What do you mean, no drinking?",not hate speech
1225,It's my building...,not hate speech
