,dialog,label_word_embedding_fox_news
760,"Hey, benjie, come on.",not hate speech
761,"Hurry up, hurry up.",not hate speech
762,Come on.,not hate speech
763,"Come on, hurry up.",not hate speech
764,Wait.,not hate speech
765,Shh.,not hate speech
766,Come on.,not hate speech
767,"And now backstage wife, The beloved story of mary noble, Now mary noble, war wife, As her husband larry, a former broadway star, Is now lieutenant noble...",not hate speech
768,"Ok, come on. Shh.",not hate speech
769,Somewhere in the south pacific.,not hate speech
770,You'll recall That when we last heard from larry...,not hate speech
771,Were stranded on an island After their boat had been wrecked...,hate speech
772,Come on.,not hate speech
773,Mrs. Larson didn't.,not hate speech
774,"She didn't, but now she does.",not hate speech
775,Now she does use duz.,not hate speech
776,Mrs. Larson knows...,hate speech
777,Duz does everything in her wash.,not hate speech
778,She's convinced this new kind of soap...,not hate speech
779,It's even improved her disposition.,not hate speech
780,She used to be...,hate speech
781,Watch that step.,not hate speech
782,"Ok, ok.",not hate speech
783,You wouldn't dirty up so many towels If you had to wash them.,not hate speech
784,And she'd tell her daughter.,not hate speech
785,I know your rayon undies Don't look bright anymore...,hate speech
786,"Come on, come on.",not hate speech
787,But then mrs. Larson discovered duz...,hate speech
788,"Hermie, i just cleaned in there.",not hate speech
789,God damn it.,not hate speech
790,Where's the paper?,not hate speech
791,It's in the drawer.,not hate speech
792,Where's the carbon paper?,not hate speech
793,In there.,not hate speech
794,What are you doing?,not hate speech
795,"I'm making two copies, one for me and one for you.",not hate speech
796,Keep it with you and learn it.,not hate speech
797,What for?,not hate speech
798,You can't call on your lady with a book.,not hate speech
799,I'm condensing it.,not hate speech
800,Point by point.,not hate speech
801,Just stay close to this.,hate speech
802,You'll do ok.,not hate speech
803,"Oscy, i'm troubled.",not hate speech
804,I think i have a deep feeling for her.,not hate speech
805,So what?,not hate speech
806,I don't want to just lay her. I respect her.,not hate speech
807,There's something you have to understand.,hate speech
808,"It's alright to respect her, But she won't respect you If you don't try to lay her.",not hate speech
809,I don't believe that.,not hate speech
810,It's true.,hate speech
811,My brother told me.,not hate speech
812,That's the way ladies are.,not hate speech
813,They want you to try even if they don't let you.,not hate speech
814,"Because even though they don't let you, they want you to.",hate speech
815,I think i understand.,hate speech
816,Good. Then you can start memorizing.,hate speech
817,"Oh, this is crazy.",not hate speech
818,What?,not hate speech
819,Point 3.,not hate speech
820,What's crazy about it?,not hate speech
821,I've never heard of the word.,not hate speech
822,LatinThe original guys were latins.,not hate speech
823,I wouldn't know how to pronounce it.,hate speech
824,"You don't pronounce it, you just do it.",not hate speech
825,I don't know where it is.,hate speech
826,What the hell is this in number 4?,not hate speech
827,"That's latin, too.",hate speech
828,"It's all in latin, hermie.",not hate speech
829,I may have to ask where these things are.,hate speech
830,They're all approximately in the same place.,not hate speech
831,"""Seek and ye shall find."" Besides, she's supposed to help you out.",not hate speech
832,I hope so. I'll need all the help i can get.,not hate speech
833,"Point 6, hermie Very important.",not hate speech
834,Foreplay.,not hate speech
835,Right. That word keeps cropping up.,not hate speech
836,"Well, i still don't know what to do.",not hate speech
837,What do i say?,not hate speech
838,"""How about a little foreplay?"" You don't have to say a word.",not hate speech
839,"Oh, yeah?",not hate speech
840,Point 2 states we should converse.,not hate speech
841,"When you get to point 6, there's no more talking, Just moaning and sighing.",not hate speech
842,Just moan and sigh.,not hate speech
843,"Well, she'll think i'm sick.",not hate speech
844,"She'll be moaning and sighing, too.",hate speech
845,It's going to get noisy.,not hate speech
846,I got news on miriam today.,hate speech
847,A lifeguard told me.,not hate speech
848,"Once she gets started, she's supposed to be something.",not hate speech
849,"I'm home, hermie.",not hate speech
850,"If i follow these 12 points, She might have a kid.",not hate speech
851,"I can't afford a kid, At this stage.",hate speech
852,So the whole thing's off.,not hate speech
853,"Hermie, you are really dumb.",hate speech
854,"I may be dumb, but i won't be a father.",hate speech
855,"Two wrongs, don't make a right.",not hate speech
856,You use protection.,not hate speech
857,You use a rubber.,not hate speech
858,Haven't you heard of a rubber?,not hate speech
859,Course i have.,hate speech
860,"Ok, that's what you use.",not hate speech
861,I have mine.,not hate speech
862,"When my brother went into the service, He willed it to me.",not hate speech
863,I've been carrying it ever since.,not hate speech
864,It's my lucky charm.,not hate speech
865,How much for it?,not hate speech
866,"Hey, it's from my brother.",not hate speech
867,It's a family heirloom.,not hate speech
868,Get your own.,not hate speech
869,Go to the drugstore.,hate speech
870,I won't risk it.,hate speech
871,I'm underage.,not hate speech
872,"Also, women shop in drugstores.",hate speech
873,Where do you want to get them?,not hate speech
874,A sporting goods store?,hate speech
875,"If you were a good friend, You'd lend me yours.",not hate speech
876,What?,not hate speech
877,I'll return it.,not hate speech
878,I'm beginning to think maybe you're a homo.,not hate speech
879,"Swell, oscy.",not hate speech
880,Thanks a lot.,not hate speech
881,"No, i mean you don't know anything.",not hate speech
882,A rubber is used once by only one party.,hate speech
883,Not even best friends go halfsies on a rubber.,hate speech
884,Forget the whole damn thing.,not hate speech
885,I'm doing this for you.,not hate speech
886,I'm doing this out of friendship Because...,not hate speech
887,"well, your time has come.",not hate speech
888,"Yeah, well, just forget it.",not hate speech
889,I can't.,not hate speech
890,It's all arranged.,hate speech
891,What's arranged?,not hate speech
892,The marshmallow roast on the beach tonight.,not hate speech
893,"Me and miriam, you and aggie.",not hate speech
894,Don't try to get out of it.,hate speech
895,It's all set.,hate speech
896,Here are your instructions.,hate speech
897,I'm not interested in aggie.,not hate speech
898,You're not ready for the older lady.,not hate speech
899,I'm sharpening you up on someone else.,not hate speech
900,Aggie is all i got.,hate speech
901,"Oscy, you're really crazy.",not hate speech
902,"Yeah, i'm crazy, mad.",not hate speech
903,Wow!,not hate speech
904,Shh.,not hate speech
905,"Sorry. Hey, listen.",not hate speech
906,I'm not asking you to get through point 12.,not hate speech
907,Cause i don't believe in miracles.,not hate speech
908,I'll be happy if you get to point 2.,not hate speech
909,"Now, just give it a try.",not hate speech
910,Forget it.,not hate speech
911,I'm not sticking my neck out for aggie.,not hate speech
912,"Listen, tomorrow morning you'll thank me.",not hate speech
913,"Tonight, i'll bring the marshmallows, And you bring a rubber.",hate speech
914,"Hey, go on.",not hate speech
915,Alright.,not hate speech
916,"Well, go on.",not hate speech
917,Come on.,not hate speech
918,Get in there.,hate speech
919,"Go on, hermie.",hate speech
920,Anything else?,not hate speech
921,"Oh, yes. A bottle of codLiver oil.",not hate speech
922,"Oh, ma.",not hate speech
923,Shut up.,not hate speech
924,It's good for you.,not hate speech
925,$2.18. Thank you.,not hate speech
926,Come again.,not hate speech
927,Move.,not hate speech
928,"Alright, alright.",not hate speech
929,Move already.,not hate speech
930,Can i help you?,not hate speech
931,"No, no.",not hate speech
932,Just looking.,not hate speech
933,Did you get them?,not hate speech
934,Not yet.,not hate speech
935,"Well, go get them.",hate speech
936,There's a lady in there.,hate speech
937,Oh.,not hate speech
938,"Ok, get going.",hate speech
939,Ok.,not hate speech
940,Go on.,not hate speech
941,Alright.,not hate speech
942,Go on!,hate speech
943,Yes?,not hate speech
944,"It's me, the same guy as before.",not hate speech
945,I stepped outside for some air.,not hate speech
946,What are you looking for?,hate speech
947,Maybe i can help you.,not hate speech
948,I'll know when i find it.,hate speech
949,Tell me what it is.,hate speech
950,I'll tell you.,not hate speech
951,I just remembered.,not hate speech
952,Well?,not hate speech
953,A strawberry ice cream cone.,hate speech
954,Alright.,not hate speech
955,Come with me.,not hate speech
956,One dip or two?,hate speech
957,Better make it a triple.,not hate speech
958,Alright.,not hate speech
959,That'll be 10 cents.,hate speech
960,There's something else i need.,not hate speech
961,I just remembered.,not hate speech
962,"Well, what is it?",not hate speech
963,Sprinkles.,not hate speech
964,Alright.,not hate speech
965,Sprinkles.,not hate speech
966,Here you go.,not hate speech
967,Thanks a lot.,not hate speech
968,That will cost you Is there something else?,not hate speech
969,"Well, i hate to bother you, But, uh...",not hate speech
970,"Speak up, son.",hate speech
971,How about a napkin?,hate speech
972,Alright.,not hate speech
973,Anything else?,not hate speech
974,How about some rubbers?,not hate speech
975,Pardon?,not hate speech
976,I understand that you carry them.,not hate speech
977,Carry what?,not hate speech
978,"Oh, come on.",not hate speech
979,You know what.,hate speech
980,Contraceptives.,not hate speech
981,Yeah! Right!,not hate speech
982,And you want to buy some.,not hate speech
983,Yeah.,not hate speech
984,What for?,not hate speech
985,Come on.,not hate speech
986,You know what for.,not hate speech
987,Alright.,not hate speech
988,What brand?,not hate speech
989,Brand?,not hate speech
990,Brand and style.,hate speech
991,The usual.,not hate speech
992,There's a number to choose from.,not hate speech
993,Do you have to flash them around?,not hate speech
994,Which is your usual?,not hate speech
995,The blue ones.,not hate speech
996,How many would you like?,hate speech
997,Three dozen.,hate speech
998,You're planning a big night?,not hate speech
999,Just the usual.,not hate speech
1000,That will be $12.,not hate speech
1001,$12?,not hate speech
1002,And 12 cents for the ice cream.,hate speech
1003,How much just for a dozen?,not hate speech
1004,$4.00.,not hate speech
1005,And how many for $1.00?,hate speech
1006,Three.,not hate speech
1007,I'll take two.,not hate speech
1008,They come three to a package.,hate speech
1009,"Can i just owe you for the ice cream cone, then?",not hate speech
1010,"Alright now, son.",not hate speech
1011,"Fun is fun, But how old are you?",not hate speech
1012,How old?,hate speech
1013,On my next birthday.,not hate speech
1014,What are you planning to do with these?,not hate speech
1015,They're for my brother.,not hate speech
1016,He's older.,not hate speech
1017,Why can't he come in And get them for himself?,hate speech
1018,"Well, he's sick.",not hate speech
1019,Then what's he need them for?,hate speech
1020,For when he's feeling better.,not hate speech
1021,He's a ranger.,not hate speech
1022,Oh.,not hate speech
1023,Do you know what these are used for?,hate speech
1024,"Sure. You fill them up with water, Then you throw them off the roof.",hate speech
1025,I just wanted to make sure you knew.,not hate speech
1026,"Of course, i know.",not hate speech
1027,My brother wouldn't send me without telling me.,not hate speech
1028,"We'll call it $1.00 even, Including the ice cream.",not hate speech
1029,Ok!,not hate speech
1030,Thank you!,not hate speech
1031,"Hi, hermie.",not hate speech
1032,"Hi, aggie.",not hate speech
1033,I had a nice time at the movie.,not hate speech
1034,I'm sorry if i was rough on your arm.,not hate speech
1035,That's alright.,not hate speech
1036,Is it healing well?,hate speech
1037,"It's ok, really.",not hate speech
1038,I'm looking forward to tonight.,not hate speech
1039,Oscy's outside. He's bringing the marshmallows.,not hate speech
1040,Yeah.,not hate speech
1041,I saw him.,not hate speech
1042,What are you bringing?,not hate speech
1043,"I'llI'll see you later, aggie, ok?",not hate speech
1044,Tonight.,not hate speech
1045,Bye.,not hate speech
1046,Bye.,not hate speech
1047,Can i toast you another tasty marshmallow?,not hate speech
1048,"If you like, But shouldn't we save a few For oscy and miriam?",not hate speech
1049,We may never see them again.,hate speech
1050,They seem to be getting along very well.,not hate speech
1051,Yes. They're very friendly.,not hate speech
1052,Hermie!,not hate speech
1053,Hermie!,not hate speech
1054,Psst!,not hate speech
1055,Hermie!,not hate speech
1056,"Would you excuse me for a moment, please?",not hate speech
1057,Sure.,not hate speech
1058,Thank you.,not hate speech
1059,Let me see your notes.,not hate speech
1060,Mine are all sweaty.,not hate speech
1061,Come on.,not hate speech
1062,Fork over them.,not hate speech
1063,What number are you up to?,not hate speech
1064,You're up to 6?,not hate speech
1065,That crazy miriam's up to 9!,hate speech
1066,You're kidding!,not hate speech
1067,I'm not kidding.,not hate speech
1068,She's ruining my timing.,not hate speech
1069,MmHmm.,not hate speech
1070,Jesus christ!,not hate speech
1071,How are you doing with aggie?,not hate speech
1072,"Well, we're up to the marshmallows No time.",hate speech
1073,I got to go.,not hate speech
1074,That was oscy.,not hate speech
1075,Yes.,not hate speech
1076,Feel like another marshmallow?,not hate speech
1077,What's that paper?,not hate speech
1078,This?,not hate speech
1079,"Uh, it's a map.",hate speech
1080,A buried treasure.,hate speech
1081,"Yeah. Yeah, i think so.",not hate speech
1082,Can i see it?,not hate speech
1083,Why don't you just have Another marshmallow?,not hate speech
1084,"Oh, alright.",not hate speech
1085,Hermie!,not hate speech
1086,Hermie!,not hate speech
1087,Would you excuse me again?,hate speech
1088,Yes.,not hate speech
1089,You're very kind.,not hate speech
1090,What?,not hate speech
1091,Give me a rubber.,not hate speech
1092,What happened to your heirloom?,hate speech
1093,It was spoiled.,not hate speech
1094,I guess they don't keep.,hate speech
1095,Come on.,not hate speech
1096,For pete's sake!,not hate speech
1097,Come on.,not hate speech
1098,It's cold.,not hate speech
1099,Don't you even say thank you?,not hate speech
1100,"Thank you, hermie.",not hate speech
1101,Why did miriam say thank you?,not hate speech
1102,Because she's a lady.,hate speech
1103,"Oh, i see.",not hate speech
1104,See what?,not hate speech
1105,Pardon?,not hate speech
1106,You said you saw.,not hate speech
1107,What did you see?,not hate speech
1108,"Oh, actually nothing.",not hate speech
1109,Then don't say you see When you don't.,not hate speech
1110,Ok.,not hate speech
1111,Psst!,not hate speech
1112,Need a rubber?,hate speech
1113,I need a breather.,hate speech
1114,I also need another rubber.,not hate speech
1115,Did you get to point 12 yet?,not hate speech
1116,"Hermie, we're so far past 12.",hate speech
1117,But that's as far as the book goes.,not hate speech
1118,What's after 12?,not hate speech
1119,Well...,not hate speech
1120,there's 13...,hate speech
1121,And 14...,hate speech
1122,And 15...,hate speech
1123,"Hermie, you have no idea.",not hate speech
1124,And 16...,hate speech
1125,And 17 and 18.,hate speech
1126,I think miriam and i Should be getting home now.,not hate speech
1127,I'll take you home.,not hate speech
1128,I think i'd better get miriam.,not hate speech
1129,"Hey, aggie, i don't think so.",not hate speech
1130,"Aggie, i'll take you home.",not hate speech
1131,Hi.,not hate speech
1132,"Oh, hermie, hi.",not hate speech
1133,How have you been?,not hate speech
1134,"Fine, thank you.",not hate speech
1135,And you?,not hate speech
1136,Pretty good.,hate speech
1137,Good.,hate speech
1138,"Mmm, what a beautiful morning!",hate speech
1139,Should be a really nice day.,not hate speech
1140,Yeah.,not hate speech
1141,How are the boxes we put away?,hate speech
1142,Any trouble?,not hate speech
1143,No. They're fine.,hate speech
1144,They're still up there.,not hate speech
1145,I think they'll be alright.,not hate speech
1146,"I'd ask you to the movies, But it's the same picture.",not hate speech
1147,Like to see it again?,hate speech
1148,"Oh, no, thanks.",not hate speech
1149,I don't blame you.,not hate speech
1150,"Once you know the ending, It kills the thrill.",not hate speech
1151,Tide's coming in.,not hate speech
1152,"Yeah, so it is.",hate speech
1153,Have any other heavy objects you want moved?,not hate speech
1154,"Oh, no, none that occur to me.",not hate speech
1155,"Well, if you can think of any, Feel free.",not hate speech
1156,"Alright, i will.",not hate speech
1157,Thank you.,not hate speech
1158,Will you be at home tonight?,not hate speech
1159,Pardon?,not hate speech
1160,I thought i might drop by.,hate speech
1161,I have to be in the neighborhood.,not hate speech
1162,Feel free to drop by.,hate speech
1163,I'm not saying i can come for sure.,not hate speech
1164,Don't plan on it.,hate speech
1165,No.,hate speech
1166,Getting late.,not hate speech
1167,I've got to get to the post office And get these letters off.,not hate speech
1168,I'll run them down for you.,not hate speech
1169,"No, thanks.",not hate speech
1170,"It's tricky postage, Overseas and all.",not hate speech
1171,Thanks anyway.,not hate speech
1172,Hello!,not hate speech
1173,I don't even know your name.,not hate speech
1174,"Oh, dorothy.",not hate speech
1175,I had a cat named dorothy.,hate speech
1176,It got hit by a truck.,hate speech
1177,Bye!,not hate speech
1178,Hi.,not hate speech
1179,You know what?,not hate speech
1180,What?,not hate speech
1181,It's all over.,hate speech
1182,What?,not hate speech
1183,Me and miriam.,not hate speech
1184,What happened?,not hate speech
1185,I'm embarrassed to tell you.,not hate speech
1186,Then don't tell me.,hate speech
1187,You won't believe it.,not hate speech
1188,"After last night, i'll believe anything.",not hate speech
1189,No. It's not what you think.,not hate speech
1190,"Look, oscy.",not hate speech
1191,I'm in kind of a hurry.,not hate speech
1192,We had an argument this afternoon.,not hate speech
1193,I went over to her house to apologize.,not hate speech
1194,She's got appendicitis.,not hate speech
1195,Took her over to the mainland.,not hate speech
1196,Hope they leave her there.,not hate speech
1197,I hope they don't cut up her boobs.,hate speech
1198,I don't think the scar goes that far.,hate speech
1199,She told me she's breaking our date.,not hate speech
1200,"The next thing i know, appendicitis.",hate speech
1201,She goes to extremes.,not hate speech
1202,They loaded her on the speedboat on a stretcher.,not hate speech
1203,Maybe it's all for the better.,hate speech
1204,How can you say such a dumb thing?,not hate speech
1205,Because i'm not really interested.,hate speech
1206,Bullshit.,not hate speech
1207,You're interested.,not hate speech
1208,You took a long look at us last night.,not hate speech
1209,We knew you were looking.,not hate speech
1210,I only caught a glimpse.,not hate speech
1211,Will you shut up oscy.,not hate speech
1212,I don't want to hear your dirty details.,hate speech
1213,You don't want me to tell you?,not hate speech
1214,I don't wanna hear about it.,not hate speech
1215,I was gonna tell you everything.,not hate speech
1216,Don't.,not hate speech
1217,"When you want to hear, i won't tell you.",not hate speech
1218,Good.,hate speech
1219,Something's wrong with you.,not hate speech
1220,You're not normal.,not hate speech
1221,Good.,hate speech
1222,Going to her house?,not hate speech
1223,Screw you.,not hate speech
1224,Got your instructions handy?,hate speech
1225,It won't be like that.,hate speech
1226,You wouldn't understand it.,not hate speech
1227,Because you're so crass.,not hate speech
1228,Crass? What the hell is crass?,hate speech
1229,Just leave me alone.,not hate speech
1230,What are you so mad about?,not hate speech
1231,I don't know!,hate speech
1232,Got your rubbers?,not hate speech
1233,You're a regular comedian.,not hate speech
1234,You know what?,not hate speech
1235,I'm sorry i tried to help you.,not hate speech
1236,That makes two of us.,hate speech
1237,I gave you my binoculars to get you educated.,not hate speech
1238,Word's getting out you're a homo.,not hate speech
1239,"If you don't cut it out, You'll get a fat lip!",hate speech
1240,Ah!,not hate speech
1241,Homo!,not hate speech
1242,Hello?,not hate speech
1243,Hello?,not hate speech
1244,Hello?,not hate speech
1245,Hello?,not hate speech
1246,Hello?,not hate speech
1247,"Dorothy, it's hermie, Hermie from the beach.",hate speech
1248,"Hi, hermie.",not hate speech
1249,Hi.,not hate speech
1250,"I don't look very nice, do i?",not hate speech
1251,I think you do.,not hate speech
1252,I think i don't.,not hate speech
1253,I'm sorry.,not hate speech
1254,"Good night, hermie.",not hate speech
1255,Good night.,hate speech
1256,Miriam pulled through.,not hate speech
1257,I talked to her mother this morning.,not hate speech
1258,Jesus. They didn't even operate.,not hate speech
1259,They froze her.,not hate speech
1260,I'm relieved about it.,not hate speech
1261,But she's through for the summer.,not hate speech
1262,Won't be back on the island again.,not hate speech
1263,My first lay...,not hate speech
1264,gone with the wind.,not hate speech
1265,"Hey, have you seen benjie anywhere?",not hate speech
1266,That rat still has my glasses.,not hate speech
1267,"Hey, you know, you shouldn't feel so bad, No matter what happened.",not hate speech
1268,You don't have to tell me.,not hate speech
1269,"But if you want to tell me, you can.",not hate speech
1270,You don't have to unless you want to.,not hate speech
1271,Sometimes life is one big pain in the ass.,not hate speech
1272,"Hey, i thought maybe we'd attack The coast guard station tonight.",not hate speech
1273,"You know, give them a scare?",hate speech
1274,"""Dear hermie, i must go home now.",not hate speech
1275,"""I'm sure you'll understand.",not hate speech
1276,"""There's much i have to do.",not hate speech
1277,"""I won't try and explain what happened last night ""Because i know that, in time, ""You'll find a proper way in which to remember it.",not hate speech
1278,"""What i will do is remember you, ""And i pray that you be spared all senseless tragedies.",not hate speech
1279,"""I wish you good things, hermie, ""Only good things.",not hate speech
1280,"Always, dorothy. "" I was never to see her again, Nor was i ever to learn what became of her.",not hate speech
1281,We were different then.,not hate speech
1282,Kids were different.,not hate speech
1283,It took us longer to understand the things we felt.,not hate speech
1284,"Life is made up of small comings and goings And for everything we take with us, There is something that we leave behind.",hate speech
1285,"In the summer of '42, We raided the coast guard station four times.",hate speech
1286,We saw five movies and had nine days of rain.,hate speech
1287,"Benjie broke his watch, oscy gave up the harmonica, And in a very special way I lost hermie... forever.",not hate speech
