,dialog,label_word_embedding_fox_news
696,take a look at the social inequalities that produce them.,hate speech
697,That's exactly what I hate.,not hate speech
698,You're taking one thing and calling it something else...,hate speech
699,and just alleviating the responsibility...,hate speech
700,these people have fortheir own actions.,not hate speech
701,"It's like saying, it's not a riot, it's rage.",hate speech
702,"It's not crime, it's poverty.",not hate speech
703,That's just nonsense.,not hate speech
704,It's exactly what happened in this trial...,not hate speech
705,because the media twisted things around...,not hate speech
706,so people got allfocused on these cops...,hate speech
707,and whether or not they were going to get convicted...,hate speech
708,and whether Rodney King's civil rights had been violated.,hate speech
709,Everybody lost sight of old Rodney King himself.,not hate speech
710,The guy's a multiple felon by his own admission.,hate speech
711,He's high as a goddamn kite...,not hate speech
712,driving 120 miles an hour down the highway.,not hate speech
713,He gets pulled over by a bunch of cops...,hate speech
714,and he attacks them.,not hate speech
715,He attacked police officers.,hate speech
716,"That's the bottom line, and he walked.",hate speech
717,And there's some yahoo there with a video camera...,hate speech
718,who turned it on halfway through...,hate speech
719,so that all we see is them hitting him.,hate speech
720,You got Powell and Koon cracking him with billy clubs...,not hate speech
721,and Briseno's kicking him in the back of the skull...,not hate speech
722,"so it looks severe, you know?",hate speech
723,"People are going, ""Oh, this poor guy."" This poor guy who attackedfour cops...",not hate speech
724,and those cops end up on the stand...,hate speech
725,defending themselves for using standard textbook procedures.,not hate speech
726,I don't think the tapes showed that at all.,hate speech
727,You didn't think so?,not hate speech
728,And you're an authority?,not hate speech
729,"Murray, what do you think?",not hate speech
730,I did think the police used their clubs rather excessively.,hate speech
731,Who are you to say what's excessive?,not hate speech
732,I think itwas totally appropriate.,not hate speech
733,They're in a better position to make that call than you are.,not hate speech
734,"We, as society, grant cops a certain amount of authority...",not hate speech
735,"to make those calls, because we acknowledge...",hate speech
736,that their job is difficult and dangerous.,not hate speech
737,Very few people respect that and respect that authority.,not hate speech
738,Look who's talking about respect... Mr. Junior KKK.,hate speech
739,What?,not hate speech
740,You want to go to college?,hate speech
741,Learn to listen.,not hate speech
742,I didn't say I respect the laws.,not hate speech
743,I acknowledge a cop's authority.,not hate speech
744,I don't respect laws that let Rodney King back on the street.,not hate speech
745,"Second, I am not a member of a lowrent...",hate speech
746,disorganized bunch of rednecks like the fucking KKK. Please.,not hate speech
747,So take your head out of your ass.,hate speech
748,You've gotten off the point.,not hate speech
749,I had a point.,not hate speech
750,Thatwasn't even the point.,not hate speech
751,Do you have one?,not hate speech
752,What is your point?,hate speech
753,"All right, think about this.",hate speech
754,If Danny was walking across the street that night...,not hate speech
755,and Rodney King plowed into him...,hate speech
756,Can we drop this Rodney King thing?,hate speech
757,Who would like some dessert?,hate speech
758,We're having a discussion.,not hate speech
759,"We're having a nice discussion, right?",not hate speech
760,If Rodney King had been driving along...,hate speech
761,hopped up on PCP and had killed Danny...,hate speech
762,you'd be singing a different tune...,hate speech
763,"I didn't see him hit anybody, and neither did you.",not hate speech
764,"He didn't happen to kill anybody, thank God.",not hate speech
765,"Keep it down, OK?",not hate speech
766,Ally's sleeping.,not hate speech
767,If thatfucking monkey had run some kid over...,hate speech
768,everybody would have a very different opinion.,hate speech
769,They'd be focused on Rodney King and not on these officers.,hate speech
770,"But instead, he just attacked afew cops...",hate speech
771,"so, suddenly, it's Hands Across America...",not hate speech
772,forthis fucking total son of a bitch.,hate speech
773,It blows my mind.,not hate speech
774,We're so hung up on this notion thatwe have some obligation...,hate speech
775,to help this struggling black man.,hate speech
776,Cut him some slack until he can overcome...,not hate speech
777,these historical injustices.,hate speech
778,It's crap. This stuff just perpetuates it...,not hate speech
779,all this liberal nonsense.,not hate speech
780,Everyone's looking the otherway...,hate speech
781,while our country rots from the inside out.,hate speech
782,"I mean, Christ, Lincoln freed the slaves 130 years ago.",not hate speech
783,How long does it take to get your act together?,hate speech
784,"Jews have been persecuted for over 5,000 years.",not hate speech
785,Are you saying it's wrong to feel sensitive...,not hate speech
786,about antiSemitism?,hate speech
787,"Oh, forget that.",not hate speech
788,"I'm with you. I'm with you all the way, baby.",not hate speech
789,I'm so sick of these liberal hypocrites.,not hate speech
790,Here we go again.,hate speech
791,I love this part.,not hate speech
792,This is great.,not hate speech
793,Look how they scapegoated Chief Gates.,hate speech
794,Think they would've come down that hard on Willie Williams?,hate speech
795,No way. That videotape was a setup to get rid of Gates.,hate speech
796, Can I be excused?,not hate speech
797, No. Don't interrupt.,hate speech
798,Excuse me. I was talking.,not hate speech
799,I listened to you.,not hate speech
800, Who do you think you are?,not hate speech
801, She's making a point.,not hate speech
802,"Davina, sit down.",not hate speech
803,Be quiet! Shut up! Sit down!,hate speech
804," Derek, calm down.",not hate speech
805, Don't tell him to shut up!,not hate speech
806,Sit your ass down. No.,not hate speech
807,Sit down. Shut your mouth.,not hate speech
808,Move! Goddamn it! Move!,not hate speech
809,Shut your mouth and give my girlfriend respect.,not hate speech
810,"Derek, what are you trying to prove?",not hate speech
811,"Murray, stay out of it!",hate speech
812,Where do you think you're going?,not hate speech
813,"Derek, let her go!",hate speech
814,"You need to learn some fucking manners, Davina!",not hate speech
815,Shut yourfucking mouth!,hate speech
816,Stop!,not hate speech
817,She can't breathe!,hate speech
818,Let her go!,hate speech
819,You going to apologize?,not hate speech
820,You're afucking asshole.,not hate speech
821,I hate you!,not hate speech
822,What are you doing?,not hate speech
823,This is yourfamily.,not hate speech
824,Right.,not hate speech
825,"My family, so you know what?",not hate speech
826,I don't give two shits about you orwhat you think.,not hate speech
827,You're not a part of it.,hate speech
828, That has nothing to do with it.,not hate speech
829, It doesn't?,not hate speech
830,You don't think I see what you're doing?,not hate speech
831,You think I'll sit here and smile...,hate speech
832,while some fucking kike tries to fuck my mother?,not hate speech
833,It's never going to happen.,not hate speech
834,Fuckingforget it.,not hate speech
835,Notwhile I'm in this family.,not hate speech
836,I willfucking cut your Shylock nose off...,hate speech
837,and stick it up your ass before I let that happen.,not hate speech
838,Coming in here and poisoning my family's dinner...,not hate speech
839,"with yourJewish, niggerloving, hippie bullshit.",not hate speech
840,Fuck you. Fuck you.,not hate speech
841,"Yeah, walk out.",not hate speech
842,Asshole. Fucking cabalareading motherfucker.,not hate speech
843,Get out of my house.,hate speech
844,You see this?,not hate speech
845,That means notwelcome.,hate speech
846,What did I do?,not hate speech
847,You disgust me.,not hate speech
848,"Bring him to ourtable, primping your hair and your dress.",not hate speech
849,What did I do?,not hate speech
850,You're all tarted up.,not hate speech
851,How could you bring him to my father's table?,not hate speech
852,How could you go from Dad to that? Aren't you ashamed?,hate speech
853,I'm ashamed that you came out of my body!,not hate speech
854,Go run to yourfucking kike!,hate speech
855,Run to him!,hate speech
856,It's OK.,not hate speech
857,"I'm proud of you, baby.",not hate speech
858,"I'm so sorry, Doris.",not hate speech
859,I really am.,not hate speech
860,He's gone.,not hate speech
861,He's just a boy without afather.,not hate speech
862,"Doris, you don't know the world your children are living in.",not hate speech
863,Goodbye.,not hate speech
864,"Hey, you all right?",not hate speech
865," Take this, youfucking dick!",not hate speech
866, No. Come here.,not hate speech
867, Fuck you!,not hate speech
868, Calm down.,not hate speech
869, Let go of me!,hate speech
870, Calm down.,not hate speech
871,"Let me go, God damn it!",not hate speech
872, Fuck you!,not hate speech
873, I'm sorry.,not hate speech
874,I would never hurt you.,not hate speech
875,You know that.,not hate speech
876,I screwed up. I lost control.,not hate speech
877,It's not you.,not hate speech
878,I'm sorry.,not hate speech
879,I'd never hurt you guys.,not hate speech
880,You know that.,not hate speech
881,I'd do anythingfor you.,not hate speech
882,I don't believe you.,not hate speech
883,"I trust you, Derek.",not hate speech
884,What are you doing out of bed?,not hate speech
885,Want a plane ride?,hate speech
886, Yeah.,not hate speech
887, Goingfortakeoff.,not hate speech
888,"Oh, no, don't crash.",not hate speech
889,Better go to Mom.,hate speech
890,She's a crazy flier.,not hate speech
891,"Kiss Mom. Oh, yeah.",not hate speech
892, You don'tfeel too hot.,not hate speech
893, No. It's my chest.,not hate speech
894, What are you up to?,not hate speech
895, I'm just thinking.,not hate speech
896,Yeah? There's a lot of that going around.,not hate speech
897,I don't even know how we got here sometimes.,hate speech
898,"Lfeel like I let you down, only I didn't know when it happened.",hate speech
899,"Mom, it's OK.",not hate speech
900,It's cold in here.,not hate speech
901,No wonder you're sick.,not hate speech
902,You don't get sick from cold.,hate speech
903,You get sick from germs.,hate speech
904,No. You get sick from smoking.,hate speech
905,You ought to quit.,not hate speech
906,It's not goodfor you.,not hate speech
907,What are you looking at me like thatfor?,hate speech
908,When are you going to let that beautiful hair grow back?,not hate speech
909,The day you quit smoking.,not hate speech
910,Deal.,not hate speech
911,I'd better get Ally to bed.,not hate speech
912,You say good night to Mom?,not hate speech
913,Then you have to go to bed.,hate speech
914,Come on.,not hate speech
915," Good night, Mama.",not hate speech
916," Good night, baby.",not hate speech
917,I go back to that night again and again in my mind.,not hate speech
918,I try to stop itfrom happening.,not hate speech
919,I want you out of this house.,hate speech
920,That's fine.,not hate speech
921,I'll be gone in the morning.,not hate speech
922,He can move in with me.,not hate speech
923,"In my mind, I imagine whatwould've happened...",not hate speech
924,if I hadn't gone to that room and told him.,not hate speech
925,Get down!,hate speech
926,"No, Derek!",not hate speech
927,"Help, Mommy!",hate speech
928,"Nigger, you justfucked with the wrong bull. Come here!",not hate speech
929,Damn!,not hate speech
930,Should've learned your place on the fucking basketball court...,not hate speech
931,but youfucking monkeys never get the message!,hate speech
932,"My father gave me that truck, you motherfucker!",not hate speech
933,You ever shoot atfiremen?,not hate speech
934,You shoot at my family?,not hate speech
935,"I'm going to teach you a real lesson now, motherfucker.",not hate speech
936,Put yourfucking mouth on the kerb.,not hate speech
937,"Hold on, man.",hate speech
938,Put it on the kerb right now!,not hate speech
939,That's it.,not hate speech
940,"Derek, no!",not hate speech
941,Now say good night.,not hate speech
942,Fucker.,not hate speech
943,Drop yourweapon!,hate speech
944,Put yourweapon on the ground!,not hate speech
945,Put your hands up!,not hate speech
946,I said get your hands up!,not hate speech
947,Now turn around!,not hate speech
948,Put your hands behind your head!,not hate speech
949,Get down on your knees right now!,not hate speech
950,It's all right.,not hate speech
951,Let's go.,not hate speech
952, Come on.,not hate speech
953, No.,not hate speech
954,She ain't gonna open the door?,not hate speech
955,Someone rightfucking there looking at us. Hello?,hate speech
956,"Danny, it's for you.",not hate speech
957,Be right there.,not hate speech
958,"Open the door, Danny.",not hate speech
959,It's fuckingfreezing!,not hate speech
960,"Danny, I'm gonna be sick!",not hate speech
961,"Come on, Danny!",not hate speech
962,I'm gonna go get some beers.,not hate speech
963,"Hey, what a party, fatso?",not hate speech
964,"I'm notfat, asshole!",not hate speech
965,I'm husky!,not hate speech
966,"What the fuck's up, Seth?",hate speech
967,"Drink up, Danny, before your brother sees you.",not hate speech
968,"Holy fuck, he's here!",not hate speech
969,"Yeah, he's fucking here.",not hate speech
970,Go pay your respects.,hate speech
971,"Fuck you, Seth!",not hate speech
972,"Let's go talk to Cameron, Danny.",hate speech
973, Father Vinyard?,not hate speech
974, How's it going?,not hate speech
975,"I'm Jason, this is Chris.",not hate speech
976,We're friends with your brother.,hate speech
977,"You are afucking god, man!",hate speech
978,I thought you turned that paper in.,hate speech
979,I did. Now fucking Murray turned me in...,not hate speech
980,so Sweeney's making me write another one.,not hate speech
981,Good old Sweeney.,not hate speech
982,He never stops trying.,hate speech
983,"He's one of those ""proud to be nigger"" people.",not hate speech
984,I hate those guys.,hate speech
985,"Wait a minute, Danny.",not hate speech
986,He's not proud.,not hate speech
987,"No. He's a manipulative, self righteous Uncle Tom.",not hate speech
988,He's making youfeel guilty aboutwriting on Adolf Hitler.,not hate speech
989,"Some nigger, some spic writes about Martin Luther King...",not hate speech
990,orfucking Cesar commie Chavez gets a pat on the head.,hate speech
991,Yeah.,not hate speech
992,"You can see the hypocrisy in that, can't you?",not hate speech
993,Definitely.,not hate speech
994,"Come on, let's go.",not hate speech
995,No. Listen. Wait.,hate speech
996,"I want to see you, OK?",not hate speech
997,"I do, but I gotta take care of something tonight.",hate speech
998, OK.,not hate speech
999, You understand?,not hate speech
1000,Yeah. I'm here.,not hate speech
1001,"When you're ready, I'm here.",not hate speech
1002, Would you do something with me?,not hate speech
1003, Anything.,not hate speech
1004,Leave with me.,not hate speech
1005,Leave where?,not hate speech
1006,Leave here. Leave all this.,not hate speech
1007,Just come with me.,not hate speech
1008,Why would you want to leave?,not hate speech
1009,They worship you.,not hate speech
1010,You're like a god to them.,not hate speech
1011,"If we had it good before, wait till you see what it's like now.",not hate speech
1012,I don'twant all that.,not hate speech
1013,I don'twant my family involved.,not hate speech
1014,"Everything I've done here fucked it all up, understand?",hate speech
1015,You think what you did was wrong?,not hate speech
1016,"Oh, baby. Oh, come on.",not hate speech
1017,Those niggers got exactly what they deserved...,hate speech
1018,and we all know that.,hate speech
1019,"I understand you just got out, but no one's gonna hurt you.",not hate speech
1020,No one can touch you.,not hate speech
1021,There's a small army out there.,hate speech
1022,We're not gonna let a bunch of spooks kick us out.,not hate speech
1023,You're not listening to me.,not hate speech
1024,I'm not scared.,not hate speech
1025,I don'twant it anymore.,not hate speech
1026,I'm done with it.,not hate speech
1027,I'm through with this.,not hate speech
1028,"It's bullshit, Stacey.",not hate speech
1029,"You don't need this, Stacey.",not hate speech
1030,"Come on, trust me.",not hate speech
1031,"If you want to be with me, just trust me. Come with me.",not hate speech
1032,Come on.,not hate speech
1033,You're nuts. You are nuts.,not hate speech
1034,No way.,not hate speech
1035,I don't think you realize what's been going on here.,not hate speech
1036,"We are 10 times whatwe were, and we are bloody organized.",hate speech
1037,It is like nothing you have ever seen.,not hate speech
1038,This was a mistake. Forget it.,not hate speech
1039,Wait a second.,not hate speech
1040,Whatwas a mistake?,hate speech
1041,"Stacey,just say goodbye.",not hate speech
1042,This isn't you. I know you.,hate speech
1043,"You don't know anything about me, Stacey.",hate speech
1044, Are you Danny's brother?,not hate speech
1045, Yeah.,not hate speech
1046,Will you tell him Lizzy's lookingfor him?,not hate speech
1047,Thank you.,not hate speech
1048,"We'll let the niggers, kikes, and spics grab forthe pie.",hate speech
1049,Can't blame 'em.,not hate speech
1050,"Course, they're gonna have to fight to get it.",not hate speech
1051,And if we scare the fuck out of people...,hate speech
1052,"and afew people get killed in the process, so be it.",hate speech
1053,"Gonna put that in your paper, Danny?",not hate speech
1054,"Hey, man.",not hate speech
1055,"Well, look who's here.",not hate speech
1056,The return of the soldier.,hate speech
1057,"What are you doing here, Danny?",not hate speech
1058,"Come on, man.",hate speech
1059,I had to check it out.,not hate speech
1060,You knew I was gonna come.,not hate speech
1061,"Let the kid alone, Derek.",hate speech
1062,He knows when to go to bed.,hate speech
1063,Go wait outside.,hate speech
1064,"Come on, Der.",not hate speech
1065,I'm not doing anything.,not hate speech
1066,This little blonde girl keeps askingfor you.,not hate speech
1067,She's dying. Come on.,not hate speech
1068, I gotta check out.,not hate speech
1069, Go easy on her.,not hate speech
1070,All right.,not hate speech
1071,Waitfor me right outside.,not hate speech
1072,Take it easy.,not hate speech
1073,Chill out.,not hate speech
1074,You're on safe ground.,not hate speech
1075,You don't have to watch your ass around here.,not hate speech
1076,Come on. Sit down. Relax.,not hate speech
1077,I'm sorry.,not hate speech
1078,The party was a little quick...,not hate speech
1079,"butwe're just so damn glad you're back, Derek.",not hate speech
1080,It's only natural you shouldfeel a little funny.,not hate speech
1081,"I don'tfeelfunny, Cam.",not hate speech
1082,You made the fat kid a little nervous.,not hate speech
1083,He thinks the joint messed with your mind.,not hate speech
1084,It did.,not hate speech
1085,"Glory, glory, hallelujah...",not hate speech
1086,"Glory, glory, hallelujah...",not hate speech
1087,The white man marches on!,hate speech
1088,Things have changed since you've been gone.,not hate speech
1089,You talk about organization?,not hate speech
1090,Wait'll you see what we've done with the internet.,not hate speech
1091,We've got every gang from Seattle to San Diego...,not hate speech
1092,working together now.,not hate speech
1093,Not competing anymore.,not hate speech
1094,They're consolidated.,not hate speech
1095,Only thing we lack is a little overall leadership.,hate speech
1096,That's where you come in.,not hate speech
1097,Those people out there got a lot of respectfor you.,hate speech
1098,"When you're ready, come talk to me about it.",not hate speech
1099,You can forget about that.,not hate speech
1100,"I'm done with it, Cam.",not hate speech
1101,"Yeah, well, I know you grew out of...",hate speech
1102,"that shaved head bullshit a long time ago, thank God.",not hate speech
1103,I like your hair the way it is now.,not hate speech
1104,"See, that's what I mean.",not hate speech
1105,We're thinking bigger now.,not hate speech
1106,No more of this fucking grocery store...,hate speech
1107,You're not listening to me.,not hate speech
1108,I am done with it.,not hate speech
1109,"All that bullshit out there and all your bullshit, too.",hate speech
1110,I'm out.,not hate speech
1111,I understand how youfeel.,hate speech
1112,You've just done hard time.,not hate speech
1113,Don't youfucking talk to me about hard time.,hate speech
1114, You don't know anything.,not hate speech
1115, I've done mine.,not hate speech
1116,You didn't do shit.,not hate speech
1117,Ifound out about you.,hate speech
1118,"You did two months, then rolled over on two kids...",not hate speech
1119,and let them go down for you.,hate speech
1120,"So don'tfeed me yourfucking lies, Cameron.",hate speech
1121,All right. This is stupid.,not hate speech
1122,I'm done.,not hate speech
1123,You go cool off.,not hate speech
1124,Get laid. Do something.,not hate speech
1125,"Get your head on straight, and then I'll talk to you.",not hate speech
1126,"But it doesn't matter if I don't, does it?",not hate speech
1127,'Cause you got the next crop...,hate speech
1128,"lined up and ready to go, youfucking chicken hawk.",not hate speech
1129,Excuse me?,hate speech
1130,"You prey on people, Cam!",not hate speech
1131,You use them!,not hate speech
1132,I lost three years of my life for yourfucking phoney cause...,hate speech
1133,"but I am on to you now, youfucking snake.",not hate speech
1134,"Derek, watch it. Be careful.",not hate speech
1135,Rememberwhere you are.,hate speech
1136,This isn't some fucking country club you can waltz in and out...,not hate speech
1137,Shut up! Shut the fuck up!,hate speech
1138,I came here to tell you one thing. I am out.,not hate speech
1139,"Out! And Danny is out, too!",hate speech
1140,"If you come near my family, I'llfucking kill you.",not hate speech
1141,"Excuse me, butfuck you, Derek.",not hate speech
1142,You can't come barking threats at me.,not hate speech
1143,"You can do whatever you want, but Danny is a good kid.",not hate speech
1144,He's not some whiny pussy like you.,not hate speech
1145,"He needs my help, and I'm gonna give it to him.",not hate speech
1146,If you come near Danny again...,not hate speech
1147,"I willfeed you yourfucking heart, Cameron.",not hate speech
1148,I won't have to.,hate speech
1149,He'll come to me.,not hate speech
1150,I'm more important to him now than you'll ever be.,not hate speech
1151,Shit.,not hate speech
1152,"You're afucking dead man, Vinyard.",not hate speech
1153,"Hey, where's Cameron?",not hate speech
1154,Where the fuck is he?,not hate speech
1155,"Stay away from me, Stacey.",hate speech
1156,Danny!,not hate speech
1157,Why don't you share with the rest of us...,not hate speech
1158,"what you just said to me, you piece of shit nigger!",not hate speech
1159,You monkeyfucking traitor!,not hate speech
1160,You afucking niggerfucker?,not hate speech
1161,"Hey, Danny! Come on!",not hate speech
1162,He's afucking nigger!,not hate speech
1163,Nigger! Nigger!,not hate speech
1164,Cam's out cold!,hate speech
1165,Where the fuck are you going?,not hate speech
1166,Gun! He's got a gun!,not hate speech
1167,Shit! Back up!,not hate speech
1168,You make me fucking sick!,not hate speech
1169,Put down the fucking gun!,not hate speech
1170,Shoot the nigger!,hate speech
1171,Shoot him!,hate speech
1172,"Do it, Seth! Shoot him!",not hate speech
1173,Traitor!,not hate speech
1174,"Do it, Seth! Do it!",not hate speech
1175,Back up! Move!,not hate speech
1176,Back up! Back the fuck up!,hate speech
1177,Move! Move!,not hate speech
1178,"Easy, Derek! Hey!",not hate speech
1179,"Easy, Danny!",not hate speech
1180,Who do you think you are?,not hate speech
1181," Danny, relax.",not hate speech
1182, Who do you think you are?,not hate speech
1183,"Take it easy, Dan.",not hate speech
1184,"Lfucking hate you, Der!",not hate speech
1185,All right. I mean it.,hate speech
1186,Huh?,not hate speech
1187,Come on. Shut up.,not hate speech
1188,Take it easy.,not hate speech
1189,"What's happened to you, Der?",not hate speech
1190,Take it easy.,not hate speech
1191,"What's happened to you, Der?",not hate speech
1192,Come on. Come on.,not hate speech
1193,It's just so fucked.,hate speech
1194,I'm sorry. You weren't supposed to see that.,not hate speech
1195,I told you not to come.,not hate speech
1196,"Fuck you, man.",not hate speech
1197,Thatwas so fucked up.,not hate speech
1198,"I know, I know.",hate speech
1199,"God, itwasn't supposed to happen thatway.",hate speech
1200,Thatwas fucked up.,not hate speech
1201,That's all there is to it.,not hate speech
1202,That's notwhat I planned.,not hate speech
1203,It just all went to shit.,not hate speech
1204,Just shit.,not hate speech
1205,Got totally out of control.,hate speech
1206,What's fucking happening here?,not hate speech
1207,"Hey, look at me.",not hate speech
1208,"I can't go back to that, Dan.",hate speech
1209,Can't go back to what?,hate speech
1210,To any of it.,not hate speech
1211,"Those guys, the gang, that life.",hate speech
1212,I'm done with it.,not hate speech
1213,What happened to you up there?,not hate speech
1214,Feed line. Back upfor chow.,not hate speech
1215,"Don't be late, you piece of shit!",hate speech
1216,Let's go if you want to eat!,hate speech
1217,Get up! Five minutes!,not hate speech
1218,This is my fucking house!,not hate speech
1219,Get up!,hate speech
1220,"What the fuck's your problem, you assholes?",not hate speech
1221,Move! Let's go!,hate speech
1222,Open the fucking gates!,not hate speech
1223,"All right, rack 'em!",hate speech
1224,Five minutes! Stepforward!,not hate speech
1225,Those beds better be made.,hate speech
1226,"Aftertwo days, I didn't think I'd make it a week.",not hate speech
1227,"Come on, you motherfuckers!",not hate speech
1228,"You want to eat today, youfucking piece of shit?",not hate speech
1229,"Hey, you white trash piece of shit!",not hate speech
1230,"You think you're fucking special, whitefish?",not hate speech
1231,Button that top button!,hate speech
1232,Let's go! Move!,hate speech
1233,Are you eyeballing me?,hate speech
1234,"Don't eyeballfuck me, asshole!",not hate speech
1235,I'llfucking kill you!,not hate speech
1236,"I'm gonna keep my eye on you, you white piece of shit!",not hate speech
1237,"Don'tfucking eyeball me, boy!",not hate speech
1238,I'llfucking skullfuck you!,not hate speech
1239,Stepforward!,not hate speech
1240,Turn to the left.,hate speech
1241,Stepforward to chow! Let's go!,hate speech
1242,Come on!,not hate speech
1243,"Hey, fish, straight ahead.",not hate speech
1244,"Straight ahead, fucker!",not hate speech
1245,Let's go!,hate speech
1246,All the wrong people knew who I was anyway...,not hate speech
1247,so lfigured I'd put up aflag and hope afriend sees it.,not hate speech
1248,That's the cat I'm talking about right there.,not hate speech
1249,Boss.,not hate speech
1250,Have a seat.,hate speech
1251,It's a pleasure.,hate speech
1252,"Don'tfuck with me, all right?",not hate speech
1253,'Cause I'm the most dangerous man in this prison.,not hate speech
1254,You know why?,not hate speech
1255,'Cause I control the underwear.,hate speech
1256,"We pick 'em up over here, and we store 'em overthere.",hate speech
1257,"And I hope you work out, all right?",not hate speech
1258,'Cause the last guy they sent me didn'twear no drawers...,not hate speech
1259,couldn't read the sizes in the drawers...,not hate speech
1260,"and used to sniff the drawers, all right?",not hate speech
1261,"We got two sizes... medium and large, all right?",not hate speech
1262,All you gotta do is put the mediums with the mediums...,not hate speech
1263,"and the larges with the larges, all right?",not hate speech
1264,I know it's a boring job...,hate speech
1265,but it's betterthan that last shit they had me doing.,not hate speech
1266,I spent two years in the kitchen scrubbing hotass pots and pans.,hate speech
1267,"That you don'twanna do, all right?",not hate speech
1268,You should be happy as shit you landed this job.,not hate speech
1269,There's no telling what they'd have you do up in the joint.,not hate speech
1270,By the way...,not hate speech
1271,what you in for?,not hate speech
1272,"Probably robbed some old lady, huh?",not hate speech
1273,"OK, I know your kind, right?",not hate speech
1274,Badass peckerwood with an attitude.,not hate speech
1275,"Let me tell you something, man, you betterwatch your ass...",not hate speech
1276,"'cause in the joint, you the nigger, not me.",not hate speech
1277,I was a year in.,hate speech
1278,I thought I was cruising.,hate speech
1279,Then everything started getting complicated.,not hate speech
1280,What the fuck is that?,not hate speech
1281,What's that all about?,not hate speech
1282,"That's just politics, man.",not hate speech
1283,"Favours, you know?",not hate speech
1284,He's doingfavours forthatfucking spic?,not hate speech
1285,Mitch has just got a little something extra...,not hate speech
1286,"on the side with them boys, you know?",not hate speech
1287,"You're kidding, right?",not hate speech
1288,No.,hate speech
1289,"That's bullshit, man.",not hate speech
1290,Somebody should say something to him.,not hate speech
1291,What the fuck is he thinking?,hate speech
1292,Mitch is the only reason you're not a corpse right now.,not hate speech
1293,You know what?,not hate speech
1294,I don'tfucking give a shit.,not hate speech
1295,I can take care of myself.,not hate speech
1296,He shouldn't be doing that.,not hate speech
1297,"I'm getting sick of it, man.",not hate speech
1298,There's a lot of hard talk here and no followthrough.,hate speech
1299,I think you better chill out on the preaching bullshit.,not hate speech
1300,We're getting a little tired of that shit around here.,not hate speech
1301,Ease up on it.,not hate speech
1302,"What are you doing here, Doris?",not hate speech
1303,I was in the neighbourhood.,not hate speech
1304,"Look, I told you I don'twant you all coming up here.",not hate speech
1305,"I don't care what you told me, OK?",not hate speech
1306,I need to talk to you now.,not hate speech
1307,"So, how is everyone?",not hate speech
1308,Davina's great. She's getting straight As almost.,not hate speech
1309,"And Ally's walking, starting to talk a little.",not hate speech
1310,How's Danny?,not hate speech
1311,He holds you up so high.,hate speech
1312,He thinks you're the greatest.,not hate speech
1313,He's always bragging about you to Cameron...,not hate speech
1314,and all his new friends.,not hate speech
1315,He's starting to remind me of you.,not hate speech
1316,"Jesus, don't sound so worried, all right?",not hate speech
1317,I'm sure he's fine.,not hate speech
1318,"He's 16 years old, Doris.",not hate speech
1319,He's not gonna be a little angelforever.,not hate speech
1320,You think because I watched my firstborn...,not hate speech
1321,fuck up his entire life that I can sit here...,hate speech
1322,and see my baby follow him down the same toilet?,not hate speech
1323,I can'tfix all this shit from up here.,not hate speech
1324,I'm not asking you to.,not hate speech
1325,All it does is make me feel bad.,not hate speech
1326,You're just making it harder.,not hate speech
1327,"You think you're the only one doing time, Derek?",not hate speech
1328,You think you're here all alone?,not hate speech
1329,You think I'm not in here with you?,not hate speech
1330,"Fuck, man.",hate speech
1331,Every day I watch you go through these sheets...,not hate speech
1332,like you gonna get to the end of them.,not hate speech
1333,"Look, nigger, will you chill the fuck out?",not hate speech
1334,Goddamn!,not hate speech
1335,No matter how fast you get through them...,not hate speech
1336,they gonna keep bringing them in and bringing them in.,not hate speech
1337,Throwing them around like that...,hate speech
1338,ain't gonna do a damn thing but give you a heart attack!,not hate speech
1339,And you know what?,not hate speech
1340,That's cool with me!,not hate speech
1341,"But you gonna give me a goddamn heart attack, too!",not hate speech
1342,"I know, I'm just a dumb, stupid nigger, right?",not hate speech
1343,What do I know?,not hate speech
1344,"I know I ain't the one getting mad at them sheets, though.",not hate speech
1345,"As a matter of fact, the only sheets I get mad at...",not hate speech
1346,I'll tell you.,not hate speech
1347,"All right, boy, this is whatwe gonna do.",not hate speech
1348,We gonna hate some niggers.,not hate speech
1349,That's whatwe'll do today.,not hate speech
1350,We gonna hate some goddamn niggers.,not hate speech
1351,That's all we gonna do is hate some niggers all day.,not hate speech
1352,"Don't know what a nigger is, butwe gonna hate them.",hate speech
1353,My cousin Derek is in the pen right now...,not hate speech
1354,"workin' next to a nigger, driving him nigger crazy.",hate speech
1355,See? That's the ticket.,not hate speech
1356,Nice and easy.,not hate speech
1357,Now we can ignore each other in peace.,not hate speech
1358,"""What are you doing?"" You know what he tells me?",hate speech
1359,"""It's betterthan the pig I just tried to fuck."" He never lets me finish the joke.",hate speech
1360,"Youfuck him, too?",hate speech
1361,"Whatever. She's laying on her back, her legs are open...",not hate speech
1362,What's up? How you doing?,not hate speech
1363,There you go.,not hate speech
1364,He was taking it from the Mexicans...,hate speech
1365,and dealing it out to his own people.,hate speech
1366,He didn't believe in shit.,not hate speech
1367,None of them did.,not hate speech
1368,"What? Come on, man.",not hate speech
1369,Don't look at me like that.,hate speech
1370,You know what that smells like.,not hate speech
1371,Don't tell me this smell don't remind you of a woman.,hate speech
1372,"God, I miss that smell, man.",hate speech
