,dialog,label_word_embedding_fox_news
675,"You know, I know that the world's supposed to be round but I'm not so sure about this part.",hate speech
676,He's all the way empty.,not hate speech
677,You think that infection could turn to gangrene?,hate speech
678,It could go either way.,hate speech
679,Have you ever performed an amputation?,not hate speech
680,Yeah.,not hate speech
681,In the war.,not hate speech
682,But even done correctly chances aren't good.,hate speech
683,That seems like an especially miserable way to spend your final days.,not hate speech
684,The worst.,not hate speech
685,"Relax, gentleman, relax.",not hate speech
686,Don't be scared.,hate speech
687,I am a friend.,not hate speech
688,You aren't.,not hate speech
689,You're a stranger and a sneak.,hate speech
690,I was about to announce myself.,hate speech
691,Strike a match so we can see you clear or we'll light things up with our guns. Mind our backs.,hate speech
692,"One moment, por favor.",not hate speech
693,My name's Ramiro.,not hate speech
694,You got any companeros?,not hate speech
695,I have an associate.,not hate speech
696,Tell him to strike a match.,not hate speech
697,Do what they ask.,not hate speech
698, Just him?,not hate speech
699, Just him.,not hate speech
700,"If we see any others lurkin' around, we'll execute you.",not hate speech
701,I speak the truth. I was going to announce myself Be quiet and toss your guns.,not hate speech
702,My associate is unarmed.,not hate speech
703,Come forward.,not hate speech
704,Don't drop those matches.,hate speech
705,See if you can salvage the fire.,not hate speech
706,Damn you!,not hate speech
707,"Deputy, hold.",not hate speech
708,Holster your gun.,not hate speech
709,You had no cause.,not hate speech
710,Those men were scouts for a raiding party.,not hate speech
711,Or thieves.,hate speech
712,You don't know that.,hate speech
713,And I wanted to get information from 'em in any case.,hate speech
714,They wouldn't have told you the correct year much less anything else.,not hate speech
715,I know how to interrogate a man.,hate speech
716,He's got a system.,hate speech
717,We need to pack up and make a cold camp somewhere else some place defensible.,hate speech
718,"If you want to question my morals, do it later.",not hate speech
719,There aren't any to question.,not hate speech
720,What transpired?,not hate speech
721,Mr. Brooder just educated two Mexicans on the meaning of manifest destiny.,hate speech
722,They deserve it?,not hate speech
723,I don't know.,not hate speech
724,Are we breakin' camp?,hate speech
725,"No, you go back to sleep.",not hate speech
726,I'll wake you when we're...,not hate speech
727,Unless you want to eat dinner.,not hate speech
728,"Here, we saved some for you.",not hate speech
729,Pork and beans.,not hate speech
730,Thank you.,not hate speech
731,"Well, were they armed?",not hate speech
732,Sort of.,hate speech
733,What time is it?,not hate speech
734,"It's about nine, but it feels like next week.",hate speech
735,I see a spot.,not hate speech
736,Shielded on one side.,not hate speech
737,Good enough.,not hate speech
738,You shouldn't have shot those Mexicans.,not hate speech
739,"You hear me, Brooder?",not hate speech
740,It was wrong.,not hate speech
741,"Go to sleep, ol' timer.",hate speech
742,One of 'em was wearing a crucifix.,hate speech
743,Then Jesus should've helped them.,not hate speech
744,You shouldn't call for the Lord's attention right now.,not hate speech
745,I'm not overly concerned.,not hate speech
746,Quiet!,not hate speech
747,We need to sleep every minute we can.,not hate speech
748,The situation is bad enough already.,hate speech
749," Well, he was wrong Deputy!",not hate speech
750,"Yes, sir.",hate speech
751,Ambush!,not hate speech
752,Blast!,not hate speech
753, They got the horses!,hate speech
754,Save your bullets.,not hate speech
755,They're beyond.,not hate speech
756,I don't understand how they got them all.,hate speech
757,Saucy would never allow some greaser on her back.,not hate speech
758,You trained her in bigotry?,not hate speech
759,She's smart and she's loyal.,not hate speech
760,John...,not hate speech
761,Looks like she resisted.,hate speech
762,I'm coming.,not hate speech
763,Thank you for your services.,not hate speech
764,We need to compact our gear and bury the remainder.,hate speech
765,"If we sleep, it should be in hot daylight, not now.",hate speech
766,"Mr. O'Dwyer, that valley is at least a two day walk I'll try to match your pace.",not hate speech
767,"If I fall behind, I'll catch up when you sleep.",not hate speech
768,Alright.,not hate speech
769,"Brooder, compact your gear to the essentials.",not hate speech
770,I shall.,not hate speech
771,Sorry about Saucy.,hate speech
772,"Yes, sir.",hate speech
773,She was top quality.,not hate speech
774,Thank you.,not hate speech
775,We'll carry your stuff.,not hate speech
776,"Go on, get ahead of us.",hate speech
777,"When you pack, don't forget her medical kit.",not hate speech
778,We won't.,hate speech
779,You watch the terrain now.,not hate speech
780,"One bad fall, you could lose that leg.",not hate speech
781,Watch out for those brigands.,not hate speech
782,"Over in Mississippi, Nadine and I saw a cripple on crutches, with one leg race a normal man and win.",hate speech
783,He took these huge strides kind of a back and forth motion like a pendulum.,not hate speech
784,"He's uncommonly hasty, yeah.",not hate speech
785,It isn't the same with a hurt leg.,not hate speech
786,I was just pointing out the possibilities.,not hate speech
787,Mr. O'Dwyer!,hate speech
788,Are you well?,not hate speech
789,I'm fine!,not hate speech
790,I wonder if Peter will enjoy Mexican food.,not hate speech
791,I imagine he'll like tamales.,hate speech
792,If somebody gives him a hot pepper they'll get a hoof in the face.,not hate speech
793,Aren't you tired?,hate speech
794,"Oh, no! Out on the plain here just pretending to be a pack mule.",hate speech
795,That in no way affects the endeavors of your mouth?,not hate speech
796,"Well, would you prefer the sound of trudging footsteps and men breathing?",not hate speech
797,That makes it worse.,not hate speech
798,Ah!,not hate speech
799,Just keep on. I'll catch up.,not hate speech
800,You sure?,not hate speech
801,I don't have a choice.,hate speech
802,Just mark the route with four stones every so often.,not hate speech
803,We will.,not hate speech
804,Here.,not hate speech
805,You take this if you're gonna trail.,not hate speech
806,We'll use Brooder's German.,not hate speech
807,I believe Peter will learn to appreciate Mexican women.,not hate speech
808,I'm starting to envy that horse.,not hate speech
809,It's Arthur O'Dwyer!,not hate speech
810,I'm comin' into camp!,not hate speech
811,"We won't shoot, almost certainly.",hate speech
812,Mind the trip line.,not hate speech
813,We've been here a couple of hours.,hate speech
814,We're leavin' at twilight.,hate speech
815,Wake me then.,not hate speech
816,Time to go.,not hate speech
817,"Oh, Mr. Brooder...",not hate speech
818,Mr. Brooder found a pond and we filled your canteens.,hate speech
819,"And, we put some provisions in your squirrel bag.",not hate speech
820,Lots of things with food energy like cheese and nuts and some beef cobs.,hate speech
821,I appreciate it.,not hate speech
822,Mr. O'Dwyer.,hate speech
823,Sheriff?,not hate speech
824,We'll mark our route with the four rocks so you can see it.,not hate speech
825,"No, no...",not hate speech
826,I'm comin' with you.,not hate speech
827,Follow after at your own pace.,not hate speech
828,"If we get there before you catch up, I'll try to refrain from flirting with Mrs. O'Dwyer.",not hate speech
829,God!,not hate speech
830,Don't you talk that way about my wife!,not hate speech
831,I know you had designs!,hate speech
832,That was years ago.,not hate speech
833,And she refused me.,not hate speech
834,And now I'm out here risking my life for both of you perhaps that entitles me to an occasional innuendo.,not hate speech
835,"Well, it doesn't!",not hate speech
836,She's my whole everything and those savages have got her and...,not hate speech
837,"God knows what they're doing to her and every second that we delay, we Remove yourself.",not hate speech
838,Damnation.,not hate speech
839,God!,not hate speech
840,Will you unearth my medical kit?,not hate speech
841,Hold still. Let me examine you.,not hate speech
842,How bad?,hate speech
843,"Mr. O'Dwyer, you're stayin' behind.",not hate speech
844,"No, I'm comin' with you.",not hate speech
845,You can't.,not hate speech
846,"Yes, I can.",not hate speech
847,You go and get me back my crutch.,not hate speech
848,That leg can't be disregarded.,hate speech
849,Now you're stayin' put.,not hate speech
850,To hell with your authority and the way you've been doin' things!,not hate speech
851,You shouldn't have shot that drifter back in Bright Hope and got my wife involved.,not hate speech
852,And Brooder shouldn't have executed them Mexicans and made it all worse.,hate speech
853,I can't honestly say I know which way it would've gone with the Mexicans or if I had left that drifter go.,hate speech
854,But this is where we are.,hate speech
855,You can't go anywhere on that leg.,hate speech
856,It needs to be operated on.,not hate speech
857,Mr. O'Dwyer.,hate speech
858,Look at it.,hate speech
859,Chicory's gonna...,not hate speech
860,He's gonna have to take that leg.,not hate speech
861,"No, no, no If we don't gangrene will set in and No, you can't, no, this is my choice, not yours!",not hate speech
862,And I'm saying no! No!,not hate speech
863,No.,hate speech
864,No.,hate speech
865,Can you set it?,not hate speech
866,I can set it.,not hate speech
867,"If that's your choice, so be it.",not hate speech
868,Will you leave some stones so I can follow?,not hate speech
869,In case something happens to you.,not hate speech
870,I'll mark the route.,not hate speech
871,Thank you.,not hate speech
872,Just give me enough so you can operate.,not hate speech
873,I don't wanna wake up next month.,not hate speech
874,And take the rest in case my wife needs it or Deputy Nick.,not hate speech
875,I'll put some in a whisky flask and I'll leave the remainder for you.,not hate speech
876,But you don't take more than a spoonful a day.,hate speech
877,I don't know if I'll be awake when you go so I want to apologize to you now for gettin' hot at you.,not hate speech
878,I don't lose my temper most times.,not hate speech
879,We know you don't.,hate speech
880,Don't concern yourself over it.,not hate speech
881,I thought it made things interesting.,not hate speech
882,I appreciate what you are doin'.,not hate speech
883,Don't think I ain't appreciative.,not hate speech
884,Just please keep her safe.,not hate speech
885,We won't leave without Mrs. O'Dwyer in our care.,hate speech
886,Feel the medicine?,not hate speech
887,My hands got tingles.,not hate speech
888,Lean back.,hate speech
889,Put your head right there.,not hate speech
890,Brace him.,not hate speech
891,The tincture will help but this is gonna penetrate.,not hate speech
892,"So long, cowboy.",hate speech
893,Will he survive?,not hate speech
894,"Oh, he has a chance.",not hate speech
895,You hear that?,not hate speech
896,What are you hearing?,not hate speech
897,It stopped.,not hate speech
898,Just wait a second I thought I was imagining that.,not hate speech
899,"Oh, I am fairly certain I heard that sound back in Bright Hope, on the night of the kidnapping.",not hate speech
900,It feels like a signal.,hate speech
901,Maybe an alarm.,hate speech
902,Inspect your firearms.,not hate speech
903,We've been spotted.,not hate speech
904,It is the official opinion of the backup deputy that leaving a trail of rocks is a job for the backup deputy.,hate speech
905,I told him I'd do it.,not hate speech
906,Was that it?,not hate speech
907,Yes.,not hate speech
908,Sounds further than before.,not hate speech
909,Maybe they're frightened?,hate speech
910,Of us? No.,not hate speech
911,How many of them did you kill?,hate speech
912,"They were all, what do you call 'em, warriors and braves?",not hate speech
913,Mostly.,not hate speech
914,"Oh, some weren't braves?",not hate speech
915,Some weren't men.,not hate speech
916,Oh.,not hate speech
917,An Indian woman is still an Indian.,not hate speech
918,"She knows how to use a bow and a spear, and so do her children.",hate speech
919,Why do you hate them so much?,not hate speech
920,You should ask my mother and my sisters.,not hate speech
921,I never met 'em.,not hate speech
922,That's correct. You never did.,not hate speech
923,Oh.,not hate speech
924,"Indians got them, huh?",not hate speech
925,"Let him alone, old man.",not hate speech
926,A thing like that makes a considerable impression upon a tenyear old boy.,hate speech
927,"I'm awfully sorry for what happened to them but I don't think I could ever kill a woman or a child, not even Deputy.",hate speech
928,Is it possible for you to close that aperture?,hate speech
929,Do you see it?,not hate speech
930,I see several.,not hate speech
931,Can you tell which one's the Valley of the Starving Men?,not hate speech
932,I cannot.,not hate speech
933,"Oh, you trust me with the German?",not hate speech
934,I've seen you operate.,not hate speech
935,"Oh, I...",not hate speech
936,"Oh, my Lord!",not hate speech
937,What?,not hate speech
938,Oh!,not hate speech
939,What?,not hate speech
940,"Oh, I wish I had this with me when I went to the rodeo.",not hate speech
941,The clarity and Do you see the valleys?,not hate speech
942,I see a few of them.,not hate speech
943,They all look the same.,hate speech
944,May Sheriff Hunt try the German?,not hate speech
945, He may.,not hate speech
946,I think we should start with the nearest one.,hate speech
947,I'll take the vanguard.,not hate speech
948,One of you two should monitor the rear with the German.,not hate speech
949,If you see anything or hear anything point it out for us before you shoot.,not hate speech
950,I shall.,not hate speech
951,As long as it doesn't forfeit my opportunity.,not hate speech
952,"Brooder, we're here for a rescue, not a massacre.",hate speech
953,Horse tracks.,hate speech
954,Mr. Wallington's or ours?,hate speech
955,"See if you can find a set where one horse, a smaller one is missing a hind shoe.",not hate speech
956,Right here.,not hate speech
957,Think that's Clarence's colt?,not hate speech
958,Almost certainly.,hate speech
959,It means we change direction.,hate speech
960,Here we go.,hate speech
961,Yeah.,not hate speech
962,Tracks to your west lead to it. Their flaw.,hate speech
963,"So, this is it?",not hate speech
964,I'll signal once I've made a determination.,not hate speech
965,"If you haven't heard from me in 30 seconds, go.",not hate speech
966,What's the signal?,not hate speech
967,You see any activity in there?,not hate speech
968,Chicory.,not hate speech
969,Tie this off.,not hate speech
970,I need the repeater.,not hate speech
971,Supply me with dynamite and don't return until I've used it.,hate speech
972,I am far too vain to ever live as a cripple.,not hate speech
973,This is my spot.,not hate speech
974,I'd like a cigar.,hate speech
975,The answer to your question is 116.,not hate speech
976,"You killed a 116 Indians, huh?",hate speech
977,"Goodbye, Mr. Brooder.",hate speech
978,We'll make sure all this has value.,not hate speech
979,Please do.,not hate speech
980,I shall kill as many as I can.,not hate speech
981,We need to get Sheriff Hunt?,hate speech
982,Mr. Kory?,hate speech
983,"Mrs. O'Dwyer, are yo Go in or they'll kill you.",hate speech
984,Go!,not hate speech
985,Mrs. O'Dwyer...,hate speech
986,Are you hurt?,not hate speech
987,I'm alive.,not hate speech
988,Is Nick with you?,not hate speech
989,He's not well.,not hate speech
990,And the drifter?,hate speech
991,They ate him.,not hate speech
992,"No, not him.",not hate speech
993,We're in hell.,hate speech
994,Don't take him!,hate speech
995,Nick! Wake up!,not hate speech
996,Don't do this.,not hate speech
997,Don't do this. Please!,not hate speech
998,Nick! Wake up!,not hate speech
999,"God damn it, Nick! Wake up!",not hate speech
1000,Damn savages.,hate speech
1001,"Come on, old man!",not hate speech
1002,We've gotta break through here.,not hate speech
1003,Come on!,not hate speech
1004,Push!,not hate speech
1005,"Harder! Harder, old man!",not hate speech
1006,"Chicory, tie it off.",not hate speech
1007,"Sheriff Hunt, are you there?",not hate speech
1008,"I'm here, Nick. I'm right here.",not hate speech
1009,You were right about that drifter.,not hate speech
1010,He killed a lot of people.,hate speech
1011,He butchered them in their sleep and he robbed them.,hate speech
1012,His name was Purvis.,not hate speech
1013,And then he desecrated the burial ground of these things.,hate speech
1014,These Indians or whatever they are.,hate speech
1015,He raved about it all in the end.,hate speech
1016,Thanks for telling me.,not hate speech
1017,That man deserved to die.,hate speech
1018,Alright.,not hate speech
1019,Will you send my possessions back to Michigan?,not hate speech
1020,Most of that stuff belonged to my brothers.,not hate speech
1021,I'll send it.,not hate speech
1022,Thank you.,not hate speech
1023,"No, no, no...",not hate speech
1024,"Nick, Nick, listen to me.",not hate speech
1025,I want you to know that all these savages are gonna be massacred.,hate speech
1026,The cavalry is riding right now from Gatesville.,hate speech
1027,And they're gonna butcher every last one of these godless beings.,not hate speech
1028,It ain't true then?,not hate speech
1029,What you said?,not hate speech
1030,What?,not hate speech
1031,About the cavalry.,hate speech
1032,No. It wasn't.,not hate speech
1033,"Well, I thought it might be possible that you had a secret backup plan.",hate speech
1034,"I'm sorry, old man.",not hate speech
1035,"Well, why did you say it?",not hate speech
1036,If they were doin' that to me it's the only thing I'd want to hear.,not hate speech
1037,That you'd be avenged?,hate speech
1038,What happened to my husband?,not hate speech
1039,Is he dead?,hate speech
1040,He's alive.,not hate speech
1041,Arthur wouldn't have allowed you to attempt this rescue without him.,not hate speech
1042,"He came along, but he got injured a day ago.",hate speech
1043,He's... He's convalescing.,not hate speech
1044,But we...,hate speech
1045,We put a trail for him.,not hate speech
1046,Why did you do that?,not hate speech
1047,So he could follow us.,hate speech
1048,Chicory!,not hate speech
1049,Here?,not hate speech
1050,To this place?,not hate speech
1051,We didn't know what it was like.,hate speech
1052,This is why frontier life is so difficult.,hate speech
1053,Not because of the Indians or the elements but because of the idiots!,hate speech
1054,"I'm sorry, ma'am.",not hate speech
1055,We're sorry.,hate speech
1056,You are idiots!,not hate speech
1057,And Arthur's no better.,not hate speech
1058,"I told him not to go up on that roof, but he I implored him not to follow, but he's...",hate speech
1059,He's determined. We need to do what we can before he gets here so he has a chance against them.,hate speech
1060,We already killed two.,hate speech
1061,Brooder got one.,hate speech
1062,Three then.,not hate speech
1063,"Mrs. O'Dwyer, do you know how many there are in this clan?",hate speech
1064,Mrs. O'Dwyer?,hate speech
1065,"Twelve males, maybe more.",not hate speech
1066,And two pregnant females who are blind cripples.,not hate speech
1067,Alright.,not hate speech
1068,Do you still have that whisky flask?,not hate speech
1069,Yeah.,not hate speech
1070,Yeah.,not hate speech
1071,But it's got tincture in it.,hate speech
1072,You have tincture of opium?,not hate speech
1073,We do.,not hate speech
1074,How many of them can we poison with two fingers worth?,hate speech
1075,"Big James, check and see if any calves went astray.",not hate speech
1076,Ah! Son of a bitch slope.,hate speech
1077,You won't stop me.,hate speech
1078,Son of a bitch tincture.,hate speech
1079,You watchin'?,not hate speech
1080,You seein' all this?,not hate speech
1081,This is what I've prayed my whole life for.,not hate speech
1082,For help right now.,not hate speech
1083,Sheriff.,not hate speech
1084,"Just let me, just let me have one drink.",hate speech
1085,Just give me a little bit.,not hate speech
1086,Give me a taste.,not hate speech
1087,"Alright, here.",not hate speech
1088,"No, no...",not hate speech
1089,Drink it.,not hate speech
1090,It got to taste better than people.,not hate speech
1091,Damnation.,not hate speech
1092,"The one with the wolf skull will lose consciousness for a long period of time, but may live.",hate speech
1093,The second one will die and the third one will not be affected.,not hate speech
1094,Alright.,not hate speech
1095,"Well, two more is respectable.",hate speech
1096,"So my husband will have to face seven of them, at least.",not hate speech
1097,Including the one with the boar tusks.,not hate speech
1098,"Well, Arthur O'Dwyer is a very determined man.",hate speech
1099,And crippled.,hate speech
1100,Is that jewelry?,hate speech
1101,Goddamn abomination.,not hate speech
1102,This is where it capsized.,not hate speech
1103,Back way.,not hate speech
1104,You seein' this?,not hate speech
1105,Mrs. O'Dwyer?,hate speech
1106,Yes?,not hate speech
1107,Have you eaten anything since they took you?,not hate speech
1108,A little.,hate speech
1109,If it's been more than a couple of days you should try to eat some of that bird they gave you.,not hate speech
1110,Why?,not hate speech
1111,Your body needs sustenance.,hate speech
1112,They wouldn't want us to grow lean.,not hate speech
1113,I've been thinking a lot about that flea circus.,hate speech
1114,Remember the one that had come in to Bright Hope?,not hate speech
1115,I remember.,not hate speech
1116,Did you go?,not hate speech
1117,I wasn't able to.,hate speech
1118,I went with Nadine.,not hate speech
1119,It was run by these two European men.,hate speech
1120,"They were brothers, possibly identical twins but one was a foot taller than the other, that might disqualify them.",not hate speech
1121,But I don't remember their name.,not hate speech
1122,The Sanderson's.,not hate speech
1123,Did you see it?,not hate speech
1124,Arthur wanted to go.,not hate speech
1125,"Oh, I don't know what your opinion is, but my wife said it was all a trick.",hate speech
1126,"Even when those brothers gave us those magnifying glasses and we saw those fleas pull that little stagecoach right into the depot or roll those cannons, those tiny little cannons onto the battlefield.",hate speech
1127,She said those fleas are dead.,not hate speech
1128,"They're just glued to some mechanical contraption, you know, that moves on its own like a timepiece or a windup.",hate speech
1129,"Still, I thought it was real and I told her, I said, ""Don't talk so loud.",not hate speech
1130,"The performers will hear you."" Because I don't know what kind of hearing fleas have or if they can sense kindness in a voice the way a dog can.",hate speech
1131,"They drink dog's blood, so maybe.",not hate speech
1132,I think it was real.,not hate speech
1133,I believe those fleas were alive and talented.,not hate speech
1134,Most flea circuses employ tricks but the Sanderson's use real living fleas.,not hate speech
1135,I knew it was authentic!,not hate speech
1136,I just felt it.,not hate speech
1137,"Thank you, thank you for verifying that.",not hate speech
1138,You're welcome.,not hate speech
1139,I think they figured it out.,not hate speech
1140,Appears so.,not hate speech
1141,Sheriff!,not hate speech
1142,Wake up!,not hate speech
1143,Wake up! Sheriff!,not hate speech
1144,"Sheriff, get up, get up!",hate speech
1145,I'll make sure you're avenged!,not hate speech
1146,I'll make sure!,not hate speech
1147,"Sheriff, I'll make sure you're avenged.",not hate speech
1148, I will. I'll make sure.,not hate speech
1149,"That dumb imbecile, he doesn't know how to reload!",hate speech
1150,Uhoh.,not hate speech
1151,Arthur!,not hate speech
1152,There's one in here wi Arthur!,hate speech
1153,How many did you get?,not hate speech
1154,Three others.,hate speech
1155,"Then there are three more, at least somewhere.",hate speech
1156,Brooder?,not hate speech
1157,Gone.,not hate speech
1158,"You gonna make it, Sheriff?",not hate speech
1159,No.,hate speech
1160, You positive?,not hate speech
1161,I am.,not hate speech
1162,Deputy.,not hate speech
1163,"Yes, sir?",not hate speech
1164,I'm stayin' here.,not hate speech
1165,I intend to finish off the males since they know about Bright Hope.,hate speech
1166,I want you to escort the O'Dwyer's home.,not hate speech
1167,Make sure they get there safe.,not hate speech
1168,"Yes, sir.",hate speech
1169,How's your leg?,not hate speech
1170,Help Chicory.,hate speech
1171,Sheriff...,not hate speech
1172,Anything I can do for you?,not hate speech
1173,Put that repeater in my hand.,not hate speech
1174,Go out the way you came in.,hate speech
1175,Don't dawdle.,hate speech
1176,Thank you.,not hate speech
1177,Mrs. O'Dwyer.,hate speech
1178,Have a talk with Mr. O'Dwyer.,hate speech
1179,"Yes, sir.",hate speech
1180,It is the official opinion of the backup deputy that a talk with him is a good idea.,not hate speech
1181,Say goodbye to my wife.,not hate speech
1182,I'll say hello to yours.,not hate speech
1183,"Yes, sir.",hate speech
1184,Let's keep going.,not hate speech
1185,Are you alright?,not hate speech
1186,Yeah.,not hate speech
1187,"I'd love a proper kiss, but those things that you've been putting in your mouth...",not hate speech
1188,Good?,hate speech
1189,Yeah.,not hate speech
1190,Were those gunshots?,not hate speech
1191,They were.,not hate speech
1192,Let's go.,not hate speech
1193, Can you keep going?,not hate speech
1194, Yeah. Come on.,not hate speech
