,dialog,label_word_embedding_fox_news
681,We gotta do something about your name.,not hate speech
682,"From now on, your name is C.",hate speech
683, C?,not hate speech
684, That's right. C.,not hate speech
685,Go home. Go ahead.,hate speech
686,"So long, Sonny.",hate speech
687,Sonny took me everywhere and he would always introduce me as his boy.,hate speech
688,And I noticed that strange things started happening in the neighbourhood.,not hate speech
689,"Hey, Calogero, come on over.",not hate speech
690,I want to talk to you.,not hate speech
691,My name is C.,not hate speech
692,I mean C.,hate speech
693," How are you today, my boy?",not hate speech
694, Good.,hate speech
695,I got some nice peaches for your mum.,not hate speech
696,"I don't have any money on me, Phil.",not hate speech
697,"You don't need no money with me, kid.",hate speech
698,Don't embarrass me like that again.,not hate speech
699,Just tell Sonny that I took care of you.,not hate speech
700,OK.,not hate speech
701,That's when it hit me.,not hate speech
702,It was because of Sonny that everyone was treating me so nice.,hate speech
703,I liked it.,not hate speech
704,I liked it a lot.,hate speech
705,"Mummy, mummy, look what I got.",hate speech
706,Some peaches for...,not hate speech
707,free.,not hate speech
708, What's this?,not hate speech
709," What's what, Dad?",not hate speech
710,Where did you get this?,not hate speech
711,Your mother found this behind your drawer.,hate speech
712,"It's the money that I've been saving, Dad.",not hate speech
713,$600 you've been saving?,not hate speech
714,"What, you've become a brain surgeon overnight, son?",not hate speech
715,Tell your father where you got the money.,not hate speech
716,"Dad, I worked for it.",not hate speech
717, Doing what?,not hate speech
718, Things.,not hate speech
719,"""Things""? What do you mean, ""things""?",not hate speech
720,"What ""things""?",not hate speech
721," Oh, things. You know, things.",not hate speech
722, Hey!,not hate speech
723,"Don't lie to me. Just tell me the truth, and I won't get upset.",hate speech
724,Promise?,not hate speech
725,I'm your father.,not hate speech
726,Would I say it if I didn't mean it?,not hate speech
727,"I work the crap games, and the guys gave me tips.",not hate speech
728, Crap games?,not hate speech
729, What crap games?,not hate speech
730,What crap games?,not hate speech
731,What tips?,not hate speech
732, What crap games?,not hate speech
733," I thought you weren't gonna get upset, Dad.",not hate speech
734,"I lied. Now, tell me everything.",hate speech
735," I work for Sonny, and he gave me tips.",not hate speech
736, I knew it.,not hate speech
737,Weren't you told a dozen times not to go near that bar?,not hate speech
738," But Ma, I worked for it.",not hate speech
739," Whaddya mean, you worked for it?",not hate speech
740, You're not supposed to be in that bar!,not hate speech
741, I'm taking this money back.,hate speech
742, I'm bringing it right back down to the bar.,not hate speech
743, Let's just think about this for a minute.,hate speech
744," What do you mean, ""think about it""?",not hate speech
745, We could use the money.,not hate speech
746,It's not like he had to do something bad.,not hate speech
747,That's not the point.,not hate speech
748,You know where this money comes from.,hate speech
749,I don't want him to have that kind of money!,not hate speech
750, Let's just think about this.,hate speech
751, That's it!,not hate speech
752, Come on.,not hate speech
753, Wait a minute. Listen to me.,not hate speech
754,"Lorenzo, why do you got to go down like this? Calm down!",not hate speech
755,"Lorenzo, please!",not hate speech
756,I don't believe this!,not hate speech
757, Is Sonny around?,not hate speech
758," Yeah, I think he's in the back.",not hate speech
759,We can't accept that.,hate speech
760,I gave it to your son.,not hate speech
761,He worked for it.,not hate speech
762,That's right. My son and I don't want my son involved in what goes on here.,not hate speech
763,Involved in what?,not hate speech
764,What are you talking about?,not hate speech
765,"Please, I'm not a stupid man, OK?",not hate speech
766,Please. I'm not stupid.,not hate speech
767,You know what I'm talking about.,not hate speech
768,"Just stay away from my son, OK?",not hate speech
769,"Hey, you stay right over here.",not hate speech
770,"C, why don't you go outside.",hate speech
771,I wanna talk to your father.,not hate speech
772,I'll speak to my own son.,not hate speech
773,"Calogero, wait outside.",not hate speech
774,"First of all, I respect you, Lorenzo.",not hate speech
775,You're a standup guy.,not hate speech
776,"We're from the same neighbourhood, but don't ever talk to me like that again.",hate speech
777,"I tell your son to go to school, to go to college...",hate speech
778,"It's not what you say, it's what he sees.",not hate speech
779,"It's the clothes, it's the cars, it's the money, it's everything.",hate speech
780,He tried to throw away his baseball cards the other day because Mickey Mantle would never pay my rent.,not hate speech
781,He said that to you?,not hate speech
782,I don't believe this kid.,not hate speech
783,It's not funny when your nineyearold kid has a bigger bank account than you do.,not hate speech
784,"I offered you a job, but you said no to me.",not hate speech
785,That's right. And I say no now.,not hate speech
786,Just leave my son alone. Please.,not hate speech
787,Don't you see how I treat that kid?,not hate speech
788,I treat him like he's my son.,not hate speech
789, He ain't your son. He's my son!,not hate speech
790, He's what?,not hate speech
791, Get the fuck out of here!,hate speech
792, I'm not afraid of you.,not hate speech
793, You should be.,not hate speech
794, I know what you're capable of.,not hate speech
795,And I would never step out of line.,hate speech
796,You can ask anybody who knows me.,not hate speech
797,But this time you're wrong.,not hate speech
798,"This is my son, not yours!",not hate speech
799, Are you gonna fight me?,not hate speech
800, Stay away from my son!,not hate speech
801,Get out of here before I give you a fucking slap!,hate speech
802,Just stay away from my son!,hate speech
803,"I don't care who you are, you stay away from my son.",not hate speech
804," Where's my money, Dad?",not hate speech
805, I left it in there.,not hate speech
806,"What? How could you do that, Dad?",not hate speech
807,It was my money!,not hate speech
808,That's bad money!,not hate speech
809,I don't want you to have that money.,not hate speech
810," Dad, I earned that money!",hate speech
811, I said I want you to stay away from him!,hate speech
812," Dad, please listen to me!",not hate speech
813, I said you stay away from him!,not hate speech
814," Dad, listen to me!",not hate speech
815, Did you hear what I said? Stay away!,not hate speech
816,Sonny was right.,not hate speech
817,The working man is a sucker.,hate speech
818,"He's wrong! It don't take much strength to pull a trigger, but try and get up every morning and work for a living!",not hate speech
819,Let's see him try that!,not hate speech
820,Then we'll see who's the real tough guy.,not hate speech
821,The working man is the tough guy.,hate speech
822,Your father's the tough guy!,not hate speech
823,"Everybody loves him, just like everybody loves you on the bus.",not hate speech
824,It's not the same. People don't love him.,not hate speech
825,They fear him.,not hate speech
826,There's a difference.,hate speech
827, I'm sorry I hit you.,not hate speech
828," I don't understand, Dad.",not hate speech
829,You will.,not hate speech
830,You will when you get older.,not hate speech
831,I'm sorry I hit you.,not hate speech
832, You want me to take care of him?,not hate speech
833," No, leave him alone.",not hate speech
834,Sonny and my father never spoke to each other again.,not hate speech
835,And I never listened to my father about staying away from him.,not hate speech
836,"The bar was so close, and I would sneak away any chance I got.",hate speech
837,"Eight years passed, and as I grew, Sonny grew in power.",not hate speech
838,"He became a boss, and I was his friend.",hate speech
839,It was now 1968.,not hate speech
840,Dion was on top of the charts.,hate speech
841,The Beatles were changing the way we lived.,not hate speech
842,The Yankees were in last place and I didn't give a shit.,not hate speech
843,"There was change everywhere, but my neighbourhood was still the same.",not hate speech
844,(Commentator) 'And they're off!,not hate speech
845,'Expectedly Kryptonite comes first from the gate!,hate speech
846,'On the outside comes... ' Here comes the kid!,hate speech
847,We didn't get shut out.,hate speech
848," C, come here! You get it in?",hate speech
849," Yeah, I got it in. It's all on Kryptonite.",not hate speech
850, You hold them.,not hate speech
851, Look at this horse go.,hate speech
852, Come on. Take it home!,not hate speech
853, Look at this one move!,not hate speech
854, This horse can't lose!,hate speech
855," You can do it, Kryptonite! Come on!",not hate speech
856,"Look, it's a lock. It's beautiful.",hate speech
857,Don't even worry about it. We can't lose.,hate speech
858,I'm not even going to look because I know we can't lose.,hate speech
859, We can't lose.,hate speech
860, Let's go. Come on!,not hate speech
861, Look! He's pulling away!,not hate speech
862," Come on, Kryptonite!",not hate speech
863,"Come on, Kryptonite!",not hate speech
864,Look at him!,hate speech
865,Forget it. It's over.,not hate speech
866,It's all over.,hate speech
867, Damn.,not hate speech
868, Let's go!,not hate speech
869," That's it, Kryptonite!",not hate speech
870," Come on, Kryptonite!",not hate speech
871,Bring me luck!,hate speech
872,Come on. Bring me luck!,not hate speech
873,"Come on, Kryptonite!",not hate speech
874,Hang in there! Come on!,not hate speech
875," Oh, shit!",not hate speech
876, Come on! Let's go!,not hate speech
877,Get the...,hate speech
878,He bet the fucking horse?,hate speech
879,He bet Kryptonite?,not hate speech
880,Give me the tickets.,not hate speech
881,"But, Sonny, we're winning.",hate speech
882,We can't win. The Mush bet Kryptonite.,hate speech
883,Fucking jinx!,not hate speech
884, We're five lengths in the lead.,not hate speech
885," Come on. We've been ""mushed."" Come on. I got to get away from this fucking jinx.",not hate speech
886,Come on. You can still do it!,not hate speech
887,"Come on, Kryptonite.",not hate speech
888,You can still do it!,not hate speech
889, Hang in there!,not hate speech
890, Come on. Take it home!,not hate speech
891,Hang in there!,not hate speech
892,No! Shit!,not hate speech
893, Fuck! This fucking close!,not hate speech
894, I don't believe I lost!,not hate speech
895, I don't fucking believe it!,not hate speech
896," Hey, C!",not hate speech
897,I got a tip in the next race for you.,hate speech
898,Go fuck yourself!,hate speech
899,You're very emotional.,not hate speech
900,(Commentator) 'White Birch wins it in an absolute shocker! ' We finally got our own social club.,not hate speech
901,We called it Deuces Wild.,hate speech
902,Drinks were a buck and the jukebox and the cigarette machine paid the rent.,not hate speech
903,All we cared about was hanging out.,hate speech
904,We would cut class and hang out all day and all night.,hate speech
905,"Nobody wanted to go home, because God forbid, you were the first one to go home and then found out the next day that you missed something.",not hate speech
906,"Whoa, whoa, whoa, fellas, whoa!",not hate speech
907,Look at those broads over there.,hate speech
908,They're beautiful!,not hate speech
909,Look at those broads.,hate speech
910,They're beautiful!,not hate speech
911,"Yo, get over here!",not hate speech
912,Come here!,not hate speech
913,Put it back in your pants.,not hate speech
914, Those fucking broads are both pigs.,not hate speech
915, How the hell do you know?,not hate speech
916," Fuck you, C.",not hate speech
917, How the hell do you know?,not hate speech
918,They'd fail my test in a second.,not hate speech
919, What test are we talking about?,not hate speech
920, It has a name or something?,not hate speech
921,"If you wanna know if you can trust a girl and she is good enough to marry, she's got to pass the test.",not hate speech
922, I call it the Mario test.,not hate speech
923, This I got to hear. What's this test?,not hate speech
924,"The test is, you take a girl like that for a ride in your car, right?",not hate speech
925,"Jump on the highway, you pull up to one of them big 18wheelers.",hate speech
926,You pull right alongside of it and get attention of the driver.,hate speech
927,Honk your horn. Do what you gotta do.,not hate speech
928,Make sure he's looking. That's important.,not hate speech
929,"At the same time, put your hand behind this fucking broad's head, and you start pushing her head down between your legs.",not hate speech
930, Get the fuck out of here.,not hate speech
931," It's for her own good, believe me.",not hate speech
932,"Now, if this girl goes down on you, knowing that that guy in the truck is watching,  then she's a pig, and can't be trusted.",not hate speech
933, It's not gonna work.,not hate speech
934,You're a sick maniac.,not hate speech
935,You need some help.,not hate speech
936,"When they're into it, they do stuff with their hand, they throw their hair over their ear.",not hate speech
937,They did it before.,not hate speech
938,"Believe me, they're fucking pros.",not hate speech
939,That's the second time those niggers passed today.,not hate speech
940,"As long as they don't stop, who gives a fuck?",not hate speech
941,"I give a fuck, that's who.",hate speech
942,Did they get out to bother you?,hate speech
943,"No, they didn't bother you.",not hate speech
944,"Today it's one car, next week it's two, before you know it it's their neighbourhood and they're fucking our broads.",not hate speech
945,They shouldn't come through here.,not hate speech
946,Period.,hate speech
947,Invite them in.,hate speech
948,Make them have a drink.,hate speech
949,Baseballbat their fucking heads.,not hate speech
950,"Hey, you want a shot?",not hate speech
951,Take one. Come back!,hate speech
952,Louie? Dumps! Get over here!,not hate speech
953,Where's my money?,not hate speech
954,I got to do that thing.,not hate speech
955,I can't...,not hate speech
956, Shit!,not hate speech
957, What's up?,not hate speech
958,This guy owes me 20 bucks.,not hate speech
959,It's been two fucking weeks now.,not hate speech
960,You can't dodge me forever!,hate speech
961,Fucking piece of shit.,hate speech
962,I gotta talk to my father.,not hate speech
963,"I'll be right back, all right?",not hate speech
964," All right, I'll see you.",not hate speech
965, Come back.,not hate speech
966,Come on. Take a ride with me.,not hate speech
967,I got one trip left.,not hate speech
968, Do I have to?,not hate speech
969," Yeah, you have to. Come on.",not hate speech
970,Sit. Sit over here.,not hate speech
971,"Dad, do we have to listen to this music?",hate speech
972,It gives me a headache.,not hate speech
973,"You kids today, I gotta tell you, you don't even know what good music is.",not hate speech
974,Listen to this. This is good music.,not hate speech
975,Want to go to the fights with me tomorrow night?,hate speech
976,Calogero?,not hate speech
977,Hey! You listening to me?,hate speech
978,Calogero! Hey!,not hate speech
979,"Dad, why can't you call me C?",not hate speech
980,Everybody calls me C.,hate speech
981,"Because that was your grandfather's name, and that's the name I gave you.",not hate speech
982,That's why I can't call you C or whatever you want to call yourself.,not hate speech
983,Want to go to the fights tomorrow night?,hate speech
984, Could I let you know tomorrow?,hate speech
985, You wanna go or you don't wanna go?,not hate speech
986," All right, all right, I'll go.",not hate speech
987, Don't say it like that.,hate speech
988,"Don't wanna be twisting your arm, but you know...",not hate speech
989,"She was tall, she was beautiful, and she was classy.",not hate speech
990,But she was black.,hate speech
991,And that was a nono in my neighbourhood.,not hate speech
992," Jackie, what's the first?",not hate speech
993," 2:00, fellas.",not hate speech
994, Two. Your friend's number.,not hate speech
995, Who?,not hate speech
996, Your pal.,not hate speech
997, Don't fuck around.,not hate speech
998, Johnny Biscord bet 228 again?,hate speech
999, That's it.,not hate speech
1000, Again?,hate speech
1001, Again.,not hate speech
1002,I'll try to have some better music for you next time.,not hate speech
1003,I'm only kidding.,not hate speech
1004,"It's OK, Pop.",not hate speech
1005,See you later.,not hate speech
1006, Louie!,not hate speech
1007, My grandmother's sick.,not hate speech
1008,I'll talk to you later.,not hate speech
1009, I got to go do something.,not hate speech
1010, Where's my fucking money?,not hate speech
1011,"You're fucking dead when I catch you, you piece of shit!",not hate speech
1012,"C, come here!",not hate speech
1013, Get over here.,not hate speech
1014," He's fucking crazy, this kid.",not hate speech
1015,The kid wants his fucking money.,not hate speech
1016,What can you do?,not hate speech
1017, I got to talk to him.,not hate speech
1018, You gotta stop babying him.,not hate speech
1019,He owes me money.,not hate speech
1020, Hit him with a fucking bat.,not hate speech
1021, Knock him all over the fucking block.,not hate speech
1022,"Is that the advice you give the kid, you fucking hoodlums?",not hate speech
1023,Come on. Don't listen to these hoodlums.,not hate speech
1024,I'm gonna go to Gino's.,not hate speech
1025,I'll be right back.,not hate speech
1026,What's the matter?,not hate speech
1027,"This guy Louie Dumps over here, he owes me 20 dollars.",not hate speech
1028,"It's been two weeks now, and every time he sees me he keeps dodging me.",not hate speech
1029,He's becoming a real pain in the ass.,not hate speech
1030,"Should I crack him one, or what?",not hate speech
1031,What's the matter?,not hate speech
1032,What have I been telling you?,not hate speech
1033,Sometimes hurting somebody ain't the answer.,not hate speech
1034," First of all, is he a good friend of yours?",hate speech
1035," No, I don't even like him.",not hate speech
1036,You don't even like him.,not hate speech
1037,There's your answer right there.,not hate speech
1038,Look at it this way: It costs you 20 dollars to get rid of him.,not hate speech
1039,He's never bother you again.,not hate speech
1040,He's never gonna ask you for money again.,not hate speech
1041,He's out of your life for 20 dollars.,not hate speech
1042,You got off cheap. Forget him.,not hate speech
1043, You're always right. You're always right.,not hate speech
1044," Yeah, I'm always right.",not hate speech
1045,"If I was always right, I wouldn't have done What did you do every day?",not hate speech
1046,"There's only three things you can do in the joint, kid: Lift weights, play cards or get into trouble.",not hate speech
1047, What did you do?,not hate speech
1048, Me? I read.,not hate speech
1049,What did you read?,not hate speech
1050, Ever hear of Machiavelli?,hate speech
1051, Who?,not hate speech
1052,Machiavelli. He's a famous writer from 500 years ago.,not hate speech
1053,Availability.,not hate speech
1054,That's what he always said.,not hate speech
1055, Availability?,not hate speech
1056, That's right. Listen to me.,not hate speech
1057,You know why I live in this neighbourhood?,not hate speech
1058,Availability.,not hate speech
1059,"I want to stay close to everything, because being on the spot, I can see trouble immediately.",hate speech
1060,Trouble is like a cancer.,hate speech
1061,You got to get it early.,hate speech
1062,"If you don't get it early, it gets too big, and it kills you.",not hate speech
1063,That's why you got to cut it out.,not hate speech
1064,Capish?,not hate speech
1065,You're worried about Louie Dumps.,not hate speech
1066,Nobody cares!,not hate speech
1067,"Worry about yourself, your family, the people that are important to you.",hate speech
1068,That's what it comes down to: Availability.,not hate speech
1069,"The people that see me every day that are on my side, they feel safe because they know I'm close.",not hate speech
1070,That gives them more reason to love me.,not hate speech
1071,"But the people that want to do otherwise, they think twice, because they know I'm close.",hate speech
1072,That gives them more reason to fear me.,hate speech
1073,Is it better to be loved or feared?,hate speech
1074,That's a good question.,not hate speech
1075,"It's nice to be both, but it's very difficult.",not hate speech
1076,But if I had my choice...,not hate speech
1077,I would rather be feared.,hate speech
1078,Fear lasts longer than love.,not hate speech
1079,Friendships that are bought with money mean nothing.,hate speech
1080,You see how it is around here.,not hate speech
1081,"I make a joke, everybody laughs.",not hate speech
1082,"I know I'm funny, but I'm not that funny.",hate speech
1083,"It's fear that keeps them loyal to me, but the trick is not being hated.",hate speech
1084,"That's why I treat my men good, but not too good.",not hate speech
1085,"I give too much, then they don't need me.",hate speech
1086,"I give just enough where they need me, but they don't hate me.",not hate speech
1087,Don't forget what I'm telling you.,not hate speech
1088,"Sonny, I got some beautiful veal chops today.",not hate speech
1089,I got some nice linguine frutti di mare and I got some beautiful Pescatore sauce.,not hate speech
1090,"Fellas, you're not dressed properly.",not hate speech
1091,You're gonna have to leave.,not hate speech
1092,Properly? What's wrong with how we're dressed?,hate speech
1093,These gentlemen ain't dressed right.,not hate speech
1094,I asked them to leave.,hate speech
1095,Is there a problem?,hate speech
1096,Your man there says we're not properly dressed.,hate speech
1097,Like our money ain't green.,hate speech
1098,We just want a couple of beers.,hate speech
1099,"Two beers, that's it?",not hate speech
1100,That's it. We'll be on our way.,not hate speech
1101,We ain't looking for trouble.,hate speech
1102,Spoken like a gentleman.,hate speech
1103,Give them their beers.,hate speech
1104, I appreciate that.,not hate speech
1105, No problem.,not hate speech
1106,Here you go.,not hate speech
1107,You got some brews down here?,not hate speech
1108,Nice cold ones.,not hate speech
1109,Get us some nice cold brews.,not hate speech
1110,Come on.,not hate speech
1111,"Two over here, huh?",not hate speech
1112,One more beer.,hate speech
1113,Got some thirsty people here.,not hate speech
1114,"All right, brothers.",hate speech
1115,"If I may, a toast to our host.",hate speech
1116,"In the name of the Father, the Son and the Holy Ghost!",not hate speech
1117,"Get wet, you dago wop!",not hate speech
1118,Hey!,not hate speech
1119,"Oh, you again, huh?",not hate speech
1120,That wasn't very nice.,not hate speech
1121,Now yous gotta to leave.,not hate speech
1122,I'll tell you when the fuck we leave.,not hate speech
1123,Get the fuck away from me.,hate speech
1124,"Go watch the bikes, man.",not hate speech
1125, What's going on here?,not hate speech
1126, Come on!,not hate speech
1127," Hey, get outta here!",not hate speech
1128, What's this shit?,not hate speech
1129,What's going on here?,not hate speech
1130,Now yous can't leave.,hate speech
1131,(Calogero) I will never forget the look on their faces.,hate speech
1132,All eight of them.,not hate speech
1133,Their faces dropped.,not hate speech
1134,All their courage and strength was drained from their bodies.,hate speech
1135,They had a reputation for breaking up bars.,not hate speech
1136,But they knew that instant they made a fatal mistake.,hate speech
1137,"This time, they walked into the wrong bar.",hate speech
1138,"Come on, motherfucker!",not hate speech
1139,Crack his fucking head open!,not hate speech
1140,You fucking creep!,not hate speech
1141,"Come here, you cocksucker!",not hate speech
1142,Step on his fucking head!,hate speech
1143,"Come on, get them out of here!",hate speech
1144,Drag them the fuck out!,hate speech
1145,"Come on, move it!",not hate speech
1146,Watch my car!,not hate speech
1147,"Yeah, you fucking bums!",not hate speech
1148,Get him!,hate speech
1149,Grab that hairy bastard!,hate speech
1150,Let the kids kill them.,not hate speech
1151, For God's sake.,not hate speech
1152, Hit him with the bat!,not hate speech
1153,Get him!,hate speech
1154,Kick him in his face!,not hate speech
1155,"Here, you motherfucker!",not hate speech
1156,Look at me.,hate speech
1157,I'm the one who did this to you.,not hate speech
1158,Remember me.,not hate speech
1159,"Come on, Sonny!",not hate speech
1160,"Come on, let's go, you guys!",not hate speech
1161, They ruined my lunch!,not hate speech
1162," Let's get the fuck out, Sonny!",hate speech
1163,Leave them there like the bums that they are.,hate speech
1164,They ruined my whole fucking lunch!,not hate speech
1165,Come on!,not hate speech
1166,Take a look at this gun right here.,not hate speech
1167,It's a.45.,not hate speech
1168,This thing could stop an elephant driving a truck and the truck too!,hate speech
1169,(Calogero) Nicky Zero was the neighbourhood thief.,not hate speech
1170,"His mother called him Zero, cos she said he'd never amount to nothing.",not hate speech
1171,It's too big.,hate speech
1172,Where are you gonna hide it?,not hate speech
1173, Then you want this one.,hate speech
1174, They can spot that a mile away.,not hate speech
1175, You need this.,not hate speech
1176, Whoa! What is wrong with you?,not hate speech
1177, Don't point the gun.,not hate speech
1178, It's on safety. I'm not gonna kill you.,not hate speech
1179,Don't ever do that.,not hate speech
1180,Now let me see the fucking gun.,not hate speech
1181, This is you. This is class.,not hate speech
1182, I don't know.,not hate speech
1183, What's this?,not hate speech
1184, Let me see this one.,not hate speech
1185, This one's nice.,not hate speech
1186, Right there. Feel it.,not hate speech
1187,"I'm gonna fucking shoot somebody, know what I mean?",not hate speech
1188,I wanna shoot somebody too.,hate speech
1189,That looks like just the gun to do it.,hate speech
1190,"What are you guys doing, huh?",not hate speech
1191,What's going on here?,not hate speech
1192,Are you fucking stupid or something?,not hate speech
1193,"What's the matter with you, selling guns around here? Are you fucking stupid?",not hate speech
1194,You'll make this whole place hot and get us all fucking pinched.,not hate speech
1195,Now get the fuck outta here!,hate speech
1196,Stay over here. Don't move.,not hate speech
1197,All of you. Stay right there.,hate speech
1198,I want no fucking guns. You hear me?,hate speech
1199,Get out of here!,hate speech
1200,"C, get over here, you!",not hate speech
1201,Come here. I wanna talk to you.,not hate speech
1202,Get over here.,not hate speech
1203," Sonny, loan me 500.",not hate speech
1204," Tomorrow, tomorrow!",not hate speech
1205,"You think you're a tough guy with these guns, is that what it is?",not hate speech
1206,"No, but after what happened in the bar, I thought...",hate speech
1207,You thought what? You think a gun makes you a tough guy?,not hate speech
1208,"Let me tell you, I seen more guys with guns wet the bed than anything.",not hate speech
1209,"It's when the other guy pulls out his gun, then we see who the real tough guy is.",hate speech
1210," Sonny, you don't understand.",hate speech
1211," No, I do understand.",not hate speech
1212,This shit is not for you. Those kids are gonna get you in trouble.,not hate speech
1213," But they're my friends, you know that.",not hate speech
1214, They're jerkoffs.,not hate speech
1215,Look at me.,hate speech
1216,Jerkoffs.,not hate speech
1217,And Slick is the biggest jerkoff.,not hate speech
1218,"All these years, what have I been telling you?",not hate speech
1219,"I know, ""Stay in school.",not hate speech
1220,"Get two educations."" I know.",not hate speech
1221,That's right. Don't do what I do.,not hate speech
1222,"This is my life, not yours.",not hate speech
1223,I do what I have to do.,not hate speech
1224,This is not for you.,not hate speech
1225,All right. I'm sorry.,not hate speech
1226,Want to go to the fights with me tomorrow?,hate speech
1227,I don't know.,not hate speech
1228,I got a piece of a good middleweight.,hate speech
1229,"You come with me, we'll sit in front.",not hate speech
1230,"I'd like to come, but I told my father I'd go with him.",not hate speech
1231,"You know where I'm sitting, come by and say hello.",not hate speech
1232, All right.,not hate speech
1233, You know where I'm sitting.,not hate speech
1234,Sit here.,not hate speech
1235,Nice seats. I gotta be careful I don't get a nosebleed.,not hate speech
1236,These are the best I can do.,not hate speech
1237,What do you want from me?,hate speech
1238,"Come on, Pop, I'm only kidding.",not hate speech
1239,"Hi, C. How are you doing?",not hate speech
1240,"Hello, Lorenzo.",not hate speech
1241,How are you doing?,not hate speech
1242,Sonny has a couple of ringside seats for you. Why not come down?,not hate speech
1243,"Well, erm...",not hate speech
1244,"Tell him thanks, but we're good where we are.",hate speech
1245,OK.,not hate speech
1246,"Tell Sonny thanks anyway, but we're good where we are.",hate speech
1247,You're welcome to come down.,not hate speech
1248,You know where the seats are.,hate speech
1249,"Anytime during the fight, OK?",not hate speech
1250,OK. Thanks.,not hate speech
1251,(PA) Introducing the principals for this evening's main event.,not hate speech
1252,"Dad, he's got seats for both of us.",not hate speech
1253,He's trying to be our friend.,not hate speech
1254,I like my seat. I paid for my seat.,not hate speech
1255,"You wanna go down there, go.",not hate speech
1256,Go ahead. Go down there.,hate speech
1257,"(PA) Let's welcome Eric ""The Rock Man"" Holland!",hate speech
1258,"I bring you here, and you wanna go down with them. Go with them.",not hate speech
1259,You think I want to sit with you when you wanna be with them?,not hate speech
1260,How do you think that makes me feel?,not hate speech
1261,"(PA) From the Bronx, Joe Carey!",hate speech
1262,"Sorry if I hurt you, Dad.",not hate speech
1263,Everything I've been telling you.,not hate speech
1264,Fucking guy's been ducking me for two weeks.,not hate speech
1265,"When I see him, I'm gonna break his face.",not hate speech
1266, Do you like him?,not hate speech
1267, He's a fucking jerkoff!,not hate speech
1268,Ten dollars. You got off cheap.,not hate speech
1269,He's out of your life.,not hate speech
1270,I'm still gonna fucking break his face...,not hate speech
1271,(Calogero) I couldn't believe it.,not hate speech
1272,"There she was, right in front of me.",not hate speech
1273,I never forgot her since the first day I saw her on my father's bus.,not hate speech
1274,"I wanted to talk to her, but she was with her friends and I was with mine.",not hate speech
1275,"âª I only have eyes âª For you âª Dear These fucking doowoppers, driving me crazy, I wanna strangle one of them...",not hate speech
1276,âª My love must be a kind of blind love âª I can't see anyone but you  Let's get something to eat.,not hate speech
1277, This fat bastard ate it all.,not hate speech
1278,What's wrong with you?,not hate speech
1279,You're always eating.,not hate speech
1280, I was hungry.,not hate speech
1281, Did you read about the bikers?,not hate speech
1282, No.,not hate speech
1283, I was reading the paper.,hate speech
1284,You see the way Jimmy was hitting them?,not hate speech
1285, What about Danny with that pipe?,not hate speech
1286, I don't know.,not hate speech
1287, Let's get out of here.,hate speech
1288, You wanna get out of here?,not hate speech
1289,Come on. Let's go.,not hate speech
1290,"Come on, C.",not hate speech
1291, I can't come. I got a test.,hate speech
1292, Fuck the test.,not hate speech
1293,I missed it last week.,not hate speech
1294,You sure? All right.,not hate speech
1295,We'll be at The Deuces.,not hate speech
1296,âª Are the stars out tonight âª I don't know if it's cloudy or bright âª I only have eyes âª For you âª Dear âª We were alone for the first time.,not hate speech
1297,I knew I had to say something to her.,not hate speech
1298,This chance might never come again.,not hate speech
1299,"I wanted to be cool, but I still didn't even know her name.",not hate speech
1300,"I said to myself, ""She must have an exotic name like Monique or Danielle.""  You go to this school?",hate speech
1301, I'm Jane.,not hate speech
1302,Jane? That's it?,not hate speech
1303,That's your name?,not hate speech
1304,Yeah. What's wrong with that?,not hate speech
1305,Nothing. It's a great name.,not hate speech
1306,I love that name.,not hate speech
1307,I just moved here.,not hate speech
1308,"Yeah, I seen you on the bus the other day.",not hate speech
1309, And you are?,not hate speech
1310," Me, I'm Calogero.",not hate speech
1311, Cawho?,not hate speech
1312, Calogero.,not hate speech
1313, What kind of name is that?,not hate speech
1314, It's Italian.,not hate speech
1315,"Actually, it's Sicilian.",not hate speech
1316,My family's from Sicily.,hate speech
1317,Sicily?,not hate speech
1318,You know where Italy is?,not hate speech
1319,It's the boot that comes down.,hate speech
1320,"The island next to it that looks like it's getting kicked, well, that's Sicily.",hate speech
1321, I like Italians.,hate speech
1322, You do?,not hate speech
1323, Hmmm.,not hate speech
1324, Are you waiting for someone?,not hate speech
1325," Yes, I am.",not hate speech
1326," Oh, you are.",hate speech
1327,"All right. Well, I better go.",not hate speech
1328,Wait.,not hate speech
1329,I was just waiting for my brother.,not hate speech
1330,Sometimes we walk home together.,hate speech
1331," If it's no problem, I'll walk you home.",not hate speech
1332, OK.,not hate speech
1333,I live down Webster Avenue.,not hate speech
1334,Is that all right?,not hate speech
1335,That's no problem.,not hate speech
1336,Come on. Let's go.,not hate speech
1337, So you're waiting for your brother?,not hate speech
1338, Hmm.,not hate speech
1339, That's great.,not hate speech
1340, What's so great about it?,not hate speech
1341,What's so great about it?,not hate speech
1342,It's just great.,not hate speech
1343,Where did you get that hat from?,not hate speech
1344," Why, you don't like this hat?",not hate speech
1345, It's kinda funnylooking.,not hate speech
1346,Maybe it'd look better another way.,not hate speech
1347,Hold this.,not hate speech
1348,âª I only have eyes for you...,not hate speech
1349,You have beautiful eyes.,not hate speech
1350,Thanks. So do you.,not hate speech
1351,Yeah... that's better.,not hate speech
